cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.647437942297698,0.655645879312984,0.65982905982906,0.654833105883364,0.639175257731959,0.264674030755902,0.567901234567901,0.511111111111111,0.75,0.638888888888889,0.639344262295082,0.638888888888889,0.511111111111111,0.237113402061856,0.630555555555556,rf,1
0.669997238527726,0.665400727597697,0.627136752136752,0.622566317433896,0.628865979381443,0.249355116079106,0.666666666666667,0.692307692307692,0.555555555555556,0.642857142857143,0.609756097560976,0.642857142857143,0.692307692307692,0.371134020618557,0.623931623931624,rf,2
0.670481657179828,0.683006167971447,0.628418803418803,0.603231817649264,0.628865979381443,0.247089262613195,0.672727272727273,0.711538461538462,0.533333333333333,0.637931034482759,0.615384615384615,0.637931034482759,0.711538461538462,0.381443298969072,0.622435897435897,rf,3
0.664728385615581,0.670662251983688,0.629059829059829,0.581611894184808,0.597938144329897,0.173114754098361,0.672268907563025,0.769230769230769,0.4,0.597014925373134,0.6,0.597014925373134,0.769230769230769,0.412371134020619,0.584615384615385,rf,4
0.686718094836997,0.675222246852467,0.610683760683761,0.589534334504198,0.597938144329897,0.168022872223444,0.682926829268293,0.807692307692308,0.355555555555556,0.591549295774648,0.615384615384616,0.591549295774648,0.807692307692308,0.43298969072165,0.581623931623932,rf,5
0.656461902233244,0.65689938869968,0.679059829059829,0.637885052809905,0.680412371134021,0.346730393221812,0.730434782608696,0.807692307692308,0.533333333333333,0.666666666666667,0.705882352941177,0.666666666666667,0.807692307692308,0.43298969072165,0.670512820512821,rf,6
0.649095954403881,0.641912157474892,0.713034188034188,0.666773688690596,0.670103092783505,0.320490367775832,0.733333333333333,0.846153846153846,0.466666666666667,0.647058823529412,0.724137931034483,0.647058823529412,0.846153846153846,0.45360824742268,0.656410256410256,rf,7
0.669246369627467,0.668825153210663,0.630128205128205,0.606172540255039,0.618556701030928,0.21311115983337,0.694214876033058,0.807692307692308,0.4,0.608695652173913,0.642857142857143,0.608695652173913,0.807692307692308,0.43298969072165,0.603846153846154,rf,8
0.67139366500647,0.661727194783198,0.636752136752137,0.610911732620078,0.608247422680412,0.195547795722392,0.677966101694915,0.769230769230769,0.422222222222222,0.606060606060606,0.612903225806452,0.606060606060606,0.769230769230769,0.412371134020619,0.595726495726496,rf,9
0.661809247400711,0.661916474406333,0.653846153846154,0.633468341968643,0.649484536082474,0.280226975120035,0.552631578947368,0.466666666666667,0.807692307692308,0.67741935483871,0.636363636363636,0.67741935483871,0.466666666666667,0.216494845360825,0.637179487179487,rf,10
0.666537417644125,0.669932372118362,0.622222222222222,0.583102580760754,0.628865979381443,0.244809688581315,0.678571428571428,0.730769230769231,0.511111111111111,0.633333333333333,0.621621621621622,0.633333333333333,0.730769230769231,0.391752577319588,0.620940170940171,rf,11
0.652317745445794,0.651427151407899,0.704487179487179,0.655117204412613,0.711340206185567,0.40905134899913,0.758620689655172,0.846153846153846,0.555555555555556,0.6875,0.757575757575758,0.6875,0.846153846153846,0.45360824742268,0.700854700854701,rf,12
0.646999298950518,0.648604150198183,0.660683760683761,0.655459406720455,0.628865979381443,0.240208877284595,0.689655172413793,0.769230769230769,0.466666666666667,0.625,0.636363636363636,0.625,0.769230769230769,0.412371134020619,0.617948717948718,rf,13
0.659373164104871,0.652759921944613,0.687393162393162,0.645946959513638,0.65979381443299,0.306692657569851,0.707964601769911,0.769230769230769,0.533333333333333,0.655737704918033,0.666666666666667,0.655737704918033,0.769230769230769,0.412371134020619,0.651282051282051,rf,14
0.637737370645907,0.656866006887067,0.672222222222222,0.654766398614712,0.649484536082474,0.282419495213229,0.706896551724138,0.788461538461538,0.488888888888889,0.640625,0.666666666666667,0.640625,0.788461538461538,0.422680412371134,0.638675213675214,rf,15
0.64887021385497,0.645567482934,0.694017094017094,0.661052511052,0.649484536082474,0.288917636912462,0.690909090909091,0.730769230769231,0.555555555555556,0.655172413793104,0.641025641025641,0.655172413793103,0.730769230769231,0.391752577319588,0.643162393162393,rf,16
0.667596120946731,0.659798680581691,0.67051282051282,0.621654624960032,0.649484536082474,0.273568281938326,0.514285714285714,0.4,0.865384615384615,0.72,0.625,0.72,0.4,0.185567010309278,0.632692307692308,rf,17
0.671010653510653,0.678354892835076,0.620299145299145,0.564128947529699,0.639175257731959,0.266896998488447,0.684684684684685,0.730769230769231,0.533333333333333,0.644067796610169,0.631578947368421,0.644067796610169,0.730769230769231,0.391752577319588,0.632051282051282,rf,18
0.678807399734229,0.67476576165732,0.601709401709402,0.576602743432239,0.628865979381443,0.247089262613195,0.571428571428572,0.533333333333333,0.711538461538462,0.615384615384615,0.637931034482759,0.615384615384615,0.533333333333333,0.247422680412371,0.622435897435897,rf,19
0.650682596359426,0.661805149214466,0.651923076923077,0.627339016198514,0.597938144329897,0.178144688246795,0.660869565217391,0.730769230769231,0.444444444444444,0.603174603174603,0.588235294117647,0.603174603174603,0.730769230769231,0.391752577319588,0.587606837606838,rf,20
0.677004620038157,0.672563731857555,0.606623931623932,0.580857347477495,0.597938144329897,0.178144688246795,0.660869565217391,0.730769230769231,0.444444444444444,0.603174603174603,0.588235294117647,0.603174603174603,0.730769230769231,0.391752577319588,0.587606837606838,rf,21
0.656484008834619,0.634330786078147,0.713888888888889,0.693278298655711,0.649484536082474,0.286764705882353,0.696428571428572,0.75,0.533333333333333,0.65,0.648648648648649,0.65,0.75,0.402061855670103,0.641666666666667,rf,22
0.636788962307255,0.634200117380922,0.725641025641026,0.71588954625027,0.711340206185567,0.40905134899913,0.758620689655172,0.846153846153846,0.555555555555556,0.6875,0.757575757575758,0.6875,0.846153846153846,0.45360824742268,0.700854700854701,rf,23
0.639811905546662,0.650539008533203,0.664102564102564,0.658677660966073,0.608247422680412,0.202854671280277,0.660714285714286,0.711538461538462,0.488888888888889,0.616666666666667,0.594594594594595,0.616666666666667,0.711538461538462,0.381443298969072,0.600213675213675,rf,24
