cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.58162072874268,0.673365070072482,0.591452991452991,0.566607703190663,0.577319587628866,0.114451124471164,0.687022900763359,0.865384615384615,0.244444444444444,0.569620253164557,0.611111111111111,0.569620253164557,0.865384615384615,0.463917525773196,0.55491452991453,glmnet,1
0.601150702967776,0.705468360947043,0.56025641025641,0.550969838047415,0.54639175257732,0.0685290266259275,0.627118644067797,0.711538461538462,0.355555555555556,0.560606060606061,0.516129032258065,0.560606060606061,0.711538461538462,0.381443298969072,0.533547008547009,glmnet,2
0.606481886939204,0.698602978766915,0.529059829059829,0.520343778997153,0.525773195876289,0.0261894369271061,0.394736842105263,0.333333333333333,0.692307692307692,0.483870967741936,0.545454545454545,0.483870967741935,0.333333333333333,0.154639175257732,0.512820512820513,glmnet,3
0.583320354326452,0.673031834446579,0.595299145299145,0.574855286895418,0.577319587628866,0.122656077652768,0.672,0.807692307692308,0.311111111111111,0.575342465753425,0.583333333333333,0.575342465753425,0.807692307692308,0.43298969072165,0.559401709401709,glmnet,4
0.576397059951938,0.669265507054189,0.62008547008547,0.591159200056085,0.618556701030928,0.210688365955575,0.47887323943662,0.377777777777778,0.826923076923077,0.653846153846154,0.605633802816901,0.653846153846154,0.377777777777778,0.175257731958763,0.602350427350427,glmnet,5
0.583468772779748,0.683549989054005,0.562393162393162,0.538852818390095,0.587628865979381,0.142730888201502,0.682539682539683,0.826923076923077,0.311111111111111,0.581081081081081,0.608695652173913,0.581081081081081,0.826923076923077,0.443298969072165,0.569017094017094,glmnet,6
0.610293177323665,0.687740004965246,0.53974358974359,0.522508728855595,0.536082474226804,0.0488123774242755,0.615384615384615,0.692307692307692,0.355555555555556,0.553846153846154,0.5,0.553846153846154,0.692307692307692,0.371134020618557,0.523931623931624,glmnet,7
0.616965478544747,0.715017628917934,0.461538461538462,0.476462628825044,0.45360824742268,-0.130635583901473,0.569105691056911,0.673076923076923,0.2,0.492957746478873,0.346153846153846,0.492957746478873,0.673076923076923,0.360824742268041,0.436538461538462,glmnet,8
0.555775202903252,0.646410042231742,0.672649572649573,0.641961689770898,0.597938144329897,0.170576627932471,0.677685950413223,0.788461538461538,0.377777777777778,0.594202898550725,0.607142857142857,0.594202898550725,0.788461538461538,0.422680412371134,0.583119658119658,glmnet,9
0.569541328785231,0.679834090441012,0.638888888888889,0.608971724674854,0.649484536082474,0.278021015761821,0.716666666666667,0.826923076923077,0.444444444444444,0.632352941176471,0.689655172413793,0.632352941176471,0.826923076923077,0.443298969072165,0.635683760683761,glmnet,10
0.587777476082354,0.75309063116862,0.581623931623932,0.573319505655759,0.536082474226804,0.0429730322297741,0.628099173553719,0.730769230769231,0.311111111111111,0.550724637681159,0.5,0.550724637681159,0.730769230769231,0.391752577319588,0.520940170940171,glmnet,11
0.563786350810741,0.671057597194457,0.648717948717949,0.621986322568708,0.618556701030928,0.198347107438017,0.721804511278196,0.923076923076923,0.266666666666667,0.592592592592593,0.75,0.592592592592593,0.923076923076923,0.494845360824742,0.594871794871795,glmnet,12
