maxdepth,AUC,seed,level
1,0.5324832811905983,45,order
2,0.5424975960280839,45,order
4,0.5458943786992567,45,order
8,0.555484889506231,45,order
16,0.555852262977263,45,order
30,0.5556342060701817,45,order
1,0.5276105800922875,46,order
2,0.5567174103546055,46,order
4,0.5758627373017617,46,order
8,0.5806755431389578,46,order
16,0.5812376023671756,46,order
30,0.5808807084523548,46,order
1,0.5188949934254812,47,order
2,0.5383211626260407,47,order
4,0.5532050639489664,47,order
8,0.55231686608211,47,order
16,0.5526468234349332,47,order
30,0.5529498049879148,47,order
1,0.5317958965062624,48,order
2,0.5593772714351982,48,order
4,0.5651937011052864,48,order
8,0.5640730109464865,48,order
16,0.5672043705290657,48,order
30,0.5667933754747779,48,order
1,0.5379843615392396,49,order
2,0.5613586112244648,49,order
4,0.573051135848392,49,order
8,0.5838964321464322,49,order
16,0.5818528436973559,49,order
30,0.5819066623243453,49,order
1,0.530732049122293,5,order
2,0.5540125133844646,5,order
4,0.5678957777463876,5,order
8,0.5742254028854639,5,order
16,0.5759357789845595,5,order
30,0.5764347814713668,5,order
1,0.5434969547073205,50,order
2,0.5850021685448514,50,order
4,0.5999471780142512,50,order
8,0.5994182220112099,50,order
16,0.5932749646423428,50,order
30,0.5933830313327265,50,order
1,0.520888661309393,51,order
2,0.5369624502551332,51,order
4,0.5505233526209136,51,order
8,0.5539826052097394,51,order
16,0.5541782592697226,51,order
30,0.5541566004157468,51,order
1,0.5204950577755456,52,order
2,0.5317021450893402,52,order
4,0.5441624206959573,52,order
8,0.5474564684457978,52,order
16,0.5495198061737696,52,order
30,0.549863197910454,52,order
1,0.5327052649339235,53,order
2,0.5462692984796643,53,order
4,0.5496362002246149,53,order
8,0.5537828220206269,53,order
16,0.5589562838099423,53,order
30,0.5594627022492876,53,order
1,0.5416032173288271,54,order
2,0.5610189954763125,54,order
4,0.5791274623927063,54,order
8,0.5915531962711841,54,order
16,0.5917703755584853,54,order
30,0.5916773099318832,54,order
1,0.5404848633476682,55,order
2,0.5615746234038917,55,order
4,0.5802730557212264,55,order
8,0.578459837014715,55,order
16,0.5798863403909136,55,order
30,0.5796917921841702,55,order
1,0.5136429377984256,56,order
2,0.5333710975784146,56,order
4,0.5348974244279122,56,order
8,0.5413605031425154,56,order
16,0.5451392786514738,56,order
30,0.5457695674768845,56,order
1,0.5395777144740559,57,order
2,0.5646098476525306,57,order
4,0.5792970143488436,57,order
8,0.5793042807615978,57,order
16,0.5816409076759687,57,order
30,0.5817111281577745,57,order
1,0.5351359857244004,58,order
2,0.5535477659715464,58,order
4,0.5661206493950397,58,order
8,0.5709773580200409,58,order
16,0.5701611515696882,58,order
30,0.5700605976185245,58,order
1,0.5220519439299927,59,order
2,0.5611435241862072,59,order
4,0.5806456460816217,59,order
8,0.5821662777760339,59,order
16,0.5867995637187711,59,order
30,0.5871993088471748,59,order
1,0.5273230865883305,6,order
2,0.5400004699821773,6,order
4,0.5538799498540352,6,order
8,0.5620745484160118,6,order
16,0.5601140955851321,6,order
30,0.5604098970486165,6,order
1,0.5417903003177393,60,order
2,0.557063100121027,60,order
4,0.5756782418306808,60,order
8,0.5758300670007988,60,order
16,0.5743668143317534,60,order
30,0.5746372851510047,60,order
1,0.534866753077119,61,order
2,0.5517206086748769,61,order
4,0.554588831427246,61,order
8,0.5679642929078905,61,order
16,0.5705769938056524,61,order
30,0.570976919646127,61,order
1,0.5246373921831239,62,order
2,0.5548092648397527,62,order
4,0.574951923613509,62,order
8,0.5776643285271335,62,order
16,0.5750653687223809,62,order
30,0.5755970428180794,62,order
1,0.5321614698322016,63,order
2,0.5436977142647874,63,order
4,0.5598587180385961,63,order
8,0.5710306076982906,63,order
16,0.5733293515641077,63,order
30,0.5738208430555992,63,order
1,0.5201916816642427,64,order
2,0.5416835847171213,64,order
4,0.5659150282686868,64,order
8,0.5679498426998427,64,order
16,0.5680919238053385,64,order
30,0.56803422411959,64,order
1,0.5313432591999665,65,order
2,0.561644228287521,65,order
4,0.5686863815034546,65,order
8,0.5769958656391583,65,order
16,0.5753225601472552,65,order
30,0.5753538540718419,65,order
1,0.5321310426279938,66,order
2,0.5651472404460209,66,order
4,0.5813426606048557,66,order
8,0.5978236880172856,66,order
16,0.5979416267312608,66,order
30,0.5979168816028573,66,order
1,0.5328239528727333,67,order
2,0.5663535063809454,67,order
4,0.579331947365484,67,order
8,0.579323339672425,67,order
16,0.5816460323563982,67,order
30,0.5817272900077778,67,order
1,0.5068465599746087,68,order
2,0.5187363478461039,68,order
4,0.5391884353866061,68,order
8,0.5463811638293345,68,order
16,0.5485541647919697,68,order
30,0.5485632592522837,68,order
1,0.5318485467174492,69,order
2,0.5567573100103588,69,order
4,0.5721182255862134,69,order
8,0.5708182134660793,69,order
16,0.5728587422352667,69,order
30,0.5727142157401304,69,order
1,0.5316165512202098,7,order
2,0.5422945249256225,7,order
4,0.5513452590220883,7,order
8,0.554111280705793,7,order
16,0.5545498244324464,7,order
30,0.5544495717407303,7,order
1,0.5475710266015144,70,order
2,0.5708891360873068,70,order
4,0.5820631764168349,70,order
8,0.5797404479828261,70,order
16,0.5821273017355334,70,order
30,0.5820166941767552,70,order
1,0.5272047517901176,71,order
2,0.5444457349335399,71,order
4,0.5544906313107533,71,order
8,0.5552004227659716,71,order
16,0.5524523406245967,71,order
30,0.5523325753889778,71,order
1,0.5313282790630351,72,order
2,0.5531334858377541,72,order
4,0.5621028511089486,72,order
8,0.5728122246811271,72,order
16,0.575664677743946,72,order
30,0.5759887862601277,72,order
1,0.5512772441430978,73,order
2,0.5848584416297831,73,order
4,0.5928989054385396,73,order
8,0.5979914051682345,73,order
16,0.5958676324408032,73,order
30,0.5958722838692351,73,order
1,0.5472026983429422,74,order
2,0.5773400678553118,74,order
4,0.5943875286436262,74,order
8,0.5874379324882374,74,order
16,0.5837928108857987,74,order
30,0.5836302589610517,74,order
1,0.5204067695744525,75,order
2,0.5466743808268199,75,order
4,0.563190331446429,75,order
8,0.5660263800385752,75,order
16,0.5669713302152327,75,order
30,0.567105780867976,75,order
1,0.5495872780445951,76,order
2,0.5577836542988982,76,order
4,0.567268456173944,76,order
8,0.5766916685849612,76,order
16,0.5759691300621179,76,order
30,0.5768081044895069,76,order
1,0.5108107789845595,77,order
2,0.5284928159867185,77,order
4,0.5382099237739482,77,order
8,0.5460976850107948,77,order
16,0.5444871672630819,77,order
30,0.5447621691813765,77,order
1,0.5381430385088921,78,order
2,0.5610497692814767,78,order
4,0.5800176190999362,78,order
8,0.5850065339729974,78,order
16,0.5811262333762334,78,order
30,0.5810657970688459,78,order
1,0.5254485164607116,79,order
2,0.5454308919110749,79,order
4,0.5544190730364511,79,order
8,0.5597811879824075,79,order
16,0.5596545140523799,79,order
30,0.5596894845629602,79,order
1,0.5211400001918295,8,order
2,0.5494558487058487,8,order
4,0.5579609827597632,8,order
8,0.565477368265478,8,order
16,0.5707345165287239,8,order
30,0.5708493107654693,8,order
1,0.5272159698897504,80,order
2,0.5487832034996669,80,order
4,0.5642563434514654,80,order
8,0.5749350995158922,80,order
16,0.5774787516174711,80,order
30,0.5776262798076822,80,order
1,0.5463239214824581,81,order
2,0.568883512868269,81,order
4,0.5930901947243411,81,order
8,0.5882881601113309,81,order
16,0.5817608468660298,81,order
30,0.5815917108310401,81,order
1,0.5408756509122363,82,order
2,0.5654014053251858,82,order
4,0.5745086249141127,82,order
8,0.5731414378228402,82,order
16,0.5679917892631308,82,order
30,0.5678918003369223,82,order
1,0.5104535471883033,83,order
2,0.5273692459881484,83,order
4,0.5439503493040079,83,order
8,0.5554305357186455,83,order
16,0.5599461004994541,83,order
30,0.5602597272795443,83,order
1,0.5222882233278575,84,order
2,0.5418066816816817,84,order
4,0.5621573250079348,84,order
8,0.5669174972010338,84,order
16,0.5709819028523296,84,order
30,0.5707605355791332,84,order
1,0.5220963707610049,85,order
2,0.5569003615985323,85,order
4,0.5707041266004681,85,order
8,0.5659093054291225,85,order
16,0.5663982085308304,85,order
30,0.566634275608361,85,order
1,0.5192372132585548,86,order
2,0.5493725988619281,86,order
4,0.5738196160010185,86,order
8,0.5739244978863881,86,order
16,0.5768628323445397,86,order
30,0.5770319428749306,86,order
1,0.5307034416821003,87,order
2,0.5517455975138902,87,order
4,0.5555140480201456,87,order
8,0.5660590605849752,87,order
16,0.5747378578491383,87,order
30,0.5749760668769816,87,order
1,0.5475339407351603,88,order
2,0.5599182440280002,88,order
4,0.5722550353053402,88,order
8,0.5804069923582119,88,order
16,0.5841874367834734,88,order
30,0.5841580009887937,88,order
1,0.5372807328234157,89,order
2,0.5770072672847063,89,order
4,0.5898465272764053,89,order
8,0.5906702434141459,89,order
16,0.5858138133778378,89,order
30,0.5861248940578209,89,order
1,0.5389092807964759,9,order
2,0.5675849625758163,9,order
4,0.586647861057922,9,order
8,0.5879005771886869,9,order
16,0.5876257389793975,9,order
30,0.5877088534527559,9,order
1,0.5462941748368577,90,order
2,0.5777798460481387,90,order
4,0.6161424586607513,90,order
8,0.6271267138218358,90,order
16,0.6206621998740901,90,order
30,0.6202465828197535,90,order
1,0.5385171072640584,91,order
2,0.5477915132030986,91,order
4,0.5592013790794279,91,order
8,0.5729817184344623,91,order
16,0.570325131533973,91,order
30,0.5701173553780261,91,order
1,0.5577343523837426,92,order
2,0.58227911491631,92,order
4,0.6010846996822606,92,order
8,0.602628384046067,92,order
16,0.6017148476874087,92,order
30,0.6018053628541433,92,order
1,0.5293097099712953,93,order
2,0.5625451422677032,93,order
4,0.5851406685431075,93,order
8,0.583589574766404,93,order
16,0.5769743114194333,93,order
30,0.5769944334578481,93,order
1,0.5383006460293046,94,order
2,0.5643372845842358,94,order
4,0.583762116646263,94,order
8,0.5846529281895135,94,order
16,0.588628546229156,94,order
30,0.5885178427556477,94,order
1,0.5188153157512914,95,order
2,0.5392710423838473,95,order
4,0.5566558291741218,95,order
8,0.5525936241119168,95,order
16,0.5505714756568415,95,order
30,0.5503336250013079,95,order
1,0.5415141509104924,96,order
2,0.5642584309047723,96,order
4,0.5946607530875824,96,order
8,0.5957519836910081,96,order
16,0.5992898861404959,96,order
30,0.5991189726311678,96,order
1,0.5270808303948548,97,order
2,0.5488745496367448,97,order
4,0.5601497839302717,97,order
8,0.5636005495914033,97,order
16,0.5626409939992257,97,order
30,0.5628320264951363,97,order
1,0.5383437828071974,98,order
2,0.5632948257490941,98,order
4,0.5829418813412716,98,order
8,0.5870286475499891,98,order
16,0.583033556640264,98,order
30,0.5831344602442163,98,order
1,0.5436861404087013,99,order
2,0.574655162566748,99,order
4,0.5932648175178663,99,order
8,0.5894738941903576,99,order
16,0.5833415035244304,99,order
30,0.5830344560588463,99,order
