perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.6643269230769231,0.002126068376068324,Otu070,rf,AUC,1,genus
0.6688846153846154,-0.002431623931623994,Otu039,rf,AUC,1,genus
0.666465811965812,-1.282051282058827e-5,Otu001,rf,AUC,1,genus
0.669190170940171,-0.002737179487179553,Otu034,rf,AUC,1,genus
0.6664914529914528,-3.8461538461431743e-5,Otu101,rf,AUC,1,genus
0.6713504273504273,-0.004897435897435853,Otu043,rf,AUC,1,genus
0.6665854700854701,-1.3247863247867198e-4,Otu014,rf,AUC,1,genus
0.667611111111111,-0.0011581196581196274,Otu091,rf,AUC,1,genus
0.6703888888888889,-0.003935897435897506,Otu060,rf,AUC,1,genus
0.632059829059829,0.03439316239316237,Otu052,rf,AUC,1,genus
0.6661923076923076,2.606837606837775e-4,Otu117,rf,AUC,1,genus
0.6695619658119658,-0.0031089743589743923,Otu096,rf,AUC,1,genus
0.6678739316239316,-0.001420940170940188,Otu021,rf,AUC,1,genus
0.6672029914529913,-7.499999999999174e-4,Otu055,rf,AUC,1,genus
0.6691132478632479,-0.0026602564102564674,Otu078,rf,AUC,1,genus
0.6664017094017093,5.1282051282131036e-5,Otu007,rf,AUC,1,genus
0.6684444444444444,-0.00199145299145298,Otu077,rf,AUC,1,genus
0.666576923076923,-1.2393162393153911e-4,Otu085,rf,AUC,1,genus
0.6665064102564102,-5.341880341880323e-5,Otu131,rf,AUC,1,genus
0.6672286324786324,-7.756410256409829e-4,Otu037,rf,AUC,1,genus
0.6664850427350427,-3.205128205130414e-5,Otu103,rf,AUC,1,genus
0.6674935897435897,-0.0010405982905983269,Otu113,rf,AUC,1,genus
0.6575876068376069,0.008865384615384553,Otu156,rf,AUC,1,genus
0.6619700854700855,0.004482905982905905,Otu111,rf,AUC,1,genus
0.6689764957264956,-0.002523504273504229,Otu044,rf,AUC,1,genus
0.6662521367521367,2.0085470085473567e-4,Otu119,rf,AUC,1,genus
0.6674957264957264,-0.001042735042734999,Otu033,rf,AUC,1,genus
0.6680427350427349,-0.0015897435897435086,Otu094,rf,AUC,1,genus
0.6748333333333334,-0.00838034188034198,Otu035,rf,AUC,1,genus
0.6691752136752136,-0.0027222222222221815,Otu073,rf,AUC,1,genus
0.667429487179487,-9.764957264956076e-4,Otu127,rf,AUC,1,genus
0.6665299145299144,-7.692307692297451e-5,Otu042,rf,AUC,1,genus
0.6693675213675213,-0.0029145299145298953,Otu038,rf,AUC,1,genus
0.6699188034188035,-0.0034658119658120823,Otu020,rf,AUC,1,genus
0.669534188034188,-0.0030811965811965436,Otu028,rf,AUC,1,genus
0.6662799145299145,1.7307692307688693e-4,Otu143,rf,AUC,1,genus
0.6603547008547008,0.00609829059829059,Otu105,rf,AUC,1,genus
0.6761111111111111,-0.00965811965811969,Otu097,rf,AUC,1,genus
0.6652649572649573,0.0011880341880341483,Otu040,rf,AUC,1,genus
0.6659358974358974,5.170940170939886e-4,Otu104,rf,AUC,1,genus
0.6751452991452992,-0.008692307692307777,Otu025,rf,AUC,1,genus
0.6752072649572649,-0.008754273504273491,Otu082,rf,AUC,1,genus
0.6671132478632478,-6.602564102563546e-4,Otu165,rf,AUC,1,genus
0.6667713675213675,-3.1837606837603616e-4,Otu139,rf,AUC,1,genus
0.6658098290598291,6.431623931623109e-4,Otu102,rf,AUC,1,genus
0.6637435897435897,0.0027094017094017042,Otu006,rf,AUC,1,genus
0.665775641025641,6.773504273503983e-4,Otu024,rf,AUC,1,genus
0.6678974358974359,-0.0014444444444444704,Otu032,rf,AUC,1,genus
0.6653311965811965,0.0011217948717948678,Otu144,rf,AUC,1,genus
0.6701367521367522,-0.0036837606837607506,Otu002,rf,AUC,1,genus
0.6660299145299144,4.230769230769704e-4,Otu045,rf,AUC,1,genus
0.6598974358974359,0.006555555555555537,Otu018,rf,AUC,1,genus
0.6682820512820513,-0.001829059829059898,Otu022,rf,AUC,1,genus
0.6680213675213674,-0.0015683760683760095,Otu068,rf,AUC,1,genus
0.6665021367521368,-4.914529914534782e-5,Otu092,rf,AUC,1,genus
0.6657029914529915,7.499999999999174e-4,Otu161,rf,AUC,1,genus
0.6672478632478632,-7.948717948718098e-4,Otu076,rf,AUC,1,genus
0.6662008547008547,2.521367521367557e-4,Otu141,rf,AUC,1,genus
0.6619166666666666,0.004536324786324819,Otu081,rf,AUC,1,genus
0.6659294871794872,5.235042735042272e-4,Otu134,rf,AUC,1,genus
0.66425,0.0022029914529914096,Otu023,rf,AUC,1,genus
0.6668717948717948,-4.18803418803404e-4,Otu080,rf,AUC,1,genus
0.6637841880341879,0.0026688034188034893,Otu057,rf,AUC,1,genus
0.6690149572649573,-0.002561965811965883,Otu058,rf,AUC,1,genus
0.6697286324786325,-0.0032756410256410406,Otu120,rf,AUC,1,genus
