mtry,AUC,seed,level
22,0.6879289093100068,24,asv
44,0.6885037140799336,24,asv
100,0.686925478178527,24,asv
11,0.6910527522295815,25,asv
22,0.6947049104853983,25,asv
44,0.6963573050402319,25,asv
100,0.6952452304220597,25,asv
11,0.6643132453010502,26,asv
22,0.6664810232706574,26,asv
44,0.6669216699277675,26,asv
100,0.6653898685270636,26,asv
11,0.6467189589415199,27,asv
22,0.6493974283516967,27,asv
44,0.6508394069156265,27,asv
100,0.6509399669704548,27,asv
11,0.6481701666823618,28,asv
22,0.6503360455403139,28,asv
44,0.651652636957515,28,asv
100,0.6492341910726057,28,asv
11,0.6601048256444598,29,asv
22,0.6602109108237157,29,asv
44,0.6602668696571136,29,asv
100,0.6567951030298591,29,asv
11,0.6674490954369003,3,asv
22,0.667313033852668,3,asv
44,0.6669753987436914,3,asv
100,0.662273079699909,3,asv
11,0.6754773549682086,30,asv
22,0.6778741651058724,30,asv
44,0.6806125044905533,30,asv
100,0.6818599004056322,30,asv
11,0.6559152741591766,31,asv
22,0.6565722185600235,31,asv
44,0.6571674579631896,31,asv
100,0.6541196087202185,31,asv
11,0.6627504564669199,32,asv
22,0.6626391500385402,32,asv
44,0.6604318987977524,32,asv
100,0.6572628416744271,32,asv
11,0.6581362481819799,33,asv
22,0.6617264027965247,33,asv
44,0.6630122936525376,33,asv
100,0.6629710350594497,33,asv
11,0.6692960504058065,34,asv
22,0.6701671388287243,34,asv
44,0.6692878880622783,34,asv
100,0.66469047357462,34,asv
11,0.661096295337149,35,asv
22,0.6617728813308081,35,asv
44,0.661454021530241,35,asv
100,0.6579348538433905,35,asv
11,0.6701065351065351,36,asv
22,0.6719681035565181,36,asv
44,0.6726254490553271,36,asv
100,0.6708344154258788,36,asv
11,0.6639760500919037,37,asv
22,0.6658330996501728,37,asv
44,0.6658044983136446,37,asv
100,0.6634123430922212,37,asv
11,0.6791806405708845,38,asv
22,0.683677461869535,38,asv
44,0.6863076543442397,38,asv
100,0.6888121261505408,38,asv
11,0.6821691369069418,39,asv
22,0.6826452794257672,39,asv
44,0.6818347908012542,39,asv
100,0.679540125927321,39,asv
11,0.6729558840199085,4,asv
22,0.6722640985933669,4,asv
44,0.672409948711778,4,asv
100,0.6726117716148204,4,asv
11,0.6620885306037745,40,asv
22,0.6660516439784733,40,asv
44,0.6690670784024443,40,asv
100,0.6701783455929797,40,asv
11,0.6632932880615807,41,asv
22,0.6672271422118983,41,asv
44,0.6678163952279806,41,asv
100,0.6646831095032315,41,asv
11,0.664743870176797,42,asv
22,0.6684950952694855,42,asv
44,0.6712386467477931,42,asv
100,0.6730726837464642,42,asv
11,0.6754068070683924,43,asv
22,0.678763507845825,43,asv
44,0.6797370114016456,43,asv
100,0.679277817887574,43,asv
11,0.6468554538859417,44,asv
22,0.6481643254753011,44,asv
44,0.6463882057144252,44,asv
100,0.643446813974253,44,asv
11,0.6582818493580689,45,asv
22,0.6622586449690109,45,asv
44,0.6628517275986788,45,asv
100,0.6605746016050894,45,asv
11,0.640697986749816,46,asv
22,0.6408734522850377,46,asv
44,0.6433214032848179,46,asv
100,0.6423142231953207,46,asv
11,0.6737987198871346,47,asv
22,0.6750339900004534,47,asv
44,0.6760880510301243,47,asv
100,0.673555054183103,47,asv
11,0.6756292389950926,48,asv
22,0.676629775681605,48,asv
44,0.678664353813744,48,asv
100,0.6775570365661829,48,asv
11,0.6519702219641245,49,asv
22,0.6544752749264945,49,asv
44,0.6557567087993917,49,asv
100,0.6528020629514532,49,asv
11,0.6762287775580459,5,asv
22,0.6751292015011527,5,asv
44,0.6742013145549731,5,asv
100,0.6707592317927684,5,asv
11,0.675583692141619,50,asv
22,0.6770260713675348,50,asv
44,0.6773731209432429,50,asv
100,0.6750896580378287,50,asv
11,0.672568067632092,51,asv
22,0.6796172130318472,51,asv
44,0.6832230405492601,51,asv
100,0.685694755295365,51,asv
11,0.6344968958505544,52,asv
22,0.6369846056858252,52,asv
44,0.6380146775695557,52,asv
100,0.6395041265132728,52,asv
11,0.677351281595184,53,asv
22,0.6820661898832631,53,asv
44,0.6816657602724676,53,asv
100,0.6796556247013564,53,asv
11,0.6685595185778113,54,asv
22,0.6715921505128822,54,asv
44,0.6715184396068542,54,asv
100,0.6706090860023787,54,asv
11,0.6453954878223171,55,asv
22,0.6482036758012368,55,asv
44,0.6508518605713728,55,asv
100,0.649151502547844,55,asv
11,0.6664557754618731,56,asv
22,0.6680965948526925,56,asv
44,0.670466376219425,56,asv
100,0.6669881933327055,56,asv
11,0.663743888487791,57,asv
22,0.6644568344476881,57,asv
44,0.663124628112433,57,asv
100,0.6605476674409602,57,asv
11,0.6894797214461849,58,asv
22,0.6927931603205993,58,asv
44,0.6945302563015978,58,asv
100,0.6943428746690942,58,asv
11,0.6638755658969073,59,asv
22,0.6677334625566332,59,asv
44,0.6673361584581097,59,asv
100,0.6672172045739119,59,asv
11,0.6478290415851391,6,asv
22,0.6525269834294225,6,asv
44,0.6517063967277382,6,asv
100,0.6523068264257289,6,asv
11,0.686614904538685,60,asv
22,0.6903770181331157,60,asv
44,0.6930186554149969,60,asv
100,0.6931054412426364,60,asv
11,0.6652924583991657,61,asv
22,0.669522116628824,61,asv
44,0.6726818708952855,61,asv
100,0.6731056034257253,61,asv
11,0.6623866471000618,62,asv
22,0.6625773887999498,62,asv
44,0.6585970927373367,62,asv
100,0.6559761996316874,62,asv
11,0.6371151299383007,63,asv
22,0.6421587698325504,63,asv
44,0.6465534759498174,63,asv
100,0.6460271460484875,63,asv
11,0.661009570982132,64,asv
22,0.6620482472891009,64,asv
44,0.6609762231743939,64,asv
100,0.6583016221796709,64,asv
11,0.6407358355742502,65,asv
22,0.6386916982313324,65,asv
44,0.6384156425589352,65,asv
100,0.6357277473466498,65,asv
11,0.6861774562018464,66,asv
22,0.6886228475862622,66,asv
44,0.6893376603955872,66,asv
100,0.686712180821937,66,asv
11,0.6512575109953159,67,asv
22,0.65598220520171735,67,asv
44,0.6579620334620335,67,asv
100,0.6582871094090607,67,asv
11,0.6680158887110107,68,asv
22,0.6712065811456055,68,asv
44,0.6716573625018747,68,asv
100,0.6708615858890249,68,asv
11,0.6730533237941775,69,asv
22,0.6746554520548423,69,asv
44,0.6764490758179783,69,asv
100,0.6742121367883563,69,asv
11,0.6560219540097589,7,asv
22,0.6565462422352666,7,asv
44,0.653973354016037,7,asv
100,0.6500233731117877,7,asv
11,0.6503669017449505,70,asv
22,0.6523380893960162,70,asv
44,0.6512758123977637,70,asv
100,0.646965747541967,70,asv
11,0.6570704759637687,71,asv
22,0.6591351272875663,71,asv
44,0.6587822543798154,71,asv
100,0.6537678968166774,71,asv
11,0.6488004821023113,72,asv
22,0.652892446017446,72,asv
44,0.6565097506042628,72,asv
100,0.6574986166480069,72,asv
11,0.6442489907154542,73,asv
22,0.6452023395346567,73,asv
44,0.6431525964117427,73,asv
100,0.6391761949231461,73,asv
11,0.6785989630745728,74,asv
22,0.6803219748494139,74,asv
44,0.6830745985532571,74,asv
100,0.683602949639535,74,asv
11,0.6623675404498576,75,asv
22,0.6649083635028757,75,asv
44,0.6655625621265865,75,asv
100,0.6648548871170823,75,asv
11,0.6551643067283311,76,asv
22,0.6604763413239023,76,asv
44,0.6608189757701953,76,asv
100,0.6601953499666915,76,asv
11,0.6540616082109985,77,asv
22,0.6552015648052234,77,asv
44,0.6531927205951596,77,asv
100,0.6501373154513399,77,asv
11,0.6528533559692097,78,asv
22,0.6576621216163899,78,asv
44,0.6614009750168287,78,asv
100,0.666689034853669,78,asv
11,0.6616353539951101,79,asv
22,0.6642819609679366,79,asv
44,0.6643124657758804,79,asv
100,0.6625058281277794,79,asv
11,0.6712568579031993,8,asv
22,0.6731104942050065,8,asv
44,0.6744526848276848,8,asv
100,0.6705569306240038,8,asv
11,0.6416214481031555,80,asv
22,0.642143274371933,80,asv
44,0.639905544481764,80,asv
100,0.636014756917196,80,asv
11,0.6629740964832428,81,asv
22,0.6666508620990328,81,asv
44,0.6686424817674818,81,asv
100,0.6669637481558214,81,asv
11,0.6525946094177801,82,asv
22,0.6517324340891414,82,asv
44,0.6500750702793385,82,asv
100,0.6454917679003045,82,asv
11,0.6780771830192562,83,asv
22,0.6819125288180167,83,asv
44,0.6846643690729056,83,asv
100,0.6831757210171845,83,asv
11,0.668559925343462,84,asv
22,0.6709082771796187,84,asv
44,0.6692503967382016,84,asv
100,0.6662586353775378,84,asv
11,0.6365856666771301,85,asv
22,0.6374084655212704,85,asv
44,0.6347653433049775,85,asv
100,0.6323353793689159,85,asv
11,0.6576115156968816,86,asv
22,0.6592987761280444,86,asv
44,0.6581284817047012,86,asv
100,0.6555138945565775,86,asv
11,0.6549644051717223,87,asv
22,0.6583609014066332,87,asv
44,0.6570400243449024,87,asv
100,0.6551325820594114,87,asv
11,0.652357419701932,88,asv
22,0.6505826322838518,88,asv
44,0.648837172974368,88,asv
100,0.6456980281675404,88,asv
11,0.6872200262108799,89,asv
22,0.6912805771799674,89,asv
44,0.6945203988832037,89,asv
100,0.69357484705960315,89,asv
11,0.6822320469424128,9,asv
22,0.6838060987817085,9,asv
44,0.6845129606958875,9,asv
100,0.6824087632929097,9,asv
11,0.6460710117783288,90,asv
22,0.6493857084436353,90,asv
44,0.6498104485147168,90,asv
100,0.6486135342659733,90,asv
11,0.6619776139379798,91,asv
22,0.6671078853243487,91,asv
44,0.669905486932926,91,asv
100,0.6730491113936236,91,asv
11,0.6610396358902456,92,asv
22,0.6614804094163851,92,asv
44,0.6636311485701729,92,asv
100,0.6621765724784018,92,asv
11,0.6799003254125205,93,asv
22,0.6832353551286479,93,asv
44,0.6848504445211763,93,asv
100,0.684306780648244,93,asv
11,0.6547295740862814,94,asv
22,0.6564782918807309,94,asv
44,0.6564724641889276,94,asv
100,0.6535665373561715,94,asv
11,0.6555818941764063,95,asv
22,0.6598505404359063,95,asv
44,0.6602617822526359,95,asv
100,0.6611179799137116,95,asv
11,0.660290935970814,96,asv
22,0.6618102858956517,96,asv
44,0.6635699493047054,96,asv
100,0.6631928156379376,96,asv
11,0.6447262301500106,97,asv
22,0.645613712580176,97,asv
44,0.6463512602323578,97,asv
100,0.6453383073840391,97,asv
11,0.6542315830639002,98,asv
22,0.6541109681109681,98,asv
44,0.6547184750081092,98,asv
100,0.6500323764531082,98,asv
11,0.6671083417912687,99,asv
22,0.6710872470902959,99,asv
44,0.6730226406720309,99,asv
100,0.6725428974270438,99,asv
