perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.5214017094017094,0.005948717948717985,Otu04,xgbTree,AUC,1,class
0.5199188034188034,0.0074316239316239985,Otu07,xgbTree,AUC,1,class
0.5248974358974359,0.002452991452991493,Otu01,xgbTree,AUC,1,class
0.5282820512820513,-9.316239316239372e-4,Otu02,xgbTree,AUC,1,class
0.5302478632478632,-0.0028974358974358516,Otu13,xgbTree,AUC,1,class
0.5268974358974359,4.5299145299149135e-4,Otu21,xgbTree,AUC,1,class
0.5194273504273504,0.007923076923076922,Otu11,xgbTree,AUC,1,class
0.5238632478632479,0.0034871794871794703,Otu17,xgbTree,AUC,1,class
0.525034188034188,0.0023162393162393657,Otu15,xgbTree,AUC,1,class
0.537551282051282,-0.010200854700854634,Otu03,xgbTree,AUC,1,class
0.5273504273504274,0,Otu19,xgbTree,AUC,1,class
0.5224786324786325,0.004871794871794899,Otu05,xgbTree,AUC,1,class
0.5230726495726495,0.004277777777777825,Otu08,xgbTree,AUC,1,class
0.5094871794871795,0.01786324786324789,Otu12,xgbTree,AUC,1,class
0.5518739316239316,-0.02452350427350425,Otu06,xgbTree,AUC,1,class
0.5313888888888889,-0.004038461538461546,Otu10,xgbTree,AUC,1,class
0.5158290598290598,0.011521367521367565,Otu09,xgbTree,AUC,1,class
0.5273504273504274,0,Otu24,xgbTree,AUC,1,class
0.49373504273504276,0.0336153846153846,Otu14,xgbTree,AUC,1,class
0.6574957264957264,0.03523931623931631,Otu11,xgbTree,AUC,10,class
0.6799188034188035,0.012816239316239209,Otu09,xgbTree,AUC,10,class
0.688974358974359,0.003760683760683725,Otu10,xgbTree,AUC,10,class
0.6847350427350427,0.008000000000000007,Otu17,xgbTree,AUC,10,class
0.6691559829059828,0.023579059829059945,Otu12,xgbTree,AUC,10,class
0.6923205128205128,4.145299145299486e-4,Otu07,xgbTree,AUC,10,class
0.6802457264957265,0.012489316239316262,Otu08,xgbTree,AUC,10,class
0.6594401709401709,0.03329487179487178,Otu06,xgbTree,AUC,10,class
0.6349059829059829,0.05782905982905984,Otu14,xgbTree,AUC,10,class
0.6770854700854702,0.015649572649572563,Otu03,xgbTree,AUC,10,class
0.6599529914529915,0.03278205128205125,Otu13,xgbTree,AUC,10,class
0.6927350427350427,0,Otu24,xgbTree,AUC,10,class
0.6927350427350427,0,Otu21,xgbTree,AUC,10,class
0.6851153846153847,0.007619658119658035,Otu02,xgbTree,AUC,10,class
0.6928376068376068,-1.0256410256404003e-4,Otu15,xgbTree,AUC,10,class
0.685974358974359,0.006760683760683728,Otu05,xgbTree,AUC,10,class
