sigma,C,AUC,seed,level
0.001,100,0.61517960687168,100,otu
0.01,1e-4,0.5609495462361316,100,otu
0.01,0.001,0.5587509312448337,100,otu
0.01,0.01,0.5546910791453474,100,otu
0.01,0.1,0.552873922267215,100,otu
0.01,1,0.552552146222878,100,otu
0.01,10,0.5632805806677758,100,otu
0.01,100,0.560794224102151,100,otu
0.1,1e-4,0.5008855981416958,100,otu
0.1,0.001,0.5024901277584204,100,otu
0.1,0.01,0.4873750200548981,100,otu
0.1,0.1,0.48883010536669075,100,otu
0.1,1,0.48645655455106673,100,otu
0.1,10,0.48547741731278315,100,otu
0.1,100,0.48583278705534805,100,otu
1,1e-4,0.5,100,otu
1,0.001,0.5,100,otu
1,0.01,0.5,100,otu
1,0.1,0.5,100,otu
1,1,0.5,100,otu
1,10,0.5,100,otu
1,100,0.5,100,otu
1e-7,1e-4,0.6036234828033609,11,otu
1e-7,0.001,0.6038085742536962,11,otu
1e-7,0.01,0.6012224759602809,11,otu
1e-7,0.1,0.6013806951550854,11,otu
1e-7,1,0.600067009518229,11,otu
1e-7,10,0.6029280718000231,11,otu
1e-7,100,0.6036087829990269,11,otu
1e-6,1e-4,0.6043985396546372,11,otu
1e-6,0.001,0.6030574101976541,11,otu
1e-6,0.01,0.604418632918633,11,otu
1e-6,0.1,0.6028039729625095,11,otu
1e-6,1,0.6041561430768748,11,otu
1e-6,10,0.6029887047326071,11,otu
1e-6,100,0.6027924666827106,11,otu
1e-5,1e-4,0.6017465575331429,11,otu
1e-5,0.001,0.599902150408248,11,otu
1e-5,0.01,0.6016310953810954,11,otu
1e-5,0.1,0.6006880940173623,11,otu
1e-5,1,0.6005233979624224,11,otu
1e-5,10,0.6017897217775267,11,otu
1e-5,100,0.5821867826014168,11,otu
1e-4,1e-4,0.5994340839096937,11,otu
1e-4,0.001,0.6005913640120957,11,otu
1e-4,0.01,0.6019270463843635,11,otu
1e-4,0.1,0.597834579352872,11,otu
1e-4,1,0.6000745702148141,11,otu
1e-4,10,0.5843189600750577,11,otu
1e-4,100,0.5667351724546846,11,otu
0.001,1e-4,0.5826500742903182,11,otu
0.001,0.001,0.5827967122174439,11,otu
0.001,0.01,0.5860378841384939,11,otu
0.001,0.1,0.5860321423339716,11,otu
0.001,1,0.5913057757234587,11,otu
0.001,10,0.5859342630958485,11,otu
0.001,100,0.584851424159351,11,otu
0.01,1e-4,0.5143792638457273,11,otu
0.01,0.001,0.5115819321063224,11,otu
0.01,0.01,0.49875578235029455,11,otu
0.01,0.1,0.4998690842410355,11,otu
0.01,1,0.4995082103008932,11,otu
0.01,10,0.5096971466239759,11,otu
0.01,100,0.5082643811058445,11,otu
0.1,1e-4,0.5000238095238095,11,otu
0.1,0.001,0.4998469096273974,11,otu
0.1,0.01,0.49625501416050194,11,otu
0.1,0.1,0.4954512317195244,11,otu
0.1,1,0.4968828602121285,11,otu
0.1,10,0.49641147767977034,11,otu
0.1,100,0.4961850740112935,11,otu
1,1e-4,0.5,11,otu
1,0.001,0.5,11,otu
1,0.01,0.5,11,otu
1,0.1,0.5,11,otu
1,1,0.5,11,otu
1,10,0.5,11,otu
1,100,0.5,11,otu
1e-7,1e-4,0.6395238056000251,12,otu
1e-7,0.001,0.6398704584375317,12,otu
1e-7,0.01,0.6397138776407069,12,otu
1e-7,0.1,0.6384793504305699,12,otu
1e-7,1,0.6385245123171952,12,otu
1e-7,10,0.6457278532888289,12,otu
1e-7,100,0.6460321506175165,12,otu
1e-6,1e-4,0.6405918732321172,12,otu
1e-6,0.001,0.6383642449069279,12,otu
1e-6,0.01,0.6404287833129296,12,otu
1e-6,0.1,0.6404785159724184,12,otu
1e-6,1,0.6454291687157541,12,otu
1e-6,10,0.645354770275502,12,otu
1e-6,100,0.6447278410814996,12,otu
1e-5,1e-4,0.6375864278913059,12,otu
1e-5,0.001,0.637595436900315,12,otu
1e-5,0.01,0.6377416039733113,12,otu
1e-5,0.1,0.6417127754932633,12,otu
1e-5,1,0.6431898806471977,12,otu
1e-5,10,0.6421601505686871,12,otu
1e-5,100,0.6446786115383677,12,otu
1e-4,1e-4,0.6347747433844995,12,otu
1e-4,0.001,0.6340773334309919,12,otu
1e-4,0.01,0.6401808419918176,12,otu
1e-4,0.1,0.6412615603408286,12,otu
1e-4,1,0.6412492030357884,12,otu
1e-4,10,0.6431586307561917,12,otu
1e-4,100,0.6037659052781004,12,otu
0.001,1e-4,0.6145388201790641,12,otu
0.001,0.001,0.6149890665927251,12,otu
0.001,0.01,0.626677375982254,12,otu
0.001,0.1,0.6268068504044114,12,otu
0.001,1,0.6352687635370562,12,otu
0.001,10,0.6293284390662439,12,otu
0.001,100,0.6293284390662439,12,otu
0.01,1e-4,0.5592705693498377,12,otu
0.01,0.001,0.5542072032834228,12,otu
0.01,0.01,0.5366346394303712,12,otu
0.01,0.1,0.5402595871132456,12,otu
0.01,1,0.5369138055738666,12,otu
0.01,10,0.5472473226711032,12,otu
0.01,100,0.5449409239378752,12,otu
0.1,1e-4,0.5003594657375146,12,otu
0.1,0.001,0.5018641114982578,12,otu
0.1,0.01,0.4871317632963974,12,otu
0.1,0.1,0.4865286558335339,12,otu
0.1,1,0.48253043984751304,12,otu
0.1,10,0.48205048515414367,12,otu
0.1,100,0.4821229609400341,12,otu
1,1e-4,0.5,12,otu
1,0.001,0.5,12,otu
1,0.01,0.5,12,otu
1,0.1,0.5,12,otu
1,1,0.5,12,otu
1,10,0.5,12,otu
1,100,0.5,12,otu
1e-7,1e-4,0.6170429680551632,13,otu
1e-7,0.001,0.6175723685357831,13,otu
1e-7,0.01,0.6159862292606195,13,otu
1e-7,0.1,0.6166601453369747,13,otu
1e-7,1,0.6172357959004301,13,otu
1e-7,10,0.6166707343231733,13,otu
1e-7,100,0.6189169884169884,13,otu
1e-6,1e-4,0.6169348643068155,13,otu
1e-6,0.001,0.6162674756638171,13,otu
1e-6,0.01,0.6161974125693638,13,otu
1e-6,0.1,0.6168807073624147,13,otu
1e-6,1,0.619126115662701,13,otu
1e-6,10,0.6187640270932954,13,otu
1e-6,100,0.6189059216010435,13,otu
1e-5,1e-4,0.6153711368162588,13,otu
1e-5,0.001,0.6152924509875729,13,otu
1e-5,0.01,0.6159244767415499,13,otu
1e-5,0.1,0.6176255855158295,13,otu
1e-5,1,0.6187202306836453,13,otu
1e-5,10,0.6186465943295212,13,otu
1e-5,100,0.6104789641557934,13,otu
1e-4,1e-4,0.6151511450474865,13,otu
1e-4,0.001,0.6168317620756645,13,otu
1e-4,0.01,0.6189418678260141,13,otu
1e-4,0.1,0.6193078008321911,13,otu
1e-4,1,0.6201170935744107,13,otu
1e-4,10,0.615900434406532,13,otu
1e-4,100,0.5960696524050183,13,otu
0.001,1e-4,0.6185619116503263,13,otu
0.001,0.001,0.61932660927478,13,otu
0.001,0.01,0.6230262679927314,13,otu
0.001,0.1,0.6234253901113658,13,otu
0.001,1,0.6266371510883706,13,otu
0.001,10,0.6193356810643396,13,otu
0.001,100,0.6193356810643396,13,otu
0.01,1e-4,0.5740035889548085,13,otu
0.01,0.001,0.5777823263158629,13,otu
0.01,0.01,0.5585972566643298,13,otu
0.01,0.1,0.5622903626623139,13,otu
0.01,1,0.5582835788750423,13,otu
0.01,10,0.5682786547435937,13,otu
0.01,100,0.5647762337686119,13,otu
0.1,1e-4,0.5000487804878049,13,otu
0.1,0.001,0.5009286682152536,13,otu
0.1,0.01,0.4859356878655659,13,otu
0.1,0.1,0.4908156579924873,13,otu
0.1,1,0.4933093428794648,13,otu
0.1,10,0.49369776963374523,13,otu
0.1,100,0.49324718708255294,13,otu
1,1e-4,0.5,13,otu
1,0.001,0.5,13,otu
1,0.01,0.5,13,otu
1,0.1,0.5,13,otu
1,1,0.5,13,otu
1,10,0.5,13,otu
1,100,0.5,13,otu
1e-7,1e-4,0.6233532500270306,14,otu
1e-7,0.001,0.623530877567463,14,otu
1e-7,0.01,0.6229414205145912,14,otu
1e-7,0.1,0.6237491786211299,14,otu
1e-7,1,0.6236371693993645,14,otu
1e-7,10,0.6242281950940488,14,otu
1e-7,100,0.6238462914133646,14,otu
1e-6,1e-4,0.623460398551862,14,otu
1e-6,0.001,0.6234269365184,14,otu
1e-6,0.01,0.6234320845235479,14,otu
1e-6,0.1,0.6234570275850764,14,otu
1e-6,1,0.6238526976453805,14,otu
1e-6,10,0.62295500291232,14,otu
1e-6,100,0.6235526336440971,14,otu
1e-5,1e-4,0.6224288687642346,14,otu
1e-5,0.001,0.6223889717243376,14,otu
1e-5,0.01,0.6223495577458992,14,otu
1e-5,0.1,0.6207351079302299,14,otu
1e-5,1,0.6218068312214654,14,otu
1e-5,10,0.6217598609062024,14,otu
1e-5,100,0.6063258781429514,14,otu
1e-4,1e-4,0.624418586705172,14,otu
1e-4,0.001,0.6244509622863281,14,otu
1e-4,0.01,0.6230066974640145,14,otu
1e-4,0.1,0.6225828415523538,14,otu
1e-4,1,0.62253918116723,14,otu
1e-4,10,0.6141622136073356,14,otu
1e-4,100,0.593525577842651,14,otu
0.001,1e-4,0.60927266944645,14,otu
0.001,0.001,0.6077610253982205,14,otu
0.001,0.01,0.6188093032056446,14,otu
0.001,0.1,0.6190612180124375,14,otu
0.001,1,0.6231277148228368,14,otu
0.001,10,0.608646926543268,14,otu
0.001,100,0.6086456037919452,14,otu
0.01,1e-4,0.5418312886056789,14,otu
0.01,0.001,0.5380008641045226,14,otu
0.01,0.01,0.5397372285177163,14,otu
0.01,0.1,0.5450706573298036,14,otu
0.01,1,0.5539660405178698,14,otu
0.01,10,0.5547200863755742,14,otu
0.01,100,0.5556942282003258,14,otu
0.1,1e-4,0.5013716608594657,14,otu
0.1,0.001,0.5037543083152839,14,otu
0.1,0.01,0.4930058446948691,14,otu
0.1,0.1,0.4990958863916181,14,otu
0.1,1,0.49765628694896985,14,otu
0.1,10,0.4960756575390722,14,otu
0.1,100,0.49666608245876537,14,otu
1,1e-4,0.5,14,otu
1,0.001,0.5,14,otu
1,0.01,0.5,14,otu
1,0.1,0.5,14,otu
1,1,0.5,14,otu
1,10,0.5,14,otu
1,100,0.5,14,otu
1e-7,1e-4,0.6052943923889046,15,otu
1e-7,0.001,0.6047895761615274,15,otu
1e-7,0.01,0.6047435231398646,15,otu
1e-7,0.1,0.6037212037821794,15,otu
1e-7,1,0.6039379632245486,15,otu
1e-7,10,0.609366735202101,15,otu
1e-7,100,0.6091263667849034,15,otu
1e-6,1e-4,0.6054363161070478,15,otu
1e-6,0.001,0.6038584368340466,15,otu
1e-6,0.01,0.6037086424403497,15,otu
1e-6,0.1,0.6053846799761434,15,otu
1e-6,1,0.6088073570085766,15,otu
1e-6,10,0.6084737751688971,15,otu
1e-6,100,0.6083505264846728,15,otu
1e-5,1e-4,0.6036600651173822,15,otu
1e-5,0.001,0.6024140909201885,15,otu
1e-5,0.01,0.6027972048703756,15,otu
1e-5,0.1,0.6043447811923421,15,otu
1e-5,1,0.6062406465699148,15,otu
1e-5,10,0.606850528228577,15,otu
1e-5,100,0.5974040983492203,15,otu
1e-4,1e-4,0.5955006112384161,15,otu
1e-4,0.001,0.5963299920129188,15,otu
1e-4,0.01,0.6015030178261885,15,otu
1e-4,0.1,0.601082119576022,15,otu
1e-4,1,0.6007985982498177,15,otu
1e-4,10,0.5948811572896939,15,otu
1e-4,100,0.5530496812143154,15,otu
0.001,1e-4,0.5818132588163076,15,otu
0.001,0.001,0.5834945193451291,15,otu
0.001,0.01,0.5908022835553324,15,otu
0.001,0.1,0.5926764913868573,15,otu
0.001,1,0.5932790181296279,15,otu
0.001,10,0.5724517814853181,15,otu
0.001,100,0.5720746901082266,15,otu
0.01,1e-4,0.5169056700428651,15,otu
0.01,0.001,0.5184980446474349,15,otu
0.01,0.01,0.5327754732084,15,otu
0.01,0.1,0.5277778366345439,15,otu
0.01,1,0.5272803081827472,15,otu
0.01,10,0.5355915915915916,15,otu
0.01,100,0.5336780107633766,15,otu
0.1,1e-4,0.5,15,otu
0.1,0.001,0.5000714285714286,15,otu
0.1,0.01,0.49334937071217555,15,otu
0.1,0.1,0.49778502021184945,15,otu
0.1,1,0.4970160517660518,15,otu
0.1,10,0.49712532175032176,15,otu
0.1,100,0.49751192350887474,15,otu
1,1e-4,0.5,15,otu
1,0.001,0.5,15,otu
1,0.01,0.5,15,otu
1,0.1,0.5,15,otu
1,1,0.5,15,otu
1,10,0.5,15,otu
1,100,0.5,15,otu
1e-7,1e-4,0.6200752891393135,16,otu
1e-7,0.001,0.6202297715834302,16,otu
1e-7,0.01,0.6186742979913712,16,otu
1e-7,0.1,0.6206156077680468,16,otu
1e-7,1,0.6205373718666402,16,otu
1e-7,10,0.6229307547966084,16,otu
1e-7,100,0.6211149974015828,16,otu
1e-6,1e-4,0.6205833385650459,16,otu
1e-6,0.001,0.6192675053101883,16,otu
1e-6,0.01,0.6197963747719846,16,otu
1e-6,0.1,0.6206114773309895,16,otu
1e-6,1,0.6229073350353839,16,otu
1e-6,10,0.6208196837952935,16,otu
1e-6,100,0.6222795120904877,16,otu
1e-5,1e-4,0.6199462075315734,16,otu
1e-5,0.001,0.6208385284238943,16,otu
1e-5,0.01,0.618996587179514,16,otu
1e-5,0.1,0.6235616923543753,16,otu
1e-5,1,0.6233503686613443,16,otu
1e-5,10,0.6221964682452488,16,otu
1e-5,100,0.6260548963597744,16,otu
1e-4,1e-4,0.6223972264947875,16,otu
1e-4,0.001,0.6221054408066603,16,otu
1e-4,0.01,0.6260876233376234,16,otu
1e-4,0.1,0.625573272750102,16,otu
1e-4,1,0.6241832067258897,16,otu
1e-4,10,0.6318187848126873,16,otu
1e-4,100,0.6044067848336141,16,otu
0.001,1e-4,0.6169961516394443,16,otu
0.001,0.001,0.6210975557438972,16,otu
0.001,0.01,0.62746987579914415,16,otu
0.001,0.1,0.628521144838218,16,otu
0.001,1,0.6332334608127291,16,otu
0.001,10,0.6243324997471339,16,otu
0.001,100,0.6243318562464903,16,otu
0.01,1e-4,0.5576589926163097,16,otu
0.01,0.001,0.5653230429907259,16,otu
0.01,0.01,0.5552495601001699,16,otu
0.01,0.1,0.5533999474212888,16,otu
0.01,1,0.5556031055009714,16,otu
0.01,10,0.5603633751347166,16,otu
0.01,100,0.5607720660556026,16,otu
0.1,1e-4,0.5013896631823461,16,otu
0.1,0.001,0.504897479360894,16,otu
0.1,0.01,0.4984278437845511,16,otu
0.1,0.1,0.5041523274145225,16,otu
0.1,1,0.503646297429834,16,otu
0.1,10,0.5029197285264358,16,otu
0.1,100,0.5028769845629601,16,otu
1,1e-4,0.5,16,otu
1,0.001,0.5,16,otu
1,0.01,0.5,16,otu
1,0.1,0.5,16,otu
1,1,0.5,16,otu
1,10,0.5,16,otu
1,100,0.5,16,otu
1e-7,1e-4,0.6301993112450429,17,otu
1e-7,0.001,0.6300137114466383,17,otu
1e-7,0.01,0.6303034201448836,17,otu
1e-7,0.1,0.6302551514929564,17,otu
1e-7,1,0.6301781023183463,17,otu
1e-7,10,0.6313773887127546,17,otu
1e-7,100,0.6310673548112573,17,otu
1e-6,1e-4,0.6304155060984329,17,otu
1e-6,0.001,0.6303781830611099,17,otu
1e-6,0.01,0.6304326451887428,17,otu
1e-6,0.1,0.6302419954798003,17,otu
1e-6,1,0.6311330250110738,17,otu
1e-6,10,0.6307587003379687,17,otu
1e-6,100,0.6301443699797359,17,otu
1e-5,1e-4,0.6290833019430581,17,otu
1e-5,0.001,0.6290629601727162,17,otu
1e-5,0.01,0.6281819589624468,17,otu
1e-5,0.1,0.6289951458427068,17,otu
1e-5,1,0.6280137149344467,17,otu
1e-5,10,0.629056465873539,17,otu
1e-5,100,0.6277128042676823,17,otu
1e-4,1e-4,0.6329773684834661,17,otu
1e-4,0.001,0.6326623069062094,17,otu
1e-4,0.01,0.6325489365672292,17,otu
1e-4,0.1,0.6308777653960581,17,otu
1e-4,1,0.6299839621851817,17,otu
1e-4,10,0.6333405365295609,17,otu
1e-4,100,0.6225288825410776,17,otu
0.001,1e-4,0.6309763116775312,17,otu
0.001,0.001,0.6305842000537123,17,otu
0.001,0.01,0.6323484425191742,17,otu
0.001,0.1,0.6327888611608123,17,otu
0.001,1,0.6437938025133148,17,otu
0.001,10,0.6364658482524336,17,otu
0.001,100,0.6353924891790745,17,otu
0.01,1e-4,0.550744299177226,17,otu
0.01,0.001,0.5470500801323972,17,otu
0.01,0.01,0.5489124424947596,17,otu
0.01,0.1,0.5522790355686698,17,otu
0.01,1,0.5539291120388682,17,otu
0.01,10,0.5578807893259112,17,otu
0.01,100,0.5588317786427542,17,otu
0.1,1e-4,0.5000720092915215,17,otu
0.1,0.001,0.5009279436230656,17,otu
0.1,0.01,0.49025163185833914,17,otu
0.1,0.1,0.4943671057817399,17,otu
0.1,1,0.4965089553839554,17,otu
0.1,10,0.49664102211968064,17,otu
0.1,100,0.4970252390892635,17,otu
1,1e-4,0.5,17,otu
1,0.001,0.5,17,otu
1,0.01,0.5,17,otu
1,0.1,0.5,17,otu
1,1,0.5,17,otu
1,10,0.5,17,otu
1,100,0.5,17,otu
1e-7,1e-4,0.6240605910788838,18,otu
1e-7,0.001,0.6238884912787351,18,otu
1e-7,0.01,0.6227982468531249,18,otu
1e-7,0.1,0.6232416249001614,18,otu
1e-7,1,0.6223728911838668,18,otu
1e-7,10,0.6258052425247548,18,otu
1e-7,100,0.6239430606564753,18,otu
1e-6,1e-4,0.6257912899833632,18,otu
1e-6,0.001,0.6251212946395873,18,otu
1e-6,0.01,0.6258037087610259,18,otu
1e-6,0.1,0.6257731538158368,18,otu
1e-6,1,0.6247627601469065,18,otu
1e-6,10,0.6242150216418509,18,otu
1e-6,100,0.6225408073578805,18,otu
1e-5,1e-4,0.6256340975121463,18,otu
1e-5,0.001,0.6256456805237293,18,otu
1e-5,0.01,0.62369535563438006,18,otu
1e-5,0.1,0.6266820670845061,18,otu
1e-5,1,0.6256448748399968,18,otu
1e-5,10,0.6256545997216729,18,otu
1e-5,100,0.6147837558813168,18,otu
1e-4,1e-4,0.6271081220593415,18,otu
1e-4,0.001,0.6263469610725708,18,otu
1e-4,0.01,0.6284438951146268,18,otu
1e-4,0.1,0.6276930074673978,18,otu
1e-4,1,0.6266263476019573,18,otu
1e-4,10,0.6185203016605456,18,otu
1e-4,100,0.585656087271941,18,otu
0.001,1e-4,0.6167290635583319,18,otu
0.001,0.001,0.6177953537160854,18,otu
0.001,0.01,0.6219848633476682,18,otu
0.001,0.1,0.6208813430154894,18,otu
0.001,1,0.6267772990760796,18,otu
0.001,10,0.6015619539400028,18,otu
0.001,100,0.6015619539400028,18,otu
0.01,1e-4,0.5570540832644492,18,otu
0.01,0.001,0.5568807117221751,18,otu
0.01,0.01,0.5453845509272338,18,otu
0.01,0.1,0.5539588495289715,18,otu
0.01,1,0.5498078684084782,18,otu
0.01,10,0.5591006751525044,18,otu
0.01,100,0.5560727556825118,18,otu
0.1,1e-4,0.5001678281068525,18,otu
0.1,0.001,0.5029151677810214,18,otu
0.1,0.01,0.4839238262652897,18,otu
0.1,0.1,0.4890752786758884,18,otu
0.1,1,0.48960867967270405,18,otu
0.1,10,0.4888822847237481,18,otu
0.1,100,0.48884748947553824,18,otu
1,1e-4,0.5,18,otu
1,0.001,0.5,18,otu
1,0.01,0.5,18,otu
1,0.1,0.5,18,otu
1,1,0.5,18,otu
1,10,0.5,18,otu
1,100,0.5,18,otu
1e-7,1e-4,0.6012522321973541,19,otu
1e-7,0.001,0.601317905013027,19,otu
1e-7,0.01,0.5996493584176511,19,otu
1e-7,0.1,0.5952560740182692,19,otu
1e-7,1,0.5986817575415136,19,otu
1e-7,10,0.602662036601061,19,otu
1e-7,100,0.6009105568983618,19,otu
1e-6,1e-4,0.6011993169127315,19,otu
1e-6,0.001,0.6001284516223541,19,otu
1e-6,0.01,0.59736188191676,19,otu
1e-6,0.1,0.5957527728076508,19,otu
1e-6,1,0.5966074942538357,19,otu
1e-6,10,0.6019071894193846,19,otu
1e-6,100,0.5983865503133796,19,otu
1e-5,1e-4,0.6002128635604246,19,otu
1e-5,0.001,0.6000461899181412,19,otu
1e-5,0.01,0.5983896326640229,19,otu
1e-5,0.1,0.5959036894036894,19,otu
1e-5,1,0.5968439301671009,19,otu
1e-5,10,0.5976838284277308,19,otu
1e-5,100,0.5942336299714348,19,otu
1e-4,1e-4,0.5963420197200685,19,otu
1e-4,0.001,0.5989489498209011,19,otu
1e-4,0.01,0.5996962598486989,19,otu
1e-4,0.1,0.5960022818986234,19,otu
1e-4,1,0.5995113397369495,19,otu
1e-4,10,0.5963389059791498,19,otu
1e-4,100,0.5664447888655206,19,otu
0.001,1e-4,0.6007028644498157,19,otu
0.001,0.001,0.6050893676777823,19,otu
0.001,0.01,0.6039386036733598,19,otu
0.001,0.1,0.6042602532846435,19,otu
0.001,1,0.6127447403849843,19,otu
0.001,10,0.5963848160006696,19,otu
0.001,100,0.5972934389092925,19,otu
0.01,1e-4,0.5355325621789037,19,otu
0.01,0.001,0.5358033172545368,19,otu
0.01,0.01,0.5312219466853614,19,otu
0.01,0.1,0.5272105685825198,19,otu
0.01,1,0.531454249981689,19,otu
0.01,10,0.5381355671873964,19,otu
0.01,100,0.5360799662903322,19,otu
0.1,1e-4,0.5000238095238095,19,otu
0.1,0.001,0.5007842389427756,19,otu
0.1,0.01,0.49100580807288124,19,otu
0.1,0.1,0.48889528247759956,19,otu
0.1,1,0.49013268146194977,19,otu
0.1,10,0.4907044291678438,19,otu
0.1,100,0.4907432436792193,19,otu
1,1e-4,0.5,19,otu
1,0.001,0.5,19,otu
1,0.01,0.5,19,otu
1,0.1,0.5,19,otu
1,1,0.5,19,otu
