cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.595535754395511,0.800881572958973,0.637820512820513,0.448830077954047,0.587628865979381,0.148001756697409,0.672131147540984,0.788461538461538,0.355555555555556,0.585714285714286,0.592592592592593,0.585714285714286,0.788461538461538,0.422680412371134,0.572008547008547,rpart2,1
0.596195683488366,0.711986843176911,0.621581196581197,0.357570269830801,0.608247422680412,0.207652622527945,0.648148148148148,0.673076923076923,0.533333333333333,0.625,0.585365853658537,0.625,0.673076923076923,0.360824742268041,0.603205128205128,rpart2,2
0.619036403781831,1.57450317540923,0.556196581196581,0.509075348453138,0.556701030927835,0.102045209903122,0.605504587155963,0.634615384615385,0.466666666666667,0.578947368421053,0.525,0.578947368421053,0.634615384615385,0.34020618556701,0.550641025641026,rpart2,3
0.610371036105792,0.711220160877853,0.581410256410256,0.309173879695821,0.597938144329897,0.165453342157512,0.688,0.826923076923077,0.333333333333333,0.589041095890411,0.625,0.589041095890411,0.826923076923077,0.443298969072165,0.580128205128205,rpart2,4
0.63645782106148,0.74396137024973,0.560683760683761,0.274293125802191,0.577319587628866,0.117203107658158,0.682170542635659,0.846153846153846,0.266666666666667,0.571428571428571,0.6,0.571428571428571,0.846153846153846,0.45360824742268,0.556410256410256,rpart2,5
0.573529092463544,0.733847206434392,0.673290598290598,0.677206785126724,0.639175257731959,0.266896998488447,0.684684684684685,0.730769230769231,0.533333333333333,0.644067796610169,0.631578947368421,0.644067796610169,0.730769230769231,0.391752577319588,0.632051282051282,rpart2,6
0.609453690624422,0.704877807463666,0.560683760683761,0.274293125802191,0.577319587628866,0.117203107658158,0.682170542635659,0.846153846153846,0.266666666666667,0.571428571428571,0.6,0.571428571428571,0.846153846153846,0.45360824742268,0.556410256410256,rpart2,7
0.632843012437525,0.690111440242848,0.587606837606838,0.29262878666374,0.597938144329897,0.162867891126355,0.417910447761194,0.311111111111111,0.846153846153846,0.636363636363636,0.586666666666667,0.636363636363636,0.311111111111111,0.144329896907216,0.578632478632479,rpart2,8
0.588280039621503,0.66832817921053,0.566239316239316,0.297678424310512,0.56701030927835006,0.102643171806167,0.661290322580645,0.788461538461538,0.311111111111111,0.569444444444444,0.56,0.569444444444444,0.788461538461538,0.422680412371134,0.549786324786325,rpart2,9
0.611145893716016,0.655980866150131,0.608333333333333,0.303622436286172,0.628865979381443,0.221231043710972,0.727272727272727,0.923076923076923,0.288888888888889,0.6,0.764705882352941,0.6,0.923076923076923,0.494845360824742,0.605982905982906,rpart2,10
0.583770815458315,1.45284898831082,0.577564102564103,0.367076089912195,0.56701030927835006,0.0998674326115775,0.666666666666667,0.807692307692308,0.288888888888889,0.567567567567568,0.565217391304348,0.567567567567568,0.807692307692308,0.43298969072165,0.548290598290598,rpart2,11
0.640163269105342,0.689157028027559,0.544017094017094,0.293476310025307,0.56701030927835006,0.0857271095152603,0.691176470588235,0.903846153846154,0.177777777777778,0.55952380952381,0.615384615384616,0.55952380952381,0.903846153846154,0.484536082474227,0.540811965811966,rpart2,12
0.581005952380952,0.643341053709744,0.566666666666667,0.372737686139748,0.597938144329897,0.141592920353982,0.727272727272727,1,0.133333333333333,0.571428571428571,1,0.571428571428571,1,0.536082474226804,0.566666666666667,rpart2,13
0.578605226742422,2.49157461123707,0.610470085470086,0.489940891649445,0.587628865979381,0.16845263609087,0.622641509433962,0.634615384615385,0.533333333333333,0.611111111111111,0.558139534883721,0.611111111111111,0.634615384615385,0.34020618556701,0.583974358974359,rpart2,14
0.6133821290803,0.674810231900625,0.587606837606838,0.29262878666374,0.597938144329897,0.162867891126355,0.692913385826772,0.846153846153846,0.311111111111111,0.586666666666667,0.636363636363636,0.586666666666667,0.846153846153846,0.45360824742268,0.578632478632479,rpart2,15
0.596135419827493,1.19242947955597,0.553632478632479,0.53117440549129,0.587628865979381,0.158351409978308,0.649122807017544,0.711538461538462,0.444444444444444,0.596774193548387,0.571428571428572,0.596774193548387,0.711538461538462,0.381443298969072,0.577991452991453,rpart2,16
0.621474075556393,1.72455655842278,0.516452991452991,0.479492870885472,0.505154639175258,0.00512820512820519,0.538461538461538,0.538461538461538,0.466666666666667,0.538461538461538,0.466666666666667,0.538461538461538,0.538461538461538,0.288659793814433,0.502564102564103,rpart2,17
0.600281459595484,0.624440911149008,0.623076923076923,0.305778956094324,0.639175257731959,0.244043642841238,0.732824427480916,0.923076923076923,0.311111111111111,0.607594936708861,0.777777777777778,0.607594936708861,0.923076923076923,0.494845360824742,0.617094017094017,rpart2,18
0.590385054915543,0.60586874861233,0.651495726495727,0.290738281251079,0.65979381443299,0.291657446337685,0.740157480314961,0.903846153846154,0.377777777777778,0.626666666666667,0.772727272727273,0.626666666666667,0.903846153846154,0.484536082474227,0.640811965811966,rpart2,19
0.598468391736684,0.646886793395098,0.629273504273504,0.321285223503597,0.649484536082474,0.266785237883504,0.738461538461538,0.923076923076923,0.333333333333333,0.615384615384615,0.789473684210526,0.615384615384615,0.923076923076923,0.494845360824742,0.628205128205128,rpart2,20
0.598757913183218,0.89836792830983,0.568803418803419,0.546170560429696,0.577319587628866,0.148940723304087,0.539325842696629,0.533333333333333,0.615384615384615,0.545454545454546,0.60377358490566,0.545454545454545,0.533333333333333,0.247422680412371,0.574358974358974,rpart2,21
