perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.559982905982906,0.0015555555555555323,Otu080663,svmRadial,AUC,1,asv
0.5607393162393163,7.991452991452652e-4,Otu016177,svmRadial,AUC,1,asv
0.5580299145299146,0.0035085470085469694,Otu008866,svmRadial,AUC,1,asv
0.5608247863247864,7.136752136751578e-4,Otu146471,svmRadial,AUC,1,asv
0.5638589743589744,-0.002320512820512821,Otu231754,svmRadial,AUC,1,asv
0.5602435897435898,0.0012948717948717547,Otu064916,svmRadial,AUC,1,asv
0.5606837606837607,8.547008547008517e-4,Otu054003,svmRadial,AUC,1,asv
0.5628034188034188,-0.0012649572649572338,Otu222517,svmRadial,AUC,1,asv
0.558559829059829,0.0029786324786325036,Otu021908,svmRadial,AUC,1,asv
0.5571111111111111,0.004427350427350429,Otu071068,svmRadial,AUC,1,asv
0.5558290598290598,0.005709401709401707,Otu003073,svmRadial,AUC,1,asv
0.5576239316239316,0.003914529914529896,Otu055467,svmRadial,AUC,1,asv
0.5611196581196581,4.18803418803404e-4,Otu102517,svmRadial,AUC,1,asv
0.5612649572649573,2.7350427350425477e-4,Otu166346,svmRadial,AUC,1,asv
0.5576367521367521,0.003901709401709419,Otu082164,svmRadial,AUC,1,asv
0.5608931623931624,6.452991452990942e-4,Otu049878,svmRadial,AUC,1,asv
0.5605769230769231,9.615384615384581e-4,Otu081886,svmRadial,AUC,1,asv
0.5601837606837607,0.0013547008547007966,Otu003062,svmRadial,AUC,1,asv
0.5613974358974358,1.4102564102569382e-4,Otu029265,svmRadial,AUC,1,asv
0.5551623931623932,0.0063760683760683,Otu000363,svmRadial,AUC,1,asv
0.5597435897435897,0.0017948717948718107,Otu005578,svmRadial,AUC,1,asv
0.554559829059829,0.006978632478632507,Otu031787,svmRadial,AUC,1,asv
0.5573461538461539,0.004192307692307606,Otu104500,svmRadial,AUC,1,asv
0.5615299145299145,8.54700854702184e-6,Otu016141,svmRadial,AUC,1,asv
0.5642393162393162,-0.0027008547008546824,Otu060047,svmRadial,AUC,1,asv
0.5618162393162394,-2.777777777778212e-4,Otu235676,svmRadial,AUC,1,asv
0.555440170940171,0.00609829059829059,Otu116543,svmRadial,AUC,1,asv
0.5655769230769231,-0.004038461538461546,Otu003088,svmRadial,AUC,1,asv
0.55991452991453,0.001623931623931596,Otu159683,svmRadial,AUC,1,asv
0.5594017094017094,0.002136752136752129,Otu059699,svmRadial,AUC,1,asv
0.5589017094017094,0.002636752136752185,Otu089302,svmRadial,AUC,1,asv
0.559965811965812,0.001572649572649576,Otu147733,svmRadial,AUC,1,asv
0.561965811965812,-4.2735042735042583e-4,Otu081501,svmRadial,AUC,1,asv
0.5621239316239316,-5.854700854700523e-4,Otu213990,svmRadial,AUC,1,asv
0.5633803418803418,-0.0018418803418802643,Otu001498,svmRadial,AUC,1,asv
0.5621666666666667,-6.282051282051615e-4,Otu151786,svmRadial,AUC,1,asv
0.5609786324786324,5.598290598290978e-4,Otu005746,svmRadial,AUC,1,asv
0.559517094017094,0.002021367521367501,Otu131804,svmRadial,AUC,1,asv
0.5629700854700854,-0.0014316239316238821,Otu136308,svmRadial,AUC,1,asv
0.5599615384615384,0.0015769230769231424,Otu000344,svmRadial,AUC,1,asv
0.5614145299145299,1.2393162393165014e-4,Otu002806,svmRadial,AUC,1,asv
0.5626410256410257,-0.001102564102564152,Otu114194,svmRadial,AUC,1,asv
0.5673846153846154,-0.005846153846153834,Otu089729,svmRadial,AUC,1,asv
0.5617820512820513,-2.4358974358973384e-4,Otu002881,svmRadial,AUC,1,asv
0.5611666666666667,3.717948717948394e-4,Otu008032,svmRadial,AUC,1,asv
0.5612649572649573,2.7350427350425477e-4,Otu001283,svmRadial,AUC,1,asv
0.5575042735042736,0.00403418803418798,Otu018049,svmRadial,AUC,1,asv
0.5610897435897436,4.487179487179249e-4,Otu000349,svmRadial,AUC,1,asv
0.5540042735042735,0.0075341880341880385,Otu112009,svmRadial,AUC,1,asv
0.5568333333333334,0.0047051282051281396,Otu044987,svmRadial,AUC,1,asv
0.562508547008547,-9.7008547008548e-4,Otu025380,svmRadial,AUC,1,asv
0.5614444444444444,9.401709401712921e-5,Otu115110,svmRadial,AUC,1,asv
0.5618675213675214,-3.290598290598412e-4,Otu000806,svmRadial,AUC,1,asv
0.5602820512820513,0.001256410256410212,Otu064847,svmRadial,AUC,1,asv
0.5609529914529915,5.854700854700523e-4,Otu119959,svmRadial,AUC,1,asv
0.5555854700854701,0.005952991452991441,Otu055648,svmRadial,AUC,1,asv
0.5612307692307692,3.076923076923421e-4,Otu014470,svmRadial,AUC,1,asv
0.5626794871794872,-0.0011410256410256947,Otu000337,svmRadial,AUC,1,asv
0.5626410256410257,-0.001102564102564152,Otu008947,svmRadial,AUC,1,asv
0.561042735042735,4.957264957264895e-4,Otu002845,svmRadial,AUC,1,asv
0.5616367521367521,-9.829059829058462e-5,Otu131249,svmRadial,AUC,1,asv
0.5613504273504274,1.880341880341474e-4,Otu000346,svmRadial,AUC,1,asv
0.558465811965812,0.0030726495726495218,Otu028515,svmRadial,AUC,1,asv
0.560940170940171,5.982905982905296e-4,Otu038032,svmRadial,AUC,1,asv
0.5663931623931624,-0.004854700854700855,Otu023899,svmRadial,AUC,1,asv
0.5612350427350428,3.034188034187757e-4,Otu108525,svmRadial,AUC,1,asv
0.5618760683760684,-3.3760683760686305e-4,Otu005576,svmRadial,AUC,1,asv
0.5637393162393163,-0.0022008547008547374,Otu181365,svmRadial,AUC,1,asv
0.5633504273504273,-0.0018119658119657434,Otu047334,svmRadial,AUC,1,asv
0.5618974358974359,-3.5897435897436214e-4,Otu136285,svmRadial,AUC,1,asv
0.5610726495726496,4.658119658119686e-4,Otu169421,svmRadial,AUC,1,asv
0.5615726495726495,-3.4188034187976335e-5,Otu005573,svmRadial,AUC,1,asv
0.5609786324786324,5.598290598290978e-4,Otu083047,svmRadial,AUC,1,asv
0.5639059829059829,-0.0023675213675213858,Otu000336,svmRadial,AUC,1,asv
0.5621923076923077,-6.53846153846116e-4,Otu062655,svmRadial,AUC,1,asv
0.5685940170940171,-0.007055555555555593,Otu203218,svmRadial,AUC,1,asv
0.5621282051282052,-5.897435897436187e-4,Otu018669,svmRadial,AUC,1,asv
0.5610598290598291,4.7863247863244585e-4,Otu091293,svmRadial,AUC,1,asv
0.5636794871794871,-0.0021410256410255846,Otu055540,svmRadial,AUC,1,asv
0.5656410256410256,-0.004102564102564044,Otu005586,svmRadial,AUC,1,asv
0.5605940170940171,9.444444444444144e-4,Otu003071,svmRadial,AUC,1,asv
0.5590128205128205,0.0025256410256410122,Otu100400,svmRadial,AUC,1,asv
0.556940170940171,0.004598290598290533,Otu000355,svmRadial,AUC,1,asv
0.5604188034188035,0.0011196581196580846,Otu010652,svmRadial,AUC,1,asv
0.5602008547008547,0.001337606837606864,Otu046278,svmRadial,AUC,1,asv
0.564059829059829,-0.002521367521367446,Otu034585,svmRadial,AUC,1,asv
0.5619444444444445,-0.00040598290598292675,Otu005584,svmRadial,AUC,1,asv
0.5636068376068376,-0.0020683760683760655,Otu068349,svmRadial,AUC,1,asv
0.5578376068376069,0.0037008547008546833,Otu000359,svmRadial,AUC,1,asv
0.5614957264957264,4.2735042735109197e-5,Otu185491,svmRadial,AUC,1,asv
0.5601538461538462,0.0013846153846153175,Otu011820,svmRadial,AUC,1,asv
0.561508547008547,2.9914529914520926e-5,Otu058475,svmRadial,AUC,1,asv
0.5606837606837607,8.547008547008517e-4,Otu005572,svmRadial,AUC,1,asv
0.5588418803418803,0.002696581196581227,Otu010828,svmRadial,AUC,1,asv
0.5568760683760684,0.004662393162393141,Otu208253,svmRadial,AUC,1,asv
0.561534188034188,4.273504273566431e-6,Otu163347,svmRadial,AUC,1,asv
0.5612094017094017,3.290598290598412e-4,Otu089299,svmRadial,AUC,1,asv
0.5639401709401709,-0.002401709401709362,Otu007432,svmRadial,AUC,1,asv
0.5623547008547009,-8.162393162393089e-4,Otu091602,svmRadial,AUC,1,asv
0.5610085470085471,5.299145299144659e-4,Otu121856,svmRadial,AUC,1,asv
0.5585854700854701,0.002952991452991438,Otu005580,svmRadial,AUC,1,asv
0.5617649572649573,-2.2649572649580119e-4,Otu002872,svmRadial,AUC,1,asv
0.5611324786324786,0.00040598290598292675,Otu035021,svmRadial,AUC,1,asv
0.5594358974358975,0.002102564102564042,Otu135253,svmRadial,AUC,1,asv
0.5611794871794872,3.5897435897436214e-4,Otu075714,svmRadial,AUC,1,asv
0.5625897435897436,-0.001051282051282021,Otu002853,svmRadial,AUC,1,asv
0.5631452991452991,-0.0016068376068375523,Otu123935,svmRadial,AUC,1,asv
0.5614615384615385,7.692307692308553e-5,Otu200835,svmRadial,AUC,1,asv
0.5595384615384615,0.0020000000000000018,Otu010460,svmRadial,AUC,1,asv
0.5597179487179487,0.0018205128205128762,Otu238595,svmRadial,AUC,1,asv
0.561551282051282,-1.2820512820477248e-5,Otu235134,svmRadial,AUC,1,asv
0.5614786324786325,5.982905982904185e-5,Otu056954,svmRadial,AUC,1,asv
0.5595641025641026,0.0019743589743589363,Otu010824,svmRadial,AUC,1,asv
0.560457264957265,0.0010811965811965418,Otu057199,svmRadial,AUC,1,asv
0.5608290598290598,7.094017094017024e-4,Otu016855,svmRadial,AUC,1,asv
0.555974358974359,0.005564102564102558,Otu002849,svmRadial,AUC,1,asv
0.564034188034188,-0.0024957264957264913,Otu027961,svmRadial,AUC,1,asv
0.5595726495726496,0.0019658119658119144,Otu062247,svmRadial,AUC,1,asv
0.5603504273504274,0.0011880341880341483,Otu000348,svmRadial,AUC,1,asv
0.5574188034188035,0.004119658119658087,Otu020513,svmRadial,AUC,1,asv
0.5619401709401709,-4.017094017093603e-4,Otu029456,svmRadial,AUC,1,asv
0.5623589743589743,-8.205128205127643e-4,Otu171846,svmRadial,AUC,1,asv
0.5588119658119658,0.002726495726495748,Otu036020,svmRadial,AUC,1,asv
0.5618846153846154,-3.461538461538849e-4,Otu195627,svmRadial,AUC,1,asv
0.5598974358974359,0.0016410256410256396,Otu115516,svmRadial,AUC,1,asv
0.5610940170940171,4.444444444444695e-4,Otu015584,svmRadial,AUC,1,asv
0.5580683760683761,0.0034700854700854267,Otu001663,svmRadial,AUC,1,asv
0.5564700854700855,0.005068376068376068,Otu000001,svmRadial,AUC,1,asv
0.5609786324786324,5.598290598290978e-4,Otu128497,svmRadial,AUC,1,asv
0.5587735042735043,0.0027649572649572907,Otu003061,svmRadial,AUC,1,asv
0.561042735042735,4.957264957264895e-4,Otu136091,svmRadial,AUC,1,asv
0.5605769230769231,9.615384615384581e-4,Otu056957,svmRadial,AUC,1,asv
0.5609871794871795,5.51282051282076e-4,Otu006559,svmRadial,AUC,1,asv
0.560982905982906,5.555555555555314e-4,Otu040318,svmRadial,AUC,1,asv
0.5671153846153846,-0.005576923076923035,Otu061191,svmRadial,AUC,1,asv
