perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.6698205128205129,0.007316239316239148,Otu004,rf,AUC,1,family
0.6616944444444444,0.0154423076923077,Otu040,rf,AUC,1,family
0.657758547008547,0.019378205128205095,Otu001,rf,AUC,1,family
0.6626816239316239,0.014455128205128176,Otu034,rf,AUC,1,family
0.6752542735042735,0.0018824786324785903,Otu023,rf,AUC,1,family
0.6745085470085469,0.0026282051282051633,Otu046,rf,AUC,1,family
0.6723311965811967,0.004805555555555396,Otu014,rf,AUC,1,family
0.6725619658119658,0.004574786324786251,Otu018,rf,AUC,1,family
0.6786047008547008,-0.0014679487179487527,Otu033,rf,AUC,1,family
0.6796794871794871,-0.002542735042735056,Otu021,rf,AUC,1,family
0.6795619658119658,-0.0024252136752137554,Otu052,rf,AUC,1,family
0.6706602564102563,0.006476495726495779,Otu044,rf,AUC,1,family
0.6648739316239316,0.01226282051282046,Otu010,rf,AUC,1,family
0.6707435897435897,0.006393162393162344,Otu007,rf,AUC,1,family
0.6785940170940171,-0.0014572649572650587,Otu009,rf,AUC,1,family
0.6749059829059828,0.0022307692307692584,Otu015,rf,AUC,1,family
0.6856367521367521,-0.008500000000000063,Otu048,rf,AUC,1,family
0.6343739316239316,0.04276282051282043,Otu037,rf,AUC,1,family
0.6767286324786325,4.0811965811959894e-4,Otu025,rf,AUC,1,family
0.677309829059829,-1.7307692307688693e-4,Otu063,rf,AUC,1,family
0.6772286324786324,-9.1880341880346e-5,Otu036,rf,AUC,1,family
0.6758888888888889,0.0012478632478631901,Otu070,rf,AUC,1,family
0.6731666666666666,0.003970085470085483,Otu066,rf,AUC,1,family
0.6785299145299146,-0.0013931623931625614,Otu020,rf,AUC,1,family
0.6721132478632478,0.005023504273504287,Otu003,rf,AUC,1,family
0.6808012820512821,-0.0036645299145300347,Otu006,rf,AUC,1,family
0.678923076923077,-0.0017863247863248999,Otu060,rf,AUC,1,family
0.6646196581196581,0.012517094017094,Otu028,rf,AUC,1,family
0.6805299145299145,-0.003393162393162452,Otu029,rf,AUC,1,family
0.6781730769230769,-0.0010363247863248715,Otu053,rf,AUC,1,family
0.6784594017094017,-0.0013226495726496035,Otu031,rf,AUC,1,family
0.6744700854700854,0.002666666666666706,Otu024,rf,AUC,1,family
0.6722371794871794,0.004899572649572637,Otu012,rf,AUC,1,family
0.6668076923076923,0.010329059829059739,Otu026,rf,AUC,1,family
0.6768311965811965,3.055555555555589e-4,Otu008,rf,AUC,1,family
0.694655982905983,-0.017519230769230898,Otu022,rf,AUC,1,family
