perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.5136794871794872,-0.009619658119658148,Otu080663,rpart2,AUC,1,asv
0.504059829059829,0,Otu016177,rpart2,AUC,1,asv
0.504059829059829,0,Otu008866,rpart2,AUC,1,asv
0.504059829059829,0,Otu146471,rpart2,AUC,1,asv
0.504059829059829,0,Otu231754,rpart2,AUC,1,asv
0.504059829059829,0,Otu064916,rpart2,AUC,1,asv
0.504059829059829,0,Otu054003,rpart2,AUC,1,asv
0.504059829059829,0,Otu222517,rpart2,AUC,1,asv
0.504059829059829,0,Otu021908,rpart2,AUC,1,asv
0.504059829059829,0,Otu071068,rpart2,AUC,1,asv
0.504059829059829,0,Otu003073,rpart2,AUC,1,asv
0.504059829059829,0,Otu055467,rpart2,AUC,1,asv
0.504059829059829,0,Otu102517,rpart2,AUC,1,asv
0.504059829059829,0,Otu166346,rpart2,AUC,1,asv
0.504059829059829,0,Otu082164,rpart2,AUC,1,asv
0.504059829059829,0,Otu049878,rpart2,AUC,1,asv
0.504059829059829,0,Otu081886,rpart2,AUC,1,asv
0.504059829059829,0,Otu003062,rpart2,AUC,1,asv
0.504059829059829,0,Otu029265,rpart2,AUC,1,asv
0.504059829059829,0,Otu000363,rpart2,AUC,1,asv
0.504059829059829,0,Otu005578,rpart2,AUC,1,asv
0.504059829059829,0,Otu031787,rpart2,AUC,1,asv
0.504059829059829,0,Otu104500,rpart2,AUC,1,asv
0.504059829059829,0,Otu016141,rpart2,AUC,1,asv
0.504059829059829,0,Otu060047,rpart2,AUC,1,asv
0.504059829059829,0,Otu235676,rpart2,AUC,1,asv
0.504059829059829,0,Otu116543,rpart2,AUC,1,asv
0.504059829059829,0,Otu003088,rpart2,AUC,1,asv
0.504059829059829,0,Otu159683,rpart2,AUC,1,asv
0.504059829059829,0,Otu059699,rpart2,AUC,1,asv
0.504059829059829,0,Otu089302,rpart2,AUC,1,asv
0.504059829059829,0,Otu147733,rpart2,AUC,1,asv
0.504059829059829,0,Otu081501,rpart2,AUC,1,asv
0.504059829059829,0,Otu213990,rpart2,AUC,1,asv
0.504059829059829,0,Otu001498,rpart2,AUC,1,asv
0.504059829059829,0,Otu151786,rpart2,AUC,1,asv
0.504059829059829,0,Otu005746,rpart2,AUC,1,asv
0.504059829059829,0,Otu131804,rpart2,AUC,1,asv
0.504059829059829,0,Otu136308,rpart2,AUC,1,asv
0.504059829059829,0,Otu000344,rpart2,AUC,1,asv
0.504059829059829,0,Otu002806,rpart2,AUC,1,asv
0.504059829059829,0,Otu114194,rpart2,AUC,1,asv
0.504059829059829,0,Otu089729,rpart2,AUC,1,asv
0.504059829059829,0,Otu002881,rpart2,AUC,1,asv
0.504059829059829,0,Otu008032,rpart2,AUC,1,asv
0.504059829059829,0,Otu001283,rpart2,AUC,1,asv
0.504059829059829,0,Otu018049,rpart2,AUC,1,asv
0.504059829059829,0,Otu000349,rpart2,AUC,1,asv
0.504059829059829,0,Otu112009,rpart2,AUC,1,asv
0.504059829059829,0,Otu044987,rpart2,AUC,1,asv
0.504059829059829,0,Otu025380,rpart2,AUC,1,asv
0.504059829059829,0,Otu115110,rpart2,AUC,1,asv
0.504059829059829,0,Otu000806,rpart2,AUC,1,asv
0.504059829059829,0,Otu064847,rpart2,AUC,1,asv
0.504059829059829,0,Otu119959,rpart2,AUC,1,asv
0.504059829059829,0,Otu055648,rpart2,AUC,1,asv
0.504059829059829,0,Otu014470,rpart2,AUC,1,asv
0.5287457264957265,-0.02468589743589744,Otu000337,rpart2,AUC,1,asv
0.504059829059829,0,Otu008947,rpart2,AUC,1,asv
0.504059829059829,0,Otu002845,rpart2,AUC,1,asv
0.504059829059829,0,Otu131249,rpart2,AUC,1,asv
0.504059829059829,0,Otu000346,rpart2,AUC,1,asv
0.504059829059829,0,Otu028515,rpart2,AUC,1,asv
