cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.6114921829495,0.745996106539189,0.594444444444444,0.558474768973487,0.597938144329897,0.188023180940116,0.635514018691589,0.653846153846154,0.533333333333333,0.618181818181818,0.571428571428571,0.618181818181818,0.653846153846154,0.350515463917526,0.593589743589744,svmRadial,1
0.591999075730783,0.650410240418362,0.677350427350427,0.648466223611383,0.649484536082474,0.291057609630267,0.685185185185185,0.711538461538462,0.577777777777778,0.660714285714286,0.634146341463415,0.660714285714286,0.711538461538462,0.381443298969072,0.64465811965812,svmRadial,2
0.597122991458357,0.690394266650852,0.601282051282051,0.573968456739976,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,3
0.623254235071308,0.724476270674695,0.545726495726496,0.525651386484495,0.556701030927835,0.104743507190384,0.598130841121495,0.615384615384615,0.488888888888889,0.581818181818182,0.523809523809524,0.581818181818182,0.615384615384615,0.329896907216495,0.552136752136752,svmRadial,4
0.618391033891034,0.670681244269937,0.602136752136752,0.576736986884265,0.597938144329897,0.178144688246795,0.660869565217391,0.730769230769231,0.444444444444444,0.603174603174603,0.588235294117647,0.603174603174603,0.730769230769231,0.391752577319588,0.587606837606838,svmRadial,5
0.602395731096951,0.649355634948113,0.701282051282051,0.657809804110243,0.639175257731959,0.269106566200215,0.678899082568807,0.711538461538462,0.555555555555556,0.649122807017544,0.625,0.649122807017544,0.711538461538462,0.381443298969072,0.633547008547009,svmRadial,6
0.606607544827057,0.752908995157598,0.583333333333333,0.541519964451588,0.618556701030928,0.225005398402073,0.666666666666667,0.711538461538462,0.511111111111111,0.627118644067796,0.605263157894737,0.627118644067797,0.711538461538462,0.381443298969072,0.611324786324786,svmRadial,7
0.62701403319696,0.701565002543424,0.531196581196581,0.515376578582031,0.556701030927835,0.102045209903122,0.494117647058824,0.466666666666667,0.634615384615385,0.525,0.578947368421053,0.525,0.466666666666667,0.216494845360825,0.550641025641026,svmRadial,8
0.601261569932302,0.748456632191418,0.538461538461538,0.5292757189888,0.56701030927835006,0.116268980477223,0.631578947368421,0.692307692307692,0.422222222222222,0.580645161290323,0.542857142857143,0.580645161290323,0.692307692307692,0.371134020618557,0.557264957264957,svmRadial,9
0.5848163511944,0.683001340039338,0.689316239316239,0.656608918086293,0.65979381443299,0.306692657569851,0.707964601769911,0.769230769230769,0.533333333333333,0.655737704918033,0.666666666666667,0.655737704918033,0.769230769230769,0.412371134020619,0.651282051282051,svmRadial,10
0.619550556654215,0.673360738402582,0.608547008547008,0.59859667535811,0.56701030927835006,0.132083510864934,0.588235294117647,0.576923076923077,0.555555555555556,0.6,0.531914893617021,0.6,0.576923076923077,0.309278350515464,0.566239316239316,svmRadial,11
0.637097445877934,0.727665927349523,0.562820512820513,0.534719745024243,0.556701030927835,0.130860595957491,0.505747126436782,0.423076923076923,0.711111111111111,0.628571428571429,0.516129032258065,0.628571428571429,0.423076923076923,0.22680412371134,0.567094017094017,svmRadial,12
0.594037018726043,0.669486145937302,0.635897435897436,0.58908344836848,0.649484536082474,0.286764705882353,0.696428571428572,0.75,0.533333333333333,0.65,0.648648648648649,0.65,0.75,0.402061855670103,0.641666666666667,svmRadial,13
0.596905810863128,0.680247811847496,0.644017094017094,0.613329742879885,0.628865979381443,0.240208877284595,0.689655172413793,0.769230769230769,0.466666666666667,0.625,0.636363636363636,0.625,0.769230769230769,0.412371134020619,0.617948717948718,svmRadial,14
0.614041992340773,0.690986130663986,0.572222222222222,0.552176229018969,0.56701030927835006,0.118944636678201,0.625,0.673076923076923,0.444444444444444,0.583333333333333,0.540540540540541,0.583333333333333,0.673076923076923,0.360824742268041,0.558760683760684,svmRadial,15
0.623111602020139,0.66355939196814,0.616239316239316,0.590330140514745,0.628865979381443,0.244809688581315,0.678571428571428,0.730769230769231,0.511111111111111,0.633333333333333,0.621621621621622,0.633333333333333,0.730769230769231,0.391752577319588,0.620940170940171,svmRadial,16
0.623266606327582,0.749898728338864,0.579059829059829,0.574890491533769,0.536082474226804,0.0631036703155183,0.579439252336449,0.596153846153846,0.466666666666667,0.563636363636364,0.5,0.563636363636364,0.596153846153846,0.319587628865979,0.531410256410256,svmRadial,17
0.611558660576953,0.692089820855874,0.591025641025641,0.558457502241524,0.54639175257732,0.0825451418744624,0.592592592592593,0.615384615384615,0.466666666666667,0.571428571428572,0.51219512195122,0.571428571428571,0.615384615384615,0.329896907216495,0.541025641025641,svmRadial,18
0.611409878519635,0.664267807850897,0.626923076923077,0.597298407908284,0.618556701030928,0.225005398402073,0.666666666666667,0.711538461538462,0.511111111111111,0.627118644067796,0.605263157894737,0.627118644067797,0.711538461538462,0.381443298969072,0.611324786324786,svmRadial,19
