nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,AUC,seed,level
100,30,0.001,0,0.8,1,0.4,0.5834502664685591,10,phylum
100,30,0.001,0,0.8,1,0.5,0.5810107267546292,10,phylum
100,30,0.001,0,0.8,1,0.6,0.5787750551073721,10,phylum
100,30,0.001,0,0.8,1,0.7,0.576738169354023,10,phylum
100,30,0.01,0,0.8,1,0.4,0.5745443204528571,10,phylum
100,30,0.01,0,0.8,1,0.5,0.5710593175928542,10,phylum
100,30,0.01,0,0.8,1,0.6,0.5685242925852682,10,phylum
100,30,0.01,0,0.8,1,0.7,0.5666497909058885,10,phylum
100,30,0.1,0,0.8,1,0.4,0.540133370304102,10,phylum
100,30,0.1,0,0.8,1,0.5,0.537170196328733,10,phylum
100,30,0.1,0,0.8,1,0.6,0.5382852695901477,10,phylum
100,30,0.1,0,0.8,1,0.7,0.5375203548496231,10,phylum
100,30,1,0,0.8,1,0.4,0.5199770685319466,10,phylum
100,30,1,0,0.8,1,0.5,0.5316281638781639,10,phylum
100,30,1,0,0.8,1,0.6,0.5263704205076156,10,phylum
100,30,1,0,0.8,1,0.7,0.529481076895711,10,phylum
100,1,0.001,0,0.8,1,0.4,0.615513002549588,100,phylum
100,1,0.001,0,0.8,1,0.5,0.6181049193793097,100,phylum
100,1,0.001,0,0.8,1,0.6,0.6191562237324433,100,phylum
100,1,0.001,0,0.8,1,0.7,0.620095094659119,100,phylum
100,1,0.01,0,0.8,1,0.4,0.6212169848419848,100,phylum
100,1,0.01,0,0.8,1,0.5,0.6240612398112398,100,phylum
100,1,0.01,0,0.8,1,0.6,0.6253623409995361,100,phylum
100,1,0.01,0,0.8,1,0.7,0.6256386238154531,100,phylum
100,1,0.1,0,0.8,1,0.4,0.6187284802223827,100,phylum
100,1,0.1,0,0.8,1,0.5,0.621404619776571,100,phylum
100,1,0.1,0,0.8,1,0.6,0.6227035602675847,100,phylum
100,1,0.1,0,0.8,1,0.7,0.6232189449902865,100,phylum
100,1,1,0,0.8,1,0.4,0.5643195896244677,100,phylum
100,1,1,0,0.8,1,0.5,0.5716111272422248,100,phylum
100,1,1,0,0.8,1,0.6,0.5776760741577814,100,phylum
100,1,1,0,0.8,1,0.7,0.5832424767973549,100,phylum
100,2,0.001,0,0.8,1,0.4,0.6252881173856784,100,phylum
100,2,0.001,0,0.8,1,0.5,0.6281775115708043,100,phylum
100,2,0.001,0,0.8,1,0.6,0.6313128664378664,100,phylum
100,2,0.001,0,0.8,1,0.7,0.6327978274441689,100,phylum
100,2,0.01,0,0.8,1,0.4,0.6239797035711669,100,phylum
100,2,0.01,0,0.8,1,0.5,0.6267956126858566,100,phylum
100,2,0.01,0,0.8,1,0.6,0.628701171118854,100,phylum
100,2,0.01,0,0.8,1,0.7,0.6302267541932176,100,phylum
100,2,0.1,0,0.8,1,0.4,0.6033171594939888,100,phylum
100,2,0.1,0,0.8,1,0.5,0.6063492255321523,100,phylum
100,2,0.1,0,0.8,1,0.6,0.605880767527109,100,phylum
100,2,0.1,0,0.8,1,0.7,0.6083825332300942,100,phylum
100,2,1,0,0.8,1,0.4,0.5377039199478224,100,phylum
100,2,1,0,0.8,1,0.5,0.5474832829345024,100,phylum
100,2,1,0,0.8,1,0.6,0.5516143861631666,100,phylum
100,2,1,0,0.8,1,0.7,0.5551458087006867,100,phylum
100,4,0.001,0,0.8,1,0.4,0.6207010538412977,100,phylum
100,4,0.001,0,0.8,1,0.5,0.6241914388255851,100,phylum
100,4,0.001,0,0.8,1,0.6,0.6245315821047528,100,phylum
100,4,0.001,0,0.8,1,0.7,0.6251873306233062,100,phylum
100,4,0.01,0,0.8,1,0.4,0.6172515607942437,100,phylum
100,4,0.01,0,0.8,1,0.5,0.6176318470037983,100,phylum
100,4,0.01,0,0.8,1,0.6,0.6192031238555629,100,phylum
100,4,0.01,0,0.8,1,0.7,0.6175590721383405,100,phylum
100,4,0.1,0,0.8,1,0.4,0.5801221674636309,100,phylum
100,4,0.1,0,0.8,1,0.5,0.581246357856114,100,phylum
100,4,0.1,0,0.8,1,0.6,0.5817115931262273,100,phylum
100,4,0.1,0,0.8,1,0.7,0.5839835881177344,100,phylum
100,4,1,0,0.8,1,0.4,0.5331303468102249,100,phylum
100,4,1,0,0.8,1,0.5,0.5407758995929728,100,phylum
100,4,1,0,0.8,1,0.6,0.5399503946455166,100,phylum
100,4,1,0,0.8,1,0.7,0.5467844412356607,100,phylum
100,8,0.001,0,0.8,1,0.4,0.6126716106350253,100,phylum
100,8,0.001,0,0.8,1,0.5,0.6122472564027442,100,phylum
100,8,0.001,0,0.8,1,0.6,0.6097932026102758,100,phylum
100,8,0.001,0,0.8,1,0.7,0.60633068870264,100,phylum
100,8,0.01,0,0.8,1,0.4,0.6080288781813172,100,phylum
100,8,0.01,0,0.8,1,0.5,0.6052218551303917,100,phylum
100,8,0.01,0,0.8,1,0.6,0.6036217689815251,100,phylum
100,8,0.01,0,0.8,1,0.7,0.6007074548416012,100,phylum
100,8,0.1,0,0.8,1,0.4,0.5732759989955112,100,phylum
100,8,0.1,0,0.8,1,0.5,0.5714176048871171,100,phylum
100,8,0.1,0,0.8,1,0.6,0.572748417406954,100,phylum
100,8,0.1,0,0.8,1,0.7,0.5757100393076003,100,phylum
100,8,1,0,0.8,1,0.4,0.5288773346517249,100,phylum
100,8,1,0,0.8,1,0.5,0.5424069853825951,100,phylum
100,8,1,0,0.8,1,0.6,0.5453400212058749,100,phylum
100,8,1,0,0.8,1,0.7,0.5502979782918808,100,phylum
100,16,0.001,0,0.8,1,0.4,0.610950265596607,100,phylum
100,16,0.001,0,0.8,1,0.5,0.6101746241014534,100,phylum
100,16,0.001,0,0.8,1,0.6,0.6073376952736709,100,phylum
100,16,0.001,0,0.8,1,0.7,0.6032577272394346,100,phylum
100,16,0.01,0,0.8,1,0.4,0.6063625637832954,100,phylum
100,16,0.01,0,0.8,1,0.5,0.6042984648411478,100,phylum
100,16,0.01,0,0.8,1,0.6,0.6020742536962049,100,phylum
100,16,0.01,0,0.8,1,0.7,0.5997277861485178,100,phylum
100,16,0.1,0,0.8,1,0.4,0.573409319598344,100,phylum
100,16,0.1,0,0.8,1,0.5,0.5737849478398259,100,phylum
100,16,0.1,0,0.8,1,0.6,0.5733089744797062,100,phylum
100,16,0.1,0,0.8,1,0.7,0.5753712963834915,100,phylum
100,16,1,0,0.8,1,0.4,0.5357290718418767,100,phylum
100,16,1,0,0.8,1,0.5,0.5414125004795737,100,phylum
100,16,1,0,0.8,1,0.6,0.5409762698238308,100,phylum
100,16,1,0,0.8,1,0.7,0.5452190901703097,100,phylum
100,30,0.001,0,0.8,1,0.4,0.6110904737490104,100,phylum
100,30,0.001,0,0.8,1,0.5,0.6113535338474363,100,phylum
100,30,0.001,0,0.8,1,0.6,0.6083699492175102,100,phylum
100,30,0.001,0,0.8,1,0.7,0.604551679728509,100,phylum
100,30,0.01,0,0.8,1,0.4,0.6055107956388445,100,phylum
100,30,0.01,0,0.8,1,0.5,0.6039967842406867,100,phylum
100,30,0.01,0,0.8,1,0.6,0.6029698016832163,100,phylum
100,30,0.01,0,0.8,1,0.7,0.5988955767614305,100,phylum
100,30,0.1,0,0.8,1,0.4,0.5735941900088242,100,phylum
100,30,0.1,0,0.8,1,0.5,0.5762741452253648,100,phylum
100,30,0.1,0,0.8,1,0.6,0.5739192179984863,100,phylum
100,30,0.1,0,0.8,1,0.7,0.5766439723695821,100,phylum
100,30,1,0,0.8,1,0.4,0.5307355037964794,100,phylum
100,30,1,0,0.8,1,0.5,0.538264176197103,100,phylum
100,30,1,0,0.8,1,0.6,0.5450435949887169,100,phylum
100,30,1,0,0.8,1,0.7,0.5481835145249779,100,phylum
100,1,0.001,0,0.8,1,0.4,0.5835202048738635,11,phylum
100,1,0.001,0,0.8,1,0.5,0.579352950511487,11,phylum
100,1,0.001,0,0.8,1,0.6,0.5732412364455047,11,phylum
100,1,0.001,0,0.8,1,0.7,0.5708611778154461,11,phylum
100,1,0.01,0,0.8,1,0.4,0.5911961700376335,11,phylum
100,1,0.01,0,0.8,1,0.5,0.5855721496758082,11,phylum
100,1,0.01,0,0.8,1,0.6,0.5833683334902847,11,phylum
100,1,0.01,0,0.8,1,0.7,0.5781332403832404,11,phylum
100,1,0.1,0,0.8,1,0.4,0.6084302813266228,11,phylum
100,1,0.1,0,0.8,1,0.5,0.6077559663321859,11,phylum
100,1,0.1,0,0.8,1,0.6,0.605124142435118,11,phylum
100,1,0.1,0,0.8,1,0.7,0.6032563909728544,11,phylum
100,1,1,0,0.8,1,0.4,0.5544210752564411,11,phylum
100,1,1,0,0.8,1,0.5,0.5612708152403274,11,phylum
100,1,1,0,0.8,1,0.6,0.562119595204961,11,phylum
100,1,1,0,0.8,1,0.7,0.5713206381468576,11,phylum
100,2,0.001,0,0.8,1,0.4,0.6009444658072707,11,phylum
100,2,0.001,0,0.8,1,0.5,0.5966489097983001,11,phylum
100,2,0.001,0,0.8,1,0.6,0.5932917957155762,11,phylum
100,2,0.001,0,0.8,1,0.7,0.589754137412674,11,phylum
100,2,0.01,0,0.8,1,0.4,0.6051731949719754,11,phylum
100,2,0.01,0,0.8,1,0.5,0.603506444597908,11,phylum
100,2,0.01,0,0.8,1,0.6,0.599601129003568,11,phylum
100,2,0.01,0,0.8,1,0.7,0.597400292278341,11,phylum
100,2,0.1,0,0.8,1,0.4,0.5963259339478851,11,phylum
100,2,0.1,0,0.8,1,0.5,0.5984905576308015,11,phylum
100,2,0.1,0,0.8,1,0.6,0.5962324833544346,11,phylum
100,2,0.1,0,0.8,1,0.7,0.5953619830632025,11,phylum
100,2,1,0,0.8,1,0.4,0.545994681092242,11,phylum
100,2,1,0,0.8,1,0.5,0.5485934549532111,11,phylum
100,2,1,0,0.8,1,0.6,0.5569762471530765,11,phylum
100,2,1,0,0.8,1,0.7,0.5577923803594536,11,phylum
100,4,0.001,0,0.8,1,0.4,0.6020993319103075,11,phylum
100,4,0.001,0,0.8,1,0.5,0.6028578465224806,11,phylum
100,4,0.001,0,0.8,1,0.6,0.6027595940888624,11,phylum
100,4,0.001,0,0.8,1,0.7,0.601224536819049,11,phylum
100,4,0.01,0,0.8,1,0.4,0.6020112420783152,11,phylum
100,4,0.01,0,0.8,1,0.5,0.6024217527632162,11,phylum
100,4,0.01,0,0.8,1,0.6,0.6007841543634227,11,phylum
100,4,0.01,0,0.8,1,0.7,0.5989080360848653,11,phylum
100,4,0.1,0,0.8,1,0.4,0.5761641955544394,11,phylum
100,4,0.1,0,0.8,1,0.5,0.5763300103239127,11,phylum
100,4,0.1,0,0.8,1,0.6,0.5750932038310087,11,phylum
100,4,0.1,0,0.8,1,0.7,0.5769216830070488,11,phylum
100,4,1,0,0.8,1,0.4,0.5372494524140866,11,phylum
100,4,1,0,0.8,1,0.5,0.5469852884243128,11,phylum
100,4,1,0,0.8,1,0.6,0.5448810596310596,11,phylum
100,4,1,0,0.8,1,0.7,0.5488404964197647,11,phylum
100,8,0.001,0,0.8,1,0.4,0.595346762267494,11,phylum
100,8,0.001,0,0.8,1,0.5,0.5944673837600667,11,phylum
100,8,0.001,0,0.8,1,0.6,0.5921832202411471,11,phylum
100,8,0.001,0,0.8,1,0.7,0.5880972339935755,11,phylum
100,8,0.01,0,0.8,1,0.4,0.5939641496897594,11,phylum
100,8,0.01,0,0.8,1,0.5,0.5908301262935409,11,phylum
100,8,0.01,0,0.8,1,0.6,0.589671635921636,11,phylum
100,8,0.01,0,0.8,1,0.7,0.5854532223861493,11,phylum
100,8,0.1,0,0.8,1,0.4,0.5681501911318985,11,phylum
100,8,0.1,0,0.8,1,0.5,0.5663113296223052,11,phylum
100,8,0.1,0,0.8,1,0.6,0.5668509537411976,11,phylum
100,8,0.1,0,0.8,1,0.7,0.5653707906512785,11,phylum
100,8,1,0,0.8,1,0.4,0.5389290871882335,11,phylum
100,8,1,0,0.8,1,0.5,0.5424915560159462,11,phylum
100,8,1,0,0.8,1,0.6,0.5463240104215714,11,phylum
100,8,1,0,0.8,1,0.7,0.5512799602738627,11,phylum
100,16,0.001,0,0.8,1,0.4,0.5961947997649217,11,phylum
100,16,0.001,0,0.8,1,0.5,0.5931785339346315,11,phylum
100,16,0.001,0,0.8,1,0.6,0.5891277383655432,11,phylum
100,16,0.001,0,0.8,1,0.7,0.5859090928908002,11,phylum
100,16,0.01,0,0.8,1,0.4,0.5934637276649471,11,phylum
100,16,0.01,0,0.8,1,0.5,0.5899196565903883,11,phylum
100,16,0.01,0,0.8,1,0.6,0.5860896017969188,11,phylum
100,16,0.01,0,0.8,1,0.7,0.5827715415764196,11,phylum
100,16,0.1,0,0.8,1,0.4,0.56847269656416,11,phylum
100,16,0.1,0,0.8,1,0.5,0.5665534070656022,11,phylum
100,16,0.1,0,0.8,1,0.6,0.5666204139679749,11,phylum
100,16,0.1,0,0.8,1,0.7,0.5664545146191488,11,phylum
100,16,1,0,0.8,1,0.4,0.5420270536215658,11,phylum
100,16,1,0,0.8,1,0.5,0.5469619767851476,11,phylum
100,16,1,0,0.8,1,0.6,0.5466438616316666,11,phylum
100,16,1,0,0.8,1,0.7,0.5514432899798754,11,phylum
100,30,0.001,0,0.8,1,0.4,0.5969373005409591,11,phylum
100,30,0.001,0,0.8,1,0.5,0.5945792944512457,11,phylum
100,30,0.001,0,0.8,1,0.6,0.5893168577985651,11,phylum
100,30,0.001,0,0.8,1,0.7,0.5847798137859114,11,phylum
100,30,0.01,0,0.8,1,0.4,0.5941384851750705,11,phylum
100,30,0.01,0,0.8,1,0.5,0.5902895936005692,11,phylum
100,30,0.01,0,0.8,1,0.6,0.587414497249863,11,phylum
100,30,0.01,0,0.8,1,0.7,0.5810339965400941,11,phylum
100,30,0.1,0,0.8,1,0.4,0.5690893541625249,11,phylum
100,30,0.1,0,0.8,1,0.5,0.5665911390484561,11,phylum
100,30,0.1,0,0.8,1,0.6,0.5658285585236805,11,phylum
100,30,0.1,0,0.8,1,0.7,0.5637555552067747,11,phylum
100,30,1,0,0.8,1,0.4,0.5402158469445055,11,phylum
100,30,1,0,0.8,1,0.5,0.5434623761392054,11,phylum
100,30,1,0,0.8,1,0.6,0.5475045140959776,11,phylum
100,30,1,0,0.8,1,0.7,0.5530670147499416,11,phylum
100,1,0.001,0,0.8,1,0.4,0.6042198827747608,12,phylum
100,1,0.001,0,0.8,1,0.5,0.602836866483208,12,phylum
100,1,0.001,0,0.8,1,0.6,0.6021673027557174,12,phylum
100,1,0.001,0,0.8,1,0.7,0.5976173133063377,12,phylum
100,1,0.01,0,0.8,1,0.4,0.6084498126174955,12,phylum
100,1,0.01,0,0.8,1,0.5,0.6095817019109702,12,phylum
100,1,0.01,0,0.8,1,0.6,0.6072521105600374,12,phylum
100,1,0.01,0,0.8,1,0.7,0.6066078635255464,12,phylum
100,1,0.1,0,0.8,1,0.4,0.6198334902847098,12,phylum
100,1,0.1,0,0.8,1,0.5,0.6195607846522481,12,phylum
100,1,0.1,0,0.8,1,0.6,0.6184392502258356,12,phylum
100,1,0.1,0,0.8,1,0.7,0.6182364476846184,12,phylum
100,1,1,0,0.8,1,0.4,0.5518348435543557,12,phylum
100,1,1,0,0.8,1,0.5,0.5607966564125101,12,phylum
100,1,1,0,0.8,1,0.6,0.5620067096713438,12,phylum
100,1,1,0,0.8,1,0.7,0.5647016319455344,12,phylum
100,2,0.001,0,0.8,1,0.4,0.6111315182778597,12,phylum
100,2,0.001,0,0.8,1,0.5,0.6105788371123737,12,phylum
100,2,0.001,0,0.8,1,0.6,0.6084541222407076,12,phylum
100,2,0.001,0,0.8,1,0.7,0.606447662383638,12,phylum
