perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.6205128205128205,0,Otu004,rpart2,AUC,1,family
0.6205128205128205,0,Otu040,rpart2,AUC,1,family
0.6205128205128205,0,Otu001,rpart2,AUC,1,family
0.6205128205128205,0,Otu034,rpart2,AUC,1,family
0.6205128205128205,0,Otu023,rpart2,AUC,1,family
0.6205128205128205,0,Otu046,rpart2,AUC,1,family
0.6205128205128205,0,Otu014,rpart2,AUC,1,family
0.6205128205128205,0,Otu018,rpart2,AUC,1,family
0.6205128205128205,0,Otu033,rpart2,AUC,1,family
0.6205128205128205,0,Otu021,rpart2,AUC,1,family
0.6205128205128205,0,Otu052,rpart2,AUC,1,family
0.6205128205128205,0,Otu044,rpart2,AUC,1,family
0.6205128205128205,0,Otu010,rpart2,AUC,1,family
0.6205128205128205,0,Otu007,rpart2,AUC,1,family
0.6205128205128205,0,Otu009,rpart2,AUC,1,family
0.6205128205128205,0,Otu015,rpart2,AUC,1,family
0.6205128205128205,0,Otu048,rpart2,AUC,1,family
0.5308568376068376,0.08965598290598298,Otu037,rpart2,AUC,1,family
0.6205128205128205,0,Otu025,rpart2,AUC,1,family
0.6205128205128205,0,Otu063,rpart2,AUC,1,family
0.6205128205128205,0,Otu036,rpart2,AUC,1,family
0.6205128205128205,0,Otu070,rpart2,AUC,1,family
0.6205128205128205,0,Otu066,rpart2,AUC,1,family
0.6205128205128205,0,Otu020,rpart2,AUC,1,family
0.5892051282051282,0.03130769230769237,Otu003,rpart2,AUC,1,family
0.6205128205128205,0,Otu006,rpart2,AUC,1,family
0.6205128205128205,0,Otu060,rpart2,AUC,1,family
0.6205128205128205,0,Otu028,rpart2,AUC,1,family
0.6205128205128205,0,Otu029,rpart2,AUC,1,family
0.6205128205128205,0,Otu053,rpart2,AUC,1,family
0.6205128205128205,0,Otu031,rpart2,AUC,1,family
0.6205128205128205,0,Otu024,rpart2,AUC,1,family
0.6205128205128205,0,Otu012,rpart2,AUC,1,family
0.6205128205128205,0,Otu026,rpart2,AUC,1,family
0.6205128205128205,0,Otu008,rpart2,AUC,1,family
0.6205128205128205,0,Otu022,rpart2,AUC,1,family
