cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.619474516328175,0.674841476893649,0.633333333333333,0.595962143536839,0.556701030927835,0.0798588131480256,0.656,0.788461538461538,0.288888888888889,0.561643835616438,0.541666666666667,0.561643835616438,0.788461538461538,0.422680412371134,0.538675213675214,svmRadial,1
0.626329457506287,0.663531022811464,0.641452991452992,0.61172788528575,0.618556701030928,0.22029111449055,0.678260869565217,0.75,0.466666666666667,0.619047619047619,0.617647058823529,0.619047619047619,0.75,0.402061855670103,0.608333333333333,svmRadial,2
0.636215233526209,0.665466532339289,0.621794871794872,0.605511746468356,0.597938144329897,0.178144688246795,0.506329113924051,0.444444444444444,0.730769230769231,0.588235294117647,0.603174603174603,0.588235294117647,0.444444444444444,0.206185567010309,0.587606837606838,svmRadial,3
0.632541532386045,0.66555102745331,0.620512820512821,0.598506100520905,0.618556701030928,0.222655403941954,0.672566371681416,0.730769230769231,0.488888888888889,0.622950819672131,0.611111111111111,0.622950819672131,0.730769230769231,0.391752577319588,0.60982905982906,svmRadial,4
0.602422702319044,0.642125095763375,0.712820512820513,0.672797717713751,0.670103092783505,0.316299559471366,0.741935483870968,0.884615384615385,0.422222222222222,0.638888888888889,0.76,0.638888888888889,0.884615384615385,0.474226804123711,0.653418803418803,svmRadial,5
0.637467644909718,0.676029149461861,0.577350427350427,0.571221952627046,0.56701030927835006,0.102643171806167,0.661290322580645,0.788461538461538,0.311111111111111,0.569444444444444,0.56,0.569444444444444,0.788461538461538,0.422680412371134,0.549786324786325,svmRadial,6
0.622498068626117,0.707301894187679,0.548717948717949,0.542248017528533,0.54639175257732,0.0797757654161276,0.6,0.634615384615385,0.444444444444444,0.568965517241379,0.512820512820513,0.568965517241379,0.634615384615385,0.34020618556701,0.539529914529915,svmRadial,7
0.642945648610283,0.760668134268088,0.541880341880342,0.529356126667804,0.54639175257732,0.104114189756507,0.521739130434783,0.461538461538462,0.644444444444444,0.6,0.508771929824561,0.6,0.461538461538462,0.247422680412371,0.552991452991453,svmRadial,8
0.632946365354902,0.67341668012028,0.597435897435897,0.582625352321799,0.54639175257732,0.0797757654161276,0.6,0.634615384615385,0.444444444444444,0.568965517241379,0.512820512820513,0.568965517241379,0.634615384615385,0.34020618556701,0.539529914529915,svmRadial,9
0.608904182056621,0.667387417713477,0.658974358974359,0.611673030909015,0.618556701030928,0.231970896640274,0.647619047619048,0.653846153846154,0.577777777777778,0.641509433962264,0.590909090909091,0.641509433962264,0.653846153846154,0.350515463917526,0.615811965811966,svmRadial,10
0.604418632918633,0.690530380004415,0.663675213675214,0.634198816912474,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,11
0.646032150617517,0.691091728591384,0.570940170940171,0.571239741137219,0.54639175257732,0.085297899699957,0.5,0.488888888888889,0.596153846153846,0.511627906976744,0.574074074074074,0.511627906976744,0.488888888888889,0.22680412371134,0.542521367521367,svmRadial,12
