perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.6763931623931625,0.008649572649572557,Otu004,xgbTree,AUC,1,family
0.6829358974358974,0.0021068376068376082,Otu040,xgbTree,AUC,1,family
0.6762222222222222,0.008820512820512882,Otu001,xgbTree,AUC,1,family
0.6753504273504274,0.009692307692307667,Otu034,xgbTree,AUC,1,family
0.6870512820512821,-0.0020085470085470236,Otu023,xgbTree,AUC,1,family
0.685457264957265,-4.145299145299486e-4,Otu046,xgbTree,AUC,1,family
0.6738803418803418,0.011162393162393203,Otu014,xgbTree,AUC,1,family
0.6917393162393162,-0.0066965811965811195,Otu018,xgbTree,AUC,1,family
0.6877478632478632,-0.002705128205128138,Otu033,xgbTree,AUC,1,family
0.6808162393162392,0.004226495726495805,Otu021,xgbTree,AUC,1,family
0.6857393162393163,-6.965811965812252e-4,Otu052,xgbTree,AUC,1,family
0.6819957264957265,0.0030470085470085673,Otu044,xgbTree,AUC,1,family
0.6823162393162393,0.002726495726495748,Otu010,xgbTree,AUC,1,family
0.6821324786324786,0.00291025641025644,Otu007,xgbTree,AUC,1,family
0.6910042735042735,-0.0059615384615384626,Otu009,xgbTree,AUC,1,family
0.6844358974358974,6.068376068376624e-4,Otu015,xgbTree,AUC,1,family
0.67841452991453,0.006628205128205056,Otu048,xgbTree,AUC,1,family
0.6238461538461538,0.06119658119658122,Otu037,xgbTree,AUC,1,family
0.6819786324786326,0.0030641025641025,Otu025,xgbTree,AUC,1,family
0.6850427350427349,1.1102230246251565e-16,Otu063,xgbTree,AUC,1,family
0.68608547008547,-0.001042735042734999,Otu036,xgbTree,AUC,1,family
0.6850427350427349,1.1102230246251565e-16,Otu070,xgbTree,AUC,1,family
0.684491452991453,5.51282051282076e-4,Otu066,xgbTree,AUC,1,family
0.6910470085470085,-0.006004273504273461,Otu020,xgbTree,AUC,1,family
0.6686367521367521,0.01640598290598294,Otu003,xgbTree,AUC,1,family
0.6873675213675213,-0.0023247863247862766,Otu006,xgbTree,AUC,1,family
0.6841837606837606,8.589743589744181e-4,Otu060,xgbTree,AUC,1,family
0.6795982905982906,0.005444444444444474,Otu028,xgbTree,AUC,1,family
0.6858247863247863,-7.820512820512215e-4,Otu029,xgbTree,AUC,1,family
0.6847136752136752,3.290598290598412e-4,Otu053,xgbTree,AUC,1,family
0.6850427350427349,1.1102230246251565e-16,Otu031,xgbTree,AUC,1,family
0.683128205128205,0.0019145299145300054,Otu024,xgbTree,AUC,1,family
0.681923076923077,0.0031196581196580864,Otu012,xgbTree,AUC,1,family
0.668059829059829,0.016982905982906082,Otu026,xgbTree,AUC,1,family
0.6858504273504273,-8.076923076922871e-4,Otu008,xgbTree,AUC,1,family
0.6992948717948718,-0.014252136752136768,Otu022,xgbTree,AUC,1,family
0.6852136752136753,-1.7094017094021474e-4,Otu038,xgbTree,AUC,1,family
0.6872692307692307,-0.002226495726495692,Otu043,xgbTree,AUC,1,family
0.6838931623931624,0.0011495726495726055,Otu030,xgbTree,AUC,1,family
0.6831666666666666,0.0018760683760684627,Otu027,xgbTree,AUC,1,family
0.6867649572649573,-0.0017222222222222916,Otu057,xgbTree,AUC,1,family
0.6860042735042735,-9.615384615384581e-4,Otu062,xgbTree,AUC,1,family
0.6896153846153846,-0.004572649572649579,Otu002,xgbTree,AUC,1,family
0.6862435897435897,-0.0012008547008546255,Otu019,xgbTree,AUC,1,family
0.6850427350427349,1.1102230246251565e-16,Otu058,xgbTree,AUC,1,family
0.6850299145299146,1.2820512820477248e-5,Otu035,xgbTree,AUC,1,family
0.6896752136752137,-0.0046324786324786205,Otu032,xgbTree,AUC,1,family
0.684940170940171,1.0256410256404003e-4,Otu016,xgbTree,AUC,1,family
0.6805470085470086,0.004495726495726493,Otu017,xgbTree,AUC,1,family
0.6844957264957264,5.470085470086206e-4,Otu073,xgbTree,AUC,1,family
0.6815683760683762,0.003474358974358882,Otu011,xgbTree,AUC,1,family
0.6841666666666667,8.760683760683508e-4,Otu042,xgbTree,AUC,1,family
0.6785042735042736,0.006538461538461493,Otu013,xgbTree,AUC,1,family
0.682517094017094,0.0025256410256410122,Otu005,xgbTree,AUC,1,family
0.6487179487179487,0,Otu046,xgbTree,AUC,10,family
0.6449957264957265,0.0037222222222222934,Otu009,xgbTree,AUC,10,family
0.6371794871794871,0.011538461538461608,Otu010,xgbTree,AUC,10,family
0.6487179487179487,0,Otu058,xgbTree,AUC,10,family
0.6381153846153846,0.010602564102564105,Otu012,xgbTree,AUC,10,family
0.6582264957264957,-0.009508547008546975,Otu008,xgbTree,AUC,10,family
0.6502051282051282,-0.0014871794871794686,Otu040,xgbTree,AUC,10,family
0.6495854700854702,-8.675213675214399e-4,Otu019,xgbTree,AUC,10,family
0.6498717948717949,-0.001153846153846172,Otu024,xgbTree,AUC,10,family
0.6467264957264958,0.00199145299145298,Otu015,xgbTree,AUC,10,family
0.6487179487179487,0,Otu052,xgbTree,AUC,10,family
0.6202008547008547,0.028517094017094013,Otu044,xgbTree,AUC,10,family
0.6321581196581196,0.016559829059829112,Otu007,xgbTree,AUC,10,family
0.6513119658119657,-0.002594017094016965,Otu066,xgbTree,AUC,10,family
0.649931623931624,-0.0012136752136752138,Otu034,xgbTree,AUC,10,family
0.6487179487179487,0,Otu053,xgbTree,AUC,10,family
0.6434444444444445,0.005273504273504259,Otu013,xgbTree,AUC,10,family
0.6487179487179487,0,Otu031,xgbTree,AUC,10,family
0.6487179487179487,0,Otu060,xgbTree,AUC,10,family
0.6501196581196581,-0.0014017094017093612,Otu073,xgbTree,AUC,10,family
0.6551239316239317,-0.006405982905982932,Otu027,xgbTree,AUC,10,family
0.6524444444444444,-0.0037264957264956378,Otu022,xgbTree,AUC,10,family
0.6476452991452991,0.001072649572649631,Otu018,xgbTree,AUC,10,family
0.6549957264957266,-0.0062777777777778265,Otu029,xgbTree,AUC,10,family
0.6334102564102564,0.015307692307692355,Otu037,xgbTree,AUC,10,family
0.6445683760683761,0.004149572649572608,Otu021,xgbTree,AUC,10,family
