mtry,AUC,seed,level
14,0.6847693268181073,33,family
1,0.6493542710829296,34,family
4,0.6609962427584379,34,family
7,0.6590722708771489,34,family
14,0.6538701061688866,34,family
1,0.6634832441326344,35,family
4,0.6778756622476134,35,family
7,0.6756222943326602,35,family
14,0.6686362939594647,35,family
1,0.6425717529376066,36,family
4,0.6536811358396725,36,family
7,0.6519383721700795,36,family
14,0.6447208964190672,36,family
1,0.6479120030309055,37,family
4,0.6647565418205662,37,family
7,0.6626506959921594,37,family
14,0.6565983649154381,37,family
1,0.682980599501941,38,family
4,0.6972763460324436,38,family
7,0.6979269805519805,38,family
14,0.6933628820458089,38,family
1,0.6500217207625745,39,family
4,0.6570391048714219,39,family
7,0.6558301908179957,39,family
14,0.6491058889900353,39,family
1,0.6220481631457241,4,family
4,0.6341330498617084,4,family
7,0.6346659137360356,4,family
14,0.6284316851694901,4,family
1,0.6344575032349423,40,family
4,0.6547466643472741,40,family
7,0.6531678594971277,40,family
14,0.6466129605214971,40,family
1,0.6628028895620359,41,family
4,0.6752436138228821,41,family
7,0.6739144623717794,41,family
14,0.6686500546713962,41,family
1,0.6571680168844803,42,family
4,0.6633195752372582,42,family
7,0.6586116983708448,42,family
14,0.6514515508539899,42,family
1,0.6680803595407254,43,family
4,0.6794578036224378,43,family
7,0.6789991999839561,43,family
14,0.6719846597468548,43,family
1,0.6636316787170445,44,family
4,0.6823704920076872,44,family
7,0.6820930237729018,44,family
14,0.6787909473061912,44,family
1,0.6470071356199405,45,family
4,0.6563140431372139,45,family
7,0.6538315824535337,45,family
14,0.6467443894242675,45,family
1,0.6923039481118749,46,family
4,0.7048433206725889,46,family
7,0.702369060698329,46,family
14,0.6961992898822167,46,family
1,0.6644156552022406,47,family
4,0.6730871607670388,47,family
7,0.6716746454642796,47,family
14,0.6674767459096728,47,family
1,0.6579359773536603,48,family
4,0.6608892014837137,48,family
7,0.6556636645356158,48,family
14,0.6466052624924576,48,family
1,0.6701531274305664,49,family
4,0.6822630439673123,49,family
7,0.6805608356614454,49,family
14,0.6726035608779511,49,family
1,0.6558330421013348,5,family
4,0.6662581156940913,5,family
7,0.6644186041442139,5,family
14,0.6594325732526952,5,family
1,0.6533995790215302,50,family
4,0.6670084906334907,50,family
7,0.6666906911266668,50,family
14,0.660020476922916,50,family
1,0.6426034749906702,51,family
4,0.6541809527297332,51,family
7,0.6501599953612148,51,family
14,0.6443115493542323,51,family
1,0.6286422036147646,52,family
4,0.6376467809272688,52,family
7,0.6375974659328318,52,family
14,0.6334807464258684,52,family
1,0.671248989407526,53,family
4,0.6828412654815094,53,family
7,0.6811130594880594,53,family
14,0.6776981637560906,53,family
1,0.6595434563483344,54,family
4,0.6647752316776707,54,family
7,0.6627304285993311,54,family
14,0.6555799209488234,54,family
1,0.658492306330721,55,family
4,0.676756035216401,55,family
7,0.6758836310177774,55,family
14,0.672926946981825,55,family
1,0.6654225091816556,56,family
4,0.679607058713766,56,family
7,0.6797503997900339,56,family
14,0.6751608433346238,56,family
1,0.675748626675456,57,family
4,0.692566141925898,57,family
7,0.6910450459169971,57,family
14,0.6854219559280536,57,family
1,0.6772946055811909,58,family
4,0.6956587650368138,58,family
7,0.6948979768095622,58,family
14,0.6916727746910674,58,family
1,0.6327104608964366,59,family
4,0.6507408815610035,59,family
7,0.6505644996041338,59,family
14,0.6469358448169423,59,family
1,0.6740104154677325,6,family
4,0.6819875611674392,6,family
7,0.6776309964145331,6,family
14,0.6692367515599223,6,family
1,0.6534218739645569,60,family
4,0.6715126899547631,60,family
7,0.6699204531186238,60,family
14,0.6656103446652227,60,family
1,0.6514187685071832,61,family
4,0.662148480797871,61,family
7,0.6592467659296928,61,family
14,0.6517663233791282,61,family
1,0.654059267891585,62,family
4,0.6665431407016773,62,family
7,0.6667083856504589,62,family
14,0.6610611683111683,62,family
1,0.6289064125100711,63,family
4,0.6399202381824333,63,family
7,0.63960028974968,63,family
14,0.634690551178356,63,family
1,0.6566606031118226,64,family
4,0.6645213719817379,64,family
7,0.6617122444744397,64,family
14,0.6551286770219698,64,family
1,0.6442249012950233,65,family
4,0.6565370514242466,65,family
7,0.6533414263566703,65,family
14,0.6453907614060053,65,family
1,0.6620564506143775,66,family
4,0.6705560067907629,66,family
7,0.66808238552141,66,family
14,0.6604065934401301,66,family
1,0.6422049492872663,67,family
4,0.6547954570424083,67,family
7,0.6545299807647369,67,family
14,0.6506455654260532,67,family
1,0.6602119331875429,68,family
4,0.6700105841904622,68,family
7,0.6663833097034316,68,family
14,0.6586705102314858,68,family
1,0.6309996250606007,69,family
4,0.6478369467028003,69,family
7,0.6480086929263759,69,family
14,0.6448916058916059,69,family
1,0.6586544597733622,7,family
4,0.6685330953776076,7,family
7,0.6653099685050905,7,family
14,0.6568881350863058,7,family
1,0.6642591842713794,70,family
4,0.6741327333430992,70,family
7,0.6717669834468615,70,family
14,0.6665214465336416,70,family
1,0.6727424506387921,71,family
4,0.6864113651979505,71,family
7,0.6826009785918322,71,family
14,0.6757249915420647,71,family
1,0.6778721229940742,72,family
4,0.6863664056042105,72,family
7,0.6850055586945831,72,family
14,0.6789767572450499,72,family
1,0.68128370923188,73,family
4,0.6962163836310178,73,family
7,0.6932873287050116,73,family
14,0.685746644292376,73,family
1,0.6425943665791227,74,family
4,0.656579792771866,74,family
7,0.658074216202265,74,family
14,0.6539441623679428,74,family
1,0.6308821129491862,75,family
4,0.6474178084879304,75,family
7,0.6490728158472061,75,family
14,0.6444341889799207,75,family
1,0.6269176681036437,76,family
4,0.64095797757688,76,family
7,0.6411101772504212,76,family
14,0.6371772914029011,76,family
1,0.6877127131486888,77,family
4,0.6996008883447908,77,family
7,0.6971544937794938,77,family
14,0.6897132576827699,77,family
1,0.6617173244673245,78,family
4,0.6746437988511159,78,family
7,0.6717045577807773,78,family
14,0.6639903671092695,78,family
1,0.6538399597332524,79,family
4,0.6679015278344547,79,family
7,0.6661173128703617,79,family
14,0.6586826443167907,79,family
1,0.6486472674765358,8,family
4,0.6597355064123357,8,family
7,0.6579726037012622,8,family
14,0.6544488151043029,8,family
1,0.6357662688821225,80,family
4,0.6478605914276646,80,family
7,0.6447154100965077,80,family
14,0.6370530286383945,80,family
1,0.687498084321255,81,family
4,0.7013854804281634,81,family
7,0.6997275786239201,81,family
14,0.6938626570821693,81,family
1,0.6630527025283123,82,family
4,0.6754417889143499,82,family
7,0.6753181103577445,82,family
14,0.6708859133523768,82,family
1,0.6618540343479368,83,family
4,0.6715898084495645,83,family
7,0.6699216145588097,83,family
14,0.6651692336936239,83,family
1,0.6249272281863746,84,family
4,0.6384115422042251,84,family
7,0.6369174815058961,84,family
14,0.6294703994063751,84,family
1,0.6610288302239522,85,family
4,0.6751299631513046,85,family
7,0.6733669457785312,85,family
14,0.6667089166692826,85,family
1,0.6644442377917987,86,family
4,0.6758811769086159,86,family
7,0.671911988643696,86,family
14,0.6641809004126077,86,family
1,0.6720010284674919,87,family
4,0.6804636936588156,87,family
7,0.6769192354375281,87,family
14,0.6689042518127885,87,family
1,0.680732716601619,88,family
4,0.6933071150418711,88,family
7,0.6921084067516995,88,family
14,0.6866029518194152,88,family
1,0.6263576368180027,89,family
4,0.6392242625901162,89,family
7,0.6391135285982847,89,family
14,0.6341086975477219,89,family
1,0.6627855861087568,9,family
4,0.6754637791101206,9,family
7,0.6756456120754901,9,family
14,0.6723242087906722,9,family
1,0.6403966082807546,90,family
4,0.6558583430991968,90,family
7,0.6541039711314102,90,family
14,0.6484961477156599,90,family
1,0.68074399442997,91,family
4,0.6877372075908661,91,family
7,0.6835556231318426,91,family
14,0.674663942688333,91,family
1,0.686191693871572,92,family
4,0.6973252921911458,92,family
7,0.6961193135644356,92,family
14,0.6907539329399086,92,family
1,0.6709776697429136,93,family
4,0.6862160492373907,93,family
7,0.6848194623194623,93,family
14,0.6785184954117881,93,family
1,0.6437668369589101,94,family
4,0.6565900539040783,94,family
7,0.6561307426764744,94,family
14,0.6538100661637247,94,family
1,0.6691410953636563,95,family
4,0.683743537091098,95,family
7,0.6843879641836959,95,family
14,0.6802624584514828,95,family
1,0.6561012929305612,96,family
4,0.6659843946734191,96,family
7,0.6629711767516646,96,family
14,0.6559853010676181,96,family
1,0.6507505733085002,97,family
4,0.6626177658494732,97,family
7,0.6615208701733092,97,family
14,0.6563720179238473,97,family
1,0.6585279617596691,98,family
4,0.6657174626717309,98,family
7,0.663097743649573,98,family
14,0.6565848684049903,98,family
1,0.6439227084227084,99,family
4,0.6503301254215889,99,family
7,0.6480035710797906,99,family
14,0.6421657205986474,99,family
