perf_metric,perf_metric_diff,names,method,perf_metric_name,seed,level
0.4771388888888889,0.006194444444444447,Otu04,rf,AUC,1,class
0.48278846153846156,5.448717948717818e-4,Otu07,rf,AUC,1,class
0.4909102564102564,-0.007576923076923037,Otu01,rf,AUC,1,class
0.485758547008547,-0.0024252136752136444,Otu02,rf,AUC,1,class
0.4845128205128205,-0.001179487179487182,Otu13,rf,AUC,1,class
0.48817735042735044,-0.004844017094017106,Otu21,rf,AUC,1,class
0.4916367521367521,-0.008303418803418783,Otu11,rf,AUC,1,class
0.4895448717948718,-0.0062115384615384905,Otu17,rf,AUC,1,class
0.4906816239316239,-0.007348290598290563,Otu15,rf,AUC,1,class
0.5203846153846154,-0.03705128205128211,Otu03,rf,AUC,1,class
0.49867094017094016,-0.015337606837606821,Otu19,rf,AUC,1,class
0.4709358974358975,0.01239743589743586,Otu05,rf,AUC,1,class
0.49243803418803417,-0.009104700854700831,Otu08,rf,AUC,1,class
0.4670662393162393,0.01626709401709403,Otu12,rf,AUC,1,class
0.48851282051282047,-0.00517948717948713,Otu06,rf,AUC,1,class
0.5069658119658119,-0.023632478632478582,Otu10,rf,AUC,1,class
0.4759166666666667,0.007416666666666627,Otu09,rf,AUC,1,class
0.4824978632478632,8.354700854701358e-4,Otu24,rf,AUC,1,class
0.4690534188034188,0.014279914529914561,Otu14,rf,AUC,1,class
0.7069273504273503,0.013371794871794962,Otu11,rf,AUC,10,class
0.7008782051282051,0.019420940170940204,Otu09,rf,AUC,10,class
0.717741452991453,0.0025576923076923164,Otu10,rf,AUC,10,class
0.698292735042735,0.022006410256410258,Otu17,rf,AUC,10,class
0.6970576923076923,0.02324145299145297,Otu12,rf,AUC,10,class
0.7165491452991454,0.00374999999999992,Otu07,rf,AUC,10,class
0.7079935897435896,0.01230555555555568,Otu08,rf,AUC,10,class
0.6971175213675214,0.02318162393162393,Otu06,rf,AUC,10,class
0.6722008547008547,0.04809829059829063,Otu14,rf,AUC,10,class
0.6867735042735044,0.03352564102564093,Otu03,rf,AUC,10,class
0.6795235042735043,0.04077564102564102,Otu13,rf,AUC,10,class
0.7166517094017094,0.00364743589743588,Otu24,rf,AUC,10,class
0.7171987179487179,0.0031004273504273705,Otu21,rf,AUC,10,class
0.710431623931624,0.009867521367521337,Otu02,rf,AUC,10,class
0.7042478632478633,0.016051282051282034,Otu15,rf,AUC,10,class
0.7029871794871795,0.017311965811965813,Otu05,rf,AUC,10,class
0.7013910256410256,0.01890811965811967,Otu01,rf,AUC,10,class
0.7222713675213676,-0.001972222222222264,Otu19,rf,AUC,10,class
0.7107521367521368,0.009547008547008518,Otu04,rf,AUC,10,class
0.5874893162393162,-0.007361111111111152,Otu10,rf,AUC,100,class
0.5600085470085471,0.02011965811965799,Otu06,rf,AUC,100,class
0.5794273504273504,7.008547008546806e-4,Otu17,rf,AUC,100,class
0.5791688034188034,9.594017094016749e-4,Otu03,rf,AUC,100,class
0.5678482905982906,0.012279914529914504,Otu09,rf,AUC,100,class
0.5959294871794871,-0.015801282051282062,Otu24,rf,AUC,100,class
0.5848952991452991,-0.004767094017094076,Otu12,rf,AUC,100,class
0.5815662393162393,-0.0014380341880342318,Otu07,rf,AUC,100,class
0.5816410256410256,-0.001512820512820534,Otu21,rf,AUC,100,class
0.5856047008547008,-0.005476495726495778,Otu11,rf,AUC,100,class
0.5677649572649572,0.012363247863247828,Otu04,rf,AUC,100,class
0.5714358974358974,0.008692307692307666,Otu13,rf,AUC,100,class
0.5602820512820513,0.019846153846153736,Otu14,rf,AUC,100,class
0.5495982905982906,0.030529914529914493,Otu02,rf,AUC,100,class
0.584326923076923,-0.004198717948717956,Otu19,rf,AUC,100,class
0.5891923076923077,-0.009064102564102616,Otu15,rf,AUC,100,class
0.5693547008547009,0.010773504273504209,Otu08,rf,AUC,100,class
0.5671602564102564,0.012967948717948707,Otu01,rf,AUC,100,class
0.5742499999999999,0.005878205128205138,Otu05,rf,AUC,100,class
0.5586410256410257,0.01379487179487171,Otu02,rf,AUC,11,class
0.5781987179487179,-0.00576282051282051,Otu17,rf,AUC,11,class
0.5784871794871794,-0.006051282051282025,Otu19,rf,AUC,11,class
0.5767094017094017,-0.004273504273504258,Otu05,rf,AUC,11,class
0.5597222222222222,0.012713675213675169,Otu12,rf,AUC,11,class
0.5561773504273504,0.01625854700854701,Otu06,rf,AUC,11,class
0.5822393162393162,-0.00980341880341884,Otu15,rf,AUC,11,class
0.5843952991452991,-0.011959401709401685,Otu21,rf,AUC,11,class
0.5406175213675213,0.03181837606837612,Otu14,rf,AUC,11,class
0.5737200854700855,-0.0012841880341880607,Otu07,rf,AUC,11,class
0.5461602564102565,0.02627564102564095,Otu13,rf,AUC,11,class
0.5811495726495726,-0.008713675213675165,Otu03,rf,AUC,11,class
0.5585427350427351,0.013893162393162295,Otu09,rf,AUC,11,class
0.5809465811965812,-0.008510683760683757,Otu08,rf,AUC,11,class
0.5763247863247863,-0.0038888888888889417,Otu10,rf,AUC,11,class
0.5709850427350427,0.001450854700854709,Otu24,rf,AUC,11,class
0.5870128205128204,-0.014576923076923043,Otu01,rf,AUC,11,class
0.5742564102564103,-0.0018205128205128762,Otu11,rf,AUC,11,class
0.5870512820512821,-0.014615384615384697,Otu04,rf,AUC,11,class
0.5767243589743589,-0.019459401709401636,Otu02,rf,AUC,12,class
0.5367222222222222,0.020542735042735072,Otu17,rf,AUC,12,class
0.5184017094017094,0.03886324786324791,Otu14,rf,AUC,12,class
0.5698632478632478,-0.01259829059829054,Otu05,rf,AUC,12,class
0.5630961538461539,-0.005831196581196574,Otu21,rf,AUC,12,class
0.5380192307692307,0.019245726495726534,Otu12,rf,AUC,12,class
0.5568952991452991,3.696581196581672e-4,Otu24,rf,AUC,12,class
0.562224358974359,-0.0049594017094016785,Otu08,rf,AUC,12,class
0.5503076923076923,0.006957264957265008,Otu11,rf,AUC,12,class
0.5334401709401709,0.02382478632478635,Otu13,rf,AUC,12,class
0.5721452991452991,-0.014880341880341819,Otu10,rf,AUC,12,class
0.5790213675213675,-0.021756410256410175,Otu01,rf,AUC,12,class
0.5396987179487179,0.01756623931623935,Otu06,rf,AUC,12,class
0.5752264957264956,-0.017961538461538362,Otu04,rf,AUC,12,class
0.554258547008547,0.0030064102564102413,Otu09,rf,AUC,12,class
0.55708547008547,1.7948717948723658e-4,Otu15,rf,AUC,12,class
0.5620512820512821,-0.0047863247863247915,Otu03,rf,AUC,12,class
0.5477777777777778,0.009487179487179476,Otu07,rf,AUC,12,class
0.56733547008547,-0.010070512820512745,Otu19,rf,AUC,12,class
0.6154978632478633,-0.016993589743589776,Otu03,rf,AUC,13,class
0.6008269230769231,-0.0023226495726496044,Otu05,rf,AUC,13,class
0.6004935897435897,-0.0019893162393161967,Otu10,rf,AUC,13,class
0.5922863247863248,0.006217948717948674,Otu13,rf,AUC,13,class
0.5859038461538462,0.012600427350427323,Otu06,rf,AUC,13,class
0.5929252136752137,0.005579059829059818,Otu15,rf,AUC,13,class
0.5881410256410257,0.010363247863247826,Otu04,rf,AUC,13,class
0.5822777777777778,0.016226495726495704,Otu12,rf,AUC,13,class
0.607207264957265,-0.008702991452991471,Otu08,rf,AUC,13,class
0.6039294871794872,-0.005425213675213758,Otu24,rf,AUC,13,class
0.6035598290598291,-0.005055555555555591,Otu01,rf,AUC,13,class
0.581051282051282,0.017452991452991506,Otu11,rf,AUC,13,class
0.6006858974358974,-0.0021816239316239106,Otu02,rf,AUC,13,class
0.5988867521367521,-3.8247863247864444e-4,Otu21,rf,AUC,13,class
0.5819807692307692,0.01652350427350424,Otu17,rf,AUC,13,class
0.5897264957264957,0.008777777777777773,Otu09,rf,AUC,13,class
0.5901559829059829,0.008348290598290564,Otu07,rf,AUC,13,class
0.6076068376068376,-0.009102564102564159,Otu19,rf,AUC,13,class
0.5736709401709402,0.024833333333333263,Otu14,rf,AUC,13,class
0.6417692307692308,-0.005230769230769261,Otu09,rf,AUC,14,class
0.6373824786324785,-8.440170940170466e-4,Otu24,rf,AUC,14,class
0.6506517094017095,-0.014113247863247969,Otu11,rf,AUC,14,class
0.6486324786324786,-0.01209401709401714,Otu04,rf,AUC,14,class
0.6517094017094017,-0.015170940170940228,Otu19,rf,AUC,14,class
0.6472564102564102,-0.010717948717948733,Otu14,rf,AUC,14,class
0.6291111111111111,0.007427350427350432,Otu17,rf,AUC,14,class
0.648681623931624,-0.012143162393162488,Otu10,rf,AUC,14,class
0.6340320512820513,0.0025064102564101853,Otu01,rf,AUC,14,class
0.6414123931623931,-0.004873931623931571,Otu21,rf,AUC,14,class
0.6539508547008548,-0.01741239316239329,Otu03,rf,AUC,14,class
0.6093653846153846,0.02717307692307691,Otu13,rf,AUC,14,class
0.633301282051282,0.003237179487179498,Otu05,rf,AUC,14,class
0.6248397435897436,0.011698717948717907,Otu12,rf,AUC,14,class
0.6321923076923077,0.004346153846153777,Otu15,rf,AUC,14,class
0.5946388888888889,0.04189957264957256,Otu02,rf,AUC,14,class
0.5992350427350427,0.03730341880341881,Otu06,rf,AUC,14,class
0.6331303418803419,0.0034081196581196016,Otu07,rf,AUC,14,class
0.639284188034188,-0.0027457264957264638,Otu08,rf,AUC,14,class
0.624568376068376,-0.01217521367521357,Otu05,rf,AUC,15,class
0.6139957264957264,-0.0016025641025639858,Otu15,rf,AUC,15,class
0.6106602564102563,0.0017329059829060967,Otu10,rf,AUC,15,class
0.6129316239316239,-5.384615384614877e-4,Otu02,rf,AUC,15,class
0.6040833333333333,0.008309829059829132,Otu09,rf,AUC,15,class
0.618948717948718,-0.006555555555555537,Otu06,rf,AUC,15,class
0.619215811965812,-0.006822649572649553,Otu01,rf,AUC,15,class
0.613542735042735,-0.0011495726495726055,Otu24,rf,AUC,15,class
0.6106025641025642,0.0017905982905982443,Otu21,rf,AUC,15,class
0.6012414529914529,0.011151709401709509,Otu04,rf,AUC,15,class
0.5803269230769231,0.03206623931623931,Otu14,rf,AUC,15,class
0.6112692307692308,0.001123931623931651,Otu13,rf,AUC,15,class
0.6145982905982906,-0.002205128205128193,Otu19,rf,AUC,15,class
0.6290833333333333,-0.01669017094017089,Otu12,rf,AUC,15,class
0.5937799145299145,0.018613247863247917,Otu11,rf,AUC,15,class
0.6089679487179488,0.0034252136752136453,Otu03,rf,AUC,15,class
