cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.599241418247516,0.646989709652897,0.620512820512821,0.28871971916393,0.628865979381443,0.228457799381352,0.714285714285714,0.865384615384615,0.355555555555556,0.608108108108108,0.695652173913044,0.608108108108108,0.865384615384615,0.463917525773196,0.610470085470086,rpart2,1
0.612534042317579,0.67128239725423,0.59465811965812,0.298225334389185,0.597938144329897,0.170576627932471,0.677685950413223,0.788461538461538,0.377777777777778,0.594202898550725,0.607142857142857,0.594202898550725,0.788461538461538,0.422680412371134,0.583119658119658,rpart2,2
0.580962463334415,0.852557138099028,0.581196581196581,0.481708219058345,0.54639175257732,0.0825451418744624,0.592592592592593,0.615384615384615,0.466666666666667,0.571428571428572,0.51219512195122,0.571428571428571,0.615384615384615,0.329896907216495,0.541025641025641,rpart2,3
0.56283665350891,3.00063659771306,0.542307692307692,0.490269162493288,0.505154639175258,0.0197894736842105,0.52,0.577777777777778,0.442307692307692,0.472727272727273,0.547619047619048,0.472727272727273,0.577777777777778,0.268041237113402,0.510042735042735,rpart2,4
0.633846845102943,0.75113233661991,0.535897435897436,0.253806179803196,0.54639175257732,0.0540780141843972,0.65625,0.807692307692308,0.244444444444444,0.552631578947368,0.523809523809524,0.552631578947368,0.807692307692308,0.43298969072165,0.526068376068376,rpart2,5
0.57503351740242,3.50304847092016,0.551709401709402,0.478557754072935,0.556701030927835,0.107425636635994,0.59047619047619,0.596153846153846,0.511111111111111,0.584905660377358,0.522727272727273,0.584905660377358,0.596153846153846,0.319587628865979,0.553632478632479,rpart2,6
0.588391537007391,0.668817384604487,0.578205128205128,0.28775443207359,0.597938144329897,0.155014518650882,0.706766917293233,0.903846153846154,0.244444444444444,0.580246913580247,0.6875,0.580246913580247,0.903846153846154,0.484536082474227,0.574145299145299,rpart2,7
0.595688457621384,0.64491559197753,0.605555555555556,0.32601449396982,0.608247422680412,0.190601668862538,0.472222222222222,0.377777777777778,0.807692307692308,0.62962962962963,0.6,0.62962962962963,0.377777777777778,0.175257731958763,0.592735042735043,rpart2,8
0.617483395416322,0.715776896163625,0.603205128205128,0.278338996460775,0.597938144329897,0.175637393767705,0.666666666666667,0.75,0.422222222222222,0.6,0.59375,0.6,0.75,0.402061855670103,0.586111111111111,rpart2,9
0.607718470212373,0.698712456488864,0.566239316239316,0.287467211970699,0.587628865979381,0.134701159678858,0.696969696969697,0.884615384615385,0.244444444444444,0.575,0.647058823529412,0.575,0.884615384615385,0.474226804123711,0.564529914529915,rpart2,10
0.615017667493277,0.687945785457429,0.557692307692308,0.284638539958392,0.577319587628866,0.111681929863748,0.691729323308271,0.884615384615385,0.222222222222222,0.567901234567901,0.625,0.567901234567901,0.884615384615385,0.474226804123711,0.553418803418803,rpart2,11
0.631373692289851,1.3004045220069,0.561965811965812,0.507899144636486,0.54639175257732,0.0825451418744624,0.592592592592593,0.615384615384615,0.466666666666667,0.571428571428572,0.51219512195122,0.571428571428571,0.615384615384615,0.329896907216495,0.541025641025641,rpart2,12
0.603491322332786,1.20541697967451,0.571794871794872,0.53600060138958,0.536082474226804,0.0631036703155183,0.579439252336449,0.596153846153846,0.466666666666667,0.563636363636364,0.5,0.563636363636364,0.596153846153846,0.319587628865979,0.531410256410256,rpart2,13
0.585485650284431,2.44348386262009,0.627991452991453,0.54973883146103,0.608247422680412,0.217077315208156,0.62,0.596153846153846,0.622222222222222,0.645833333333333,0.571428571428572,0.645833333333333,0.596153846153846,0.319587628865979,0.609188034188034,rpart2,14
0.622979898888436,0.740347711107146,0.618376068376068,0.554406194831898,0.587628865979381,0.178314273612876,0.591836734693878,0.557692307692308,0.622222222222222,0.630434782608696,0.549019607843137,0.630434782608696,0.557692307692308,0.298969072164948,0.589957264957265,rpart2,15
