sigma,C,AUC,seed,level
0.001,0.01,0.6079026221343294,10,family
0.001,0.1,0.6084994628775117,10,family
0.001,1,0.6073112816649402,10,family
0.001,10,0.5971492093138435,10,family
0.001,100,0.5846666204532058,10,family
0.01,1e-4,0.5926950840213036,10,family
0.01,0.001,0.5918011003163443,10,family
0.01,0.01,0.5905806328977061,10,family
0.01,0.1,0.5921009685643832,10,family
0.01,1,0.5905753671790257,10,family
0.01,10,0.563889328352743,10,family
0.01,100,0.5189788813203448,10,family
0.1,1e-4,0.5664463104219202,10,family
0.1,0.001,0.5621055585201927,10,family
0.1,0.01,0.5625632287339605,10,family
0.1,0.1,0.5652404713075445,10,family
0.1,1,0.5616294269007683,10,family
0.1,10,0.5322337088830992,10,family
0.1,100,0.5264961568711569,10,family
1,1e-4,0.5006315749547456,10,family
1,0.001,0.4963061641781154,10,family
1,0.01,0.4926573132365815,10,family
1,0.1,0.49170159619549864,10,family
1,1,0.4878096838127326,10,family
1,10,0.48797364001632293,10,family
1,100,0.501225528228577,10,family
1e-7,1e-4,0.6292968264431679,100,family
1e-7,0.001,0.6299585238548653,100,family
1e-7,0.01,0.6294403079037225,100,family
1e-7,0.1,0.6289654715691301,100,family
1e-7,1,0.6295556968117944,100,family
1e-7,10,0.6297366922671801,100,family
1e-7,100,0.6328450157474548,100,family
1e-6,1e-4,0.6290389025785368,100,family
1e-6,0.001,0.629122035798865,100,family
1e-6,0.01,0.6291655680070314,100,family
1e-6,0.1,0.6290837867484209,100,family
1e-6,1,0.6294092524580329,100,family
1e-6,10,0.6324648333001992,100,family
1e-6,100,0.6330385629531972,100,family
1e-5,1e-4,0.6303532670300963,100,family
1e-5,0.001,0.6303505857774151,100,family
1e-5,0.01,0.6303567618140788,100,family
1e-5,0.1,0.6304722318136953,100,family
1e-5,1,0.63344043608068,100,family
1e-5,10,0.6338657429206209,100,family
1e-5,100,0.6332314030057933,100,family
1e-4,1e-4,0.630690760446858,100,family
1e-4,0.001,0.630690760446858,100,family
1e-4,0.01,0.6307076649820552,100,family
1e-4,0.1,0.6332225125822687,100,family
1e-4,1,0.6336232382207992,100,family
1e-4,10,0.633110424012863,100,family
1e-4,100,0.6164067883214225,100,family
0.001,1e-4,0.6280569280081475,100,family
0.001,0.001,0.6280617132812255,100,family
0.001,0.01,0.6287701551725942,100,family
0.001,0.1,0.6290210314844461,100,family
0.001,1,0.6288605495739642,100,family
0.001,10,0.6200307895003017,100,family
0.001,100,0.6198112328356231,100,family
0.01,1e-4,0.6124699852291315,100,family
0.01,0.001,0.6132522557400606,100,family
0.01,0.01,0.6142416414672512,100,family
0.01,0.1,0.6142080782873466,100,family
0.01,1,0.6159752165057043,100,family
0.01,10,0.5958412541461322,100,family
0.01,100,0.5739861041354943,100,family
0.1,1e-4,0.5860154492471565,100,family
0.1,0.001,0.5818946394129321,100,family
0.1,0.01,0.5813587032154105,100,family
0.1,0.1,0.5824416803563145,100,family
0.1,1,0.5826850504685871,100,family
0.1,10,0.5700189963482647,100,family
0.1,100,0.5690649408118921,100,family
1,1e-4,0.5583755924914462,100,family
1,0.001,0.558601520074081,100,family
1,0.01,0.5666600677332385,100,family
1,0.1,0.5676117328129523,100,family
1,1,0.5658381770272014,100,family
1,10,0.5686248936218449,100,family
1,100,0.5687814870619748,100,family
1e-7,1e-4,0.6075323202121983,11,family
1e-7,0.001,0.6069725291493584,11,family
1e-7,0.01,0.6074864699193968,11,family
1e-7,0.1,0.6073503355271648,11,family
1e-7,1,0.607874608929487,11,family
1e-7,10,0.6076031562921806,11,family
1e-7,100,0.609711409144336,11,family
1e-6,1e-4,0.6074579025890001,11,family
1e-6,0.001,0.6076277296460223,11,family
1e-6,0.01,0.607437833303687,11,family
1e-6,0.1,0.6074291565084248,11,family
1e-6,1,0.6070089872102067,11,family
1e-6,10,0.6094244994123043,11,family
1e-6,100,0.6094349959715814,11,family
1e-5,1e-4,0.606898012995574,11,family
1e-5,0.001,0.6069477256001646,11,family
1e-5,0.01,0.6068998475827744,11,family
1e-5,0.1,0.6072021481411726,11,family
1e-5,1,0.6092912424619742,11,family
1e-5,10,0.6094334561041879,11,family
1e-5,100,0.6067347704847705,11,family
1e-4,1e-4,0.6058437505449701,11,family
1e-4,0.001,0.605859194560414,11,family
1e-4,0.01,0.6058430207210695,11,family
1e-4,0.1,0.6086635285110895,11,family
1e-4,1,0.6084101662638248,11,family
1e-4,10,0.6061296557881923,11,family
1e-4,100,0.5995721304928622,11,family
0.001,1e-4,0.5927878331292965,11,family
0.001,0.001,0.5928017756432391,11,family
0.001,0.01,0.595823663384639,11,family
0.001,0.1,0.5964765523363085,11,family
0.001,1,0.5967482578397213,11,family
0.001,10,0.594674182021743,11,family
0.001,100,0.5823830921513848,11,family
0.01,1e-4,0.5721173198459784,11,family
0.01,0.001,0.573172884993007,11,family
0.01,0.01,0.5723285563438003,11,family
0.01,0.1,0.572615428581892,11,family
0.01,1,0.5761434008049862,11,family
0.01,10,0.552824492175102,11,family
0.01,100,0.4936114332974089,11,family
0.1,1e-4,0.534922599864673,11,family
0.1,0.001,0.5250204791027961,11,family
0.1,0.01,0.5379891642513593,11,family
0.1,0.1,0.5339092598696258,11,family
0.1,1,0.539182208776721,11,family
0.1,10,0.49677595844973893,11,family
0.1,100,0.4969943972718363,11,family
1,1e-4,0.48463692830461125,11,family
1,0.001,0.4784332272167638,11,family
1,0.01,0.4647358774279506,11,family
1,0.1,0.4647279989048282,11,family
1,1,0.4652079810646884,11,family
1,10,0.4671939648707941,11,family
1,100,0.4683574118543631,11,family
1e-7,1e-4,0.6070228263978265,12,family
1e-7,0.001,0.6069134923250777,12,family
1e-7,0.01,0.6065137027271174,12,family
1e-7,0.1,0.6065462771133503,12,family
1e-7,1,0.6061034274692811,12,family
1e-7,10,0.6061102705492949,12,family
1e-7,100,0.6085406146564684,12,family
1e-6,1e-4,0.6066620688632883,12,family
1e-6,0.001,0.6068108997499242,12,family
1e-6,0.01,0.6069141990422479,12,family
1e-6,0.1,0.6067027175258882,12,family
1e-6,1,0.6067448737936543,12,family
1e-6,10,0.6087696738550397,12,family
1e-6,100,0.6084606261313579,12,family
1e-5,1e-4,0.6069816741828937,12,family
1e-5,0.001,0.6070683941781503,12,family
1e-5,0.01,0.6069917556929753,12,family
1e-5,0.1,0.6069961651547018,12,family
1e-5,1,0.6088882724187602,12,family
1e-5,10,0.6086326579192433,12,family
1e-5,100,0.6057292083023791,12,family
1e-4,1e-4,0.6060980867627209,12,family
1e-4,0.001,0.6061006607652949,12,family
1e-4,0.01,0.6061238433555507,12,family
1e-4,0.1,0.6077111536623732,12,family
1e-4,1,0.6077185234014503,12,family
1e-4,10,0.6052583306302819,12,family
1e-4,100,0.5869902515756175,12,family
0.001,1e-4,0.5942798948774558,12,family
0.001,0.001,0.59428955087491675,12,family
0.001,0.01,0.596163620066059,12,family
0.001,0.1,0.5963999243145585,12,family
0.001,1,0.5965526162050553,12,family
0.001,10,0.5847516017759921,12,family
0.001,100,0.5580472781143513,12,family
0.01,1e-4,0.5716585836707788,12,family
0.01,0.001,0.5690482407494603,12,family
0.01,0.01,0.569985127113176,12,family
0.01,0.1,0.5690317922452068,12,family
0.01,1,0.5678233433782214,12,family
0.01,10,0.5156741985888328,12,family
0.01,100,0.48916278996766804,12,family
0.1,1e-4,0.5523916403337135,12,family
0.1,0.001,0.544637421829495,12,family
0.1,0.01,0.5511394748406944,12,family
0.1,0.1,0.5511943459138581,12,family
0.1,1,0.5596228750527531,12,family
0.1,10,0.5360301808777419,12,family
0.1,100,0.5323747959632106,12,family
1,1e-4,0.4840272166766069,12,family
1,0.001,0.48006487236365286,12,family
1,0.01,0.4714900305357623,12,family
1,0.1,0.47214287501787505,12,family
1,1,0.472298896021457,12,family
1,10,0.47465032279666425,12,family
1,100,0.47454170546853475,12,family
1e-7,1e-4,0.583044530157335,13,family
1e-7,0.001,0.5836646345823175,13,family
1e-7,0.01,0.5829897554348774,13,family
1e-7,0.1,0.5830158765036814,13,family
1e-7,1,0.5837497924754023,13,family
1e-7,10,0.5838927568683666,13,family
1e-7,100,0.5864480831005221,13,family
1e-6,1e-4,0.5830948352533718,13,family
1e-6,0.001,0.5826655619033668,13,family
1e-6,0.01,0.5833914724829359,13,family
1e-6,0.1,0.5826136519795057,13,family
1e-6,1,0.5830776813398765,13,family
1e-6,10,0.5855564048368926,13,family
1e-6,100,0.5857622640061665,13,family
1e-5,1e-4,0.5824793748452285,13,family
1e-5,0.001,0.5822288211556504,13,family
1e-5,0.01,0.5824586668550084,13,family
1e-5,0.1,0.5834686289076533,13,family
1e-5,1,0.5868749463749464,13,family
1e-5,10,0.5858073064353552,13,family
1e-5,100,0.5777171308939602,13,family
1e-4,1e-4,0.5861424141911947,13,family
1e-4,0.001,0.5861462751950557,13,family
1e-4,0.01,0.5861086304074109,13,family
1e-4,0.1,0.5878257490940418,13,family
1e-4,1,0.588052174997297,13,family
1e-4,10,0.5799229342583001,13,family
1e-4,100,0.5598947937484523,13,family
0.001,1e-4,0.5748330098391075,13,family
0.001,0.001,0.5760932866664574,13,family
0.001,0.01,0.5790368050977807,13,family
0.001,0.1,0.5806436959607691,13,family
0.001,1,0.5790265474533768,13,family
0.001,10,0.5595865865865866,13,family
0.001,100,0.5596781345805736,13,family
0.01,1e-4,0.5669683394195589,13,family
0.01,0.001,0.5655708382598627,13,family
0.01,0.01,0.566703906868541,13,family
0.01,0.1,0.5652345472650351,13,family
0.01,1,0.5547306845172699,13,family
0.01,10,0.528496815630962,13,family
0.01,100,0.5063130953252905,13,family
0.1,1e-4,0.5385027100271003,13,family
0.1,0.001,0.5308526135020037,13,family
0.1,0.01,0.5379644919309553,13,family
0.1,0.1,0.5343364810803836,13,family
0.1,1,0.5350224924401754,13,family
0.1,10,0.5018472039112283,13,family
0.1,100,0.49922443000491784,13,family
1,1e-4,0.48778731562573024,13,family
1,0.001,0.47438036642914694,13,family
1,0.01,0.47025795612685856,13,family
1,0.1,0.46732926000913805,13,family
1,1,0.4675606582191948,13,family
1,10,0.4678946546720937,13,family
1,100,0.4698399004405102,13,family
1e-7,1e-4,0.5777370698224357,14,family
1e-7,0.001,0.5777573749707896,14,family
1e-7,0.01,0.5780876651913237,14,family
1e-7,0.1,0.5781697934868667,14,family
1e-7,1,0.5781281394635053,14,family
1e-7,10,0.5797952290269364,14,family
1e-7,100,0.5807657988999453,14,family
1e-6,1e-4,0.578120604925483,14,family
1e-6,0.001,0.5784907102224175,14,family
1e-6,0.01,0.5781988669854523,14,family
1e-6,0.1,0.5782754339705559,14,family
1e-6,1,0.5795382359711628,14,family
1e-6,10,0.5807688952018221,14,family
1e-6,100,0.5808028472723594,14,family
1e-5,1e-4,0.5789356106978059,14,family
1e-5,0.001,0.578972115844067,14,family
1e-5,0.01,0.5789506780299464,14,family
1e-5,0.1,0.5796739108446426,14,family
1e-5,1,0.5814416306550453,14,family
1e-5,10,0.5811272945419287,14,family
1e-5,100,0.5769250469982178,14,family
1e-4,1e-4,0.5834833666419033,14,family
1e-4,0.001,0.5834807298587786,14,family
1e-4,0.01,0.5836471698179015,14,family
1e-4,0.1,0.5850315847206091,14,family
1e-4,1,0.5848981307091063,14,family
1e-4,10,0.5803875155643449,14,family
1e-4,100,0.5563767574194404,14,family
0.001,1e-4,0.5752202123726514,14,family
0.001,0.001,0.573988444890884,14,family
0.001,0.01,0.5735446892885917,14,family
0.001,0.1,0.5746720248122688,14,family
0.001,1,0.5731019155043545,14,family
0.001,10,0.5554265825058508,14,family
0.001,100,0.5484083142375825,14,family
0.01,1e-4,0.5692028443949175,14,family
0.01,0.001,0.5621321377998207,14,family
0.01,0.01,0.5620346692511327,14,family
0.01,0.1,0.5612627082657571,14,family
0.01,1,0.5493135404568331,14,family
0.01,10,0.512726013905892,14,family
0.01,100,0.5368470112098161,14,family
0.1,1e-4,0.5496949754632682,14,family
0.1,0.001,0.5441772164150213,14,family
0.1,0.01,0.5494534735083516,14,family
0.1,0.1,0.5489435738002811,14,family
0.1,1,0.5503637853881757,14,family
0.1,10,0.536516740608204,14,family
0.1,100,0.5373619028436102,14,family
1,1e-4,0.4930327200022322,14,family
1,0.001,0.48048420284395893,14,family
1,0.01,0.48453264414240027,14,family
1,0.1,0.48226635694928377,14,family
1,1,0.48114512988598357,14,family
1,10,0.4815264506666946,14,family
1,100,0.48010020691423133,14,family
1e-7,1e-4,0.5917580917154088,15,family
1e-7,0.001,0.5918954743070597,15,family
1e-7,0.01,0.591589363753998,15,family
1e-7,0.1,0.5925924766229644,15,family
1e-7,1,0.5915189954763126,15,family
1e-7,10,0.5921572190657557,15,family
1e-7,100,0.5943105797435065,15,family
1e-6,1e-4,0.5916770716709742,15,family
1e-6,0.001,0.5915791514511026,15,family
1e-6,0.01,0.5916166148727124,15,family
1e-6,0.1,0.5915975217377657,15,family
1e-6,1,0.592204593094837,15,family
1e-6,10,0.5944165803434096,15,family
1e-6,100,0.5941650657626267,15,family
1e-5,1e-4,0.5910583649851943,15,family
1e-5,0.001,0.5910669101156906,15,family
1e-5,0.01,0.5910971546459352,15,family
1e-5,0.1,0.5916249777652217,15,family
1e-5,1,0.5940839846815457,15,family
1e-5,10,0.5942088804832707,15,family
1e-5,100,0.5939904817709696,15,family
1e-4,1e-4,0.5908015567832641,15,family
1e-4,0.001,0.5908015567832641,15,family
1e-4,0.01,0.5908982780690097,15,family
1e-4,0.1,0.5924651690017544,15,family
1e-4,1,0.5916777430740845,15,family
1e-4,10,0.5924871186517529,15,family
1e-4,100,0.5833429675319919,15,family
0.001,1e-4,0.5754784052345028,15,family
0.001,0.001,0.5754011851572828,15,family
0.001,0.01,0.5766495136251234,15,family
0.001,0.1,0.5757976513098464,15,family
0.001,1,0.5783864700937872,15,family
0.001,10,0.5764475974232072,15,family
0.001,100,0.550465299794568,15,family
0.01,1e-4,0.5539304905951248,15,family
0.01,0.001,0.5517424689497861,15,family
0.01,0.01,0.5446488269628513,15,family
0.01,0.1,0.552539839927035,15,family
0.01,1,0.5561788613526418,15,family
0.01,10,0.5244721755727854,15,family
0.01,100,0.497261229870986,15,family
0.1,1e-4,0.5518114573632866,15,family
0.1,0.001,0.5466671148500417,15,family
0.1,0.01,0.5516190920886043,15,family
0.1,0.1,0.5553874571435548,15,family
0.1,1,0.5585673033660838,15,family
0.1,10,0.5311768061615623,15,family
0.1,100,0.5331688661658174,15,family
1,1e-4,0.4937255025059903,15,family
1,0.001,0.48267423477484456,15,family
1,0.01,0.47844986711450127,15,family
1,0.1,0.47738471790605935,15,family
1,1,0.47930059327620306,15,family
1,10,0.47397780227963154,15,family
1,100,0.4801984776588435,15,family
1e-7,1e-4,0.5997231552109601,16,family
1e-7,0.001,0.5998748269175098,16,family
1e-7,0.01,0.5994102621785549,16,family
1e-7,0.1,0.5998847113664187,16,family
1e-7,1,0.5999383111334331,16,family
1e-7,10,0.6007072577804285,16,family
1e-7,100,0.6067890259597577,16,family
1e-6,1e-4,0.5998907448389156,16,family
1e-6,0.001,0.5997453533673046,16,family
1e-6,0.01,0.5999055074238001,16,family
1e-6,0.1,0.5998094627728774,16,family
1e-6,1,0.6002608340047364,16,family
1e-6,10,0.6070564955199101,16,family
1e-6,100,0.6070029437102608,16,family
1e-5,1e-4,0.6007908431079163,16,family
1e-5,0.001,0.5999242526498624,16,family
1e-5,0.01,0.6007729201326762,16,family
1e-5,0.1,0.6016131933327056,16,family
1e-5,1,0.6076580264933924,16,family
1e-5,10,0.60785067122872,16,family
1e-5,100,0.6068912222326857,16,family
1e-4,1e-4,0.6030467453516234,16,family
1e-4,0.001,0.6030557543606324,16,family
1e-4,0.01,0.6032891750635653,16,family
1e-4,0.1,0.6084975219121561,16,family
1e-4,1,0.6089086760977005,16,family
1e-4,10,0.609255091328262,16,family
1e-4,100,0.5971290288546386,16,family
0.001,1e-4,0.5918019456738969,16,family
0.001,0.001,0.5918104053530883,16,family
0.001,0.01,0.5929601247589052,16,family
0.001,0.1,0.5936305844171698,16,family
0.001,1,0.5944714304897232,16,family
0.001,10,0.5938268058999766,16,family
0.001,100,0.574066332011454,16,family
0.01,1e-4,0.5862487997579461,16,family
0.01,0.001,0.5860475854774635,16,family
0.01,0.01,0.579791489224416,16,family
0.01,0.1,0.5833379581672264,16,family
0.01,1,0.5874672704062948,16,family
0.01,10,0.5653310313798119,16,family
0.01,100,0.5402191137130161,16,family
0.1,1e-4,0.5670108706267243,16,family
0.1,0.001,0.5678652297768152,16,family
0.1,0.01,0.5729111097159878,16,family
0.1,0.1,0.5713686465210855,16,family
0.1,1,0.5845736189150823,16,family
0.1,10,0.5588177864275425,16,family
0.1,100,0.555927184152794,16,family
1,1e-4,0.5135234114776798,16,family
1,0.001,0.5088146312688996,16,family
1,0.01,0.503986290733242,16,family
1,0.1,0.5113786425798621,16,family
1,1,0.5074101954742198,16,family
1,10,0.5123964151433664,16,family
1,100,0.511342119558583,16,family
1e-7,1e-4,0.5729923290014753,17,family
1e-7,0.001,0.5730607292832902,17,family
1e-7,0.01,0.5728168011216792,17,family
1e-7,0.1,0.5728639850652045,17,family
1e-7,1,0.5733089352418621,17,family
1e-7,10,0.5736501370708688,17,family
1e-7,100,0.583634380896576,17,family
1e-6,1e-4,0.573006167753119,17,family
1e-6,0.001,0.5730444102639225,17,family
1e-6,0.01,0.5730824962593255,17,family
1e-6,0.1,0.5732579905689662,17,family
1e-6,1,0.5736464870794139,17,family
1e-6,10,0.5836241659778245,17,family
1e-6,100,0.5838647114012968,17,family
1e-5,1e-4,0.5734482217409047,17,family
1e-5,0.001,0.5733438761060712,17,family
1e-5,0.01,0.5734515970674507,17,family
1e-5,0.1,0.5740161197783149,17,family
1e-5,1,0.5840495940191063,17,family
1e-5,10,0.5844546061741184,17,family
1e-5,100,0.5825568687154054,17,family
1e-4,1e-4,0.57852788066812455,17,family
1e-4,0.001,0.57852788066812455,17,family
1e-4,0.01,0.5786667198557442,17,family
1e-4,0.1,0.585996958631105,17,family
1e-4,1,0.5866302635388001,17,family
1e-4,10,0.5846884829079951,17,family
1e-4,100,0.5548139611737173,17,family
0.001,1e-4,0.5790806250501372,17,family
0.001,0.001,0.5790049945415799,17,family
0.001,0.01,0.5811051487027097,17,family
0.001,0.1,0.5831660815868133,17,family
0.001,1,0.581078363206412,17,family
0.001,10,0.5545778487546781,17,family
0.001,100,0.5435166124312466,17,family
0.01,1e-4,0.5831461570455473,17,family
0.01,0.001,0.5827316999054803,17,family
0.01,0.01,0.5811307156459595,17,family
0.01,0.1,0.5808341978738321,17,family
0.01,1,0.5541899238088263,17,family
0.01,10,0.5087187008437009,17,family
0.01,100,0.4992169211894822,17,family
0.1,1e-4,0.527285549050793,17,family
0.1,0.001,0.5151301706759024,17,family
0.1,0.01,0.5151454359411677,17,family
0.1,0.1,0.5175213575945283,17,family
0.1,1,0.5140721993770774,17,family
0.1,10,0.4889950577755456,17,family
0.1,100,0.4909135389745146,17,family
1,1e-4,0.4950126542047274,17,family
1,0.001,0.49060785001028906,17,family
1,0.01,0.49203075375026595,17,family
1,0.1,0.4911091418073125,17,family
1,1,0.4876882200144395,17,family
1,10,0.49300724417797587,17,family
1,100,0.48960885711495467,17,family
1e-7,1e-4,0.5951937983279447,18,family
1e-7,0.001,0.5948258720392867,18,family
1e-7,0.01,0.5953622987098597,18,family
1e-7,0.1,0.594940055037616,18,family
1e-7,1,0.5946502748392992,18,family
1e-7,10,0.5947365039255283,18,family
1e-7,100,0.6001975799841653,18,family
1e-6,1e-4,0.595399977503636,18,family
1e-6,0.001,0.5954657226913325,18,family
1e-6,0.01,0.5955166403337135,18,family
1e-6,0.1,0.5951658104097128,18,family
1e-6,1,0.5957014462197389,18,family
1e-6,10,0.5999980311321775,18,family
1e-6,100,0.6000960673216771,18,family
1e-5,1e-4,0.5955002362990168,18,family
1e-5,0.001,0.5955509708314587,18,family
1e-5,0.01,0.5954578419883299,18,family
1e-5,0.1,0.5955625895930774,18,family
1e-5,1,0.6000632069351581,18,family
1e-5,10,0.6003293799025506,18,family
1e-5,100,0.5972954696857136,18,family
1e-4,1e-4,0.5959403549891354,18,family
1e-4,0.001,0.5959828260316066,18,family
1e-4,0.01,0.595999628548409,18,family
1e-4,0.1,0.5987966869308333,18,family
1e-4,1,0.5989401936779986,18,family
1e-4,10,0.5965133068608679,18,family
1e-4,100,0.5796691456264627,18,family
0.001,1e-4,0.5893604702263239,18,family
0.001,0.001,0.5893514612173149,18,family
0.001,0.01,0.592514080282373,18,family
0.001,0.1,0.5935734750429873,18,family
0.001,1,0.5915169455169456,18,family
0.001,10,0.5736167944948433,18,family
0.001,100,0.5447348629116922,18,family
0.01,1e-4,0.591570363917925,18,family
0.01,0.001,0.5896377309365114,18,family
0.01,0.01,0.5906130049910537,18,family
0.01,0.1,0.590930569070813,18,family
0.01,1,0.5764734167965875,18,family
0.01,10,0.5256211716943424,18,family
0.01,100,0.5209970283872722,18,family
0.1,1e-4,0.5595161119307461,18,family
0.1,0.001,0.5575152569817204,18,family
0.1,0.01,0.5593532365117732,18,family
0.1,0.1,0.561689367939368,18,family
0.1,1,0.554250772549553,18,family
0.1,10,0.5328590297614688,18,family
0.1,100,0.5308840957682421,18,family
1,1e-4,0.507257206684036,18,family
1,0.001,0.5010674258753527,18,family
1,0.01,0.4993837103654177,18,family
1,0.1,0.49918494670628816,18,family
1,1,0.5019113324997472,18,family
1,10,0.5021690300928106,18,family
1,100,0.49985146862890767,18,family
1e-7,1e-4,0.5746877264895558,19,family
1e-7,0.001,0.5745043902787805,19,family
1e-7,0.01,0.5744347335140019,19,family
1e-7,0.1,0.5743805233805234,19,family
1e-7,1,0.5746719716231912,19,family
1e-7,10,0.5748341843585746,19,family
1e-7,100,0.5785460155277229,19,family
1e-6,1e-4,0.574744814064936,19,family
1e-6,0.001,0.5745654958093983,19,family
1e-6,0.01,0.5749257646147891,19,family
1e-6,0.1,0.5745489679575045,19,family
1e-6,1,0.5746353095255534,19,family
1e-6,10,0.5788990968320237,19,family
1e-6,100,0.5786747174003272,19,family
1e-5,1e-4,0.5750932465566612,19,family
1e-5,0.001,0.5744797279858256,19,family
1e-5,0.01,0.5752012587500392,19,family
1e-5,0.1,0.5751849366788391,19,family
1e-5,1,0.5791567203091593,19,family
1e-5,10,0.5789763535312316,19,family
1e-5,100,0.5793321448626326,19,family
1e-4,1e-4,0.5751203197971491,19,family
1e-4,0.001,0.5750754892523186,19,family
1e-4,0.01,0.5751474654096606,19,family
1e-4,0.1,0.5776482292396926,19,family
1e-4,1,0.5777636355868063,19,family
1e-4,10,0.5782661572722548,19,family
1e-4,100,0.5591122219780756,19,family
0.001,1e-4,0.5619824598117281,19,family
0.001,0.001,0.562730857163784,19,family
0.001,0.01,0.5638179503545357,19,family
0.001,0.1,0.5644804159560257,19,family
0.001,1,0.5652220234171453,19,family
0.001,10,0.5516047772511187,19,family
0.001,100,0.538767942158186,19,family
0.01,1e-4,0.5355354047427219,19,family
0.01,0.001,0.53559052781004,19,family
0.01,0.01,0.5262388695315524,19,family
0.01,0.1,0.5282298831932979,19,family
0.01,1,0.5230226533153363,19,family
0.01,10,0.48497749753237557,19,family
0.01,100,0.48983897486336514,19,family
0.1,1e-4,0.4871978934509422,19,family
0.1,0.001,0.4831784332241649,19,family
0.1,0.01,0.48954705838242424,19,family
0.1,0.1,0.48710783039136696,19,family
0.1,1,0.49017936163515435,19,family
0.1,10,0.49533379023622925,19,family
0.1,100,0.49133136272160666,19,family
1,1e-4,0.49765616574762916,19,family
1,0.001,0.49221036105792204,19,family
1,0.01,0.4878122203213667,19,family
1,0.1,0.4886356221203782,19,family
1,1,0.48633525162793456,19,family
1,10,0.4902825059379938,19,family
1,100,0.4925714412147339,19,family
1e-7,1e-4,0.5916615378444646,2,family
1e-7,0.001,0.5920375253302083,2,family
1e-7,0.01,0.5923065399894668,2,family
1e-7,0.1,0.5925181645059694,2,family
1e-7,1,0.592276664294957,2,family
1e-7,10,0.5925719247121686,2,family
1e-7,100,0.5947616527677503,2,family
1e-6,1e-4,0.5920268757433391,2,family
1e-6,0.001,0.5917622082012326,2,family
1e-6,0.01,0.5920027152588129,2,family
1e-6,0.1,0.5917925704450094,2,family
