threshold,sensitivity,specificity,seed,level
0.63,0.2222222222222222,0.9807692307692307,26,genus
0.64,0.15555555555555556,0.9807692307692307,26,genus
0.65,0.13333333333333333,1,26,genus
0.66,0.1111111111111111,1,26,genus
0.67,0.1111111111111111,1,26,genus
0.68,0.044444444444444446,1,26,genus
0.6900000000000001,0.044444444444444446,1,26,genus
0.7000000000000001,0,1,26,genus
0.71,0,1,26,genus
0.72,0,1,26,genus
0.73,0,1,26,genus
0.74,0,1,26,genus
0.75,0,1,26,genus
0.76,0,1,26,genus
0.77,0,1,26,genus
0.78,0,1,26,genus
0.79,0,1,26,genus
0.8,0,1,26,genus
0.81,0,1,26,genus
0.8200000000000001,0,1,26,genus
0.8300000000000001,0,1,26,genus
0.84,0,1,26,genus
0.85,0,1,26,genus
0.86,0,1,26,genus
0.87,0,1,26,genus
0.88,0,1,26,genus
0.89,0,1,26,genus
0.9,0,1,26,genus
0.91,0,1,26,genus
0.92,0,1,26,genus
0.93,0,1,26,genus
0.9400000000000001,0,1,26,genus
0.9500000000000001,0,1,26,genus
0.96,0,1,26,genus
0.97,0,1,26,genus
0.98,0,1,26,genus
0.99,0,1,26,genus
1,0,1,26,genus
0,1,0,27,genus
0.01,1,0,27,genus
0.02,1,0,27,genus
0.03,1,0,27,genus
0.04,1,0,27,genus
0.05,1,0,27,genus
0.06,1,0,27,genus
0.07,1,0,27,genus
0.08,1,0,27,genus
0.09,1,0,27,genus
0.1,1,0,27,genus
0.11,1,0,27,genus
0.12,1,0,27,genus
0.13,1,0,27,genus
0.14,1,0,27,genus
0.15,1,0,27,genus
0.16,1,0,27,genus
0.17,1,0,27,genus
0.18,1,0,27,genus
0.19,1,0,27,genus
0.2,1,0,27,genus
0.21,1,0,27,genus
0.22,1,0,27,genus
0.23,1,0,27,genus
0.24,1,0,27,genus
0.25,1,0,27,genus
0.26,1,0,27,genus
0.27,1,0.019230769230769232,27,genus
0.28,1,0.019230769230769232,27,genus
0.29,1,0.038461538461538464,27,genus
0.3,0.9777777777777777,0.038461538461538464,27,genus
0.31,0.9777777777777777,0.057692307692307696,27,genus
0.32,0.9777777777777777,0.07692307692307693,27,genus
0.33,0.9555555555555556,0.1346153846153846,27,genus
0.34,0.9555555555555556,0.15384615384615385,27,genus
0.35000000000000003,0.9333333333333333,0.17307692307692307,27,genus
0.36,0.9111111111111111,0.17307692307692307,27,genus
0.37,0.8666666666666667,0.25,27,genus
0.38,0.8666666666666667,0.3076923076923077,27,genus
0.39,0.7777777777777778,0.38461538461538464,27,genus
0.4,0.7777777777777778,0.4230769230769231,27,genus
0.41000000000000003,0.7555555555555555,0.4230769230769231,27,genus
0.42,0.6888888888888889,0.4807692307692308,27,genus
0.43,0.6666666666666666,0.5,27,genus
0.44,0.6666666666666666,0.5961538461538461,27,genus
0.45,0.6666666666666666,0.6346153846153846,27,genus
0.46,0.6444444444444445,0.6730769230769231,27,genus
0.47000000000000003,0.6,0.7307692307692307,27,genus
0.48,0.6,0.75,27,genus
0.49,0.5555555555555556,0.8076923076923077,27,genus
0.5,0.4888888888888889,0.8269230769230769,27,genus
0.51,0.4444444444444444,0.8653846153846154,27,genus
0.52,0.4222222222222222,0.8846153846153846,27,genus
0.53,0.35555555555555557,0.9230769230769231,27,genus
0.54,0.35555555555555557,0.9423076923076923,27,genus
0.55,0.3111111111111111,0.9423076923076923,27,genus
0.56,0.24444444444444444,0.9615384615384616,27,genus
0.5700000000000001,0.24444444444444444,0.9807692307692307,27,genus
0.58,0.2222222222222222,0.9807692307692307,27,genus
0.59,0.17777777777777778,0.9807692307692307,27,genus
0.6,0.15555555555555556,0.9807692307692307,27,genus
0.61,0.13333333333333333,0.9807692307692307,27,genus
0.62,0.1111111111111111,0.9807692307692307,27,genus
0.63,0.1111111111111111,0.9807692307692307,27,genus
0.64,0.08888888888888889,0.9807692307692307,27,genus
0.65,0.08888888888888889,1,27,genus
0.66,0.06666666666666667,1,27,genus
0.67,0.06666666666666667,1,27,genus
0.68,0.06666666666666667,1,27,genus
0.6900000000000001,0.044444444444444446,1,27,genus
0.7000000000000001,0.044444444444444446,1,27,genus
0.71,0.044444444444444446,1,27,genus
0.72,0.022222222222222223,1,27,genus
0.73,0.022222222222222223,1,27,genus
0.74,0.022222222222222223,1,27,genus
0.75,0.022222222222222223,1,27,genus
0.76,0.022222222222222223,1,27,genus
0.77,0.022222222222222223,1,27,genus
0.78,0,1,27,genus
0.79,0,1,27,genus
0.8,0,1,27,genus
0.81,0,1,27,genus
0.8200000000000001,0,1,27,genus
0.8300000000000001,0,1,27,genus
0.84,0,1,27,genus
0.85,0,1,27,genus
0.86,0,1,27,genus
0.87,0,1,27,genus
0.88,0,1,27,genus
0.89,0,1,27,genus
0.9,0,1,27,genus
0.91,0,1,27,genus
0.92,0,1,27,genus
0.93,0,1,27,genus
0.9400000000000001,0,1,27,genus
0.9500000000000001,0,1,27,genus
0.96,0,1,27,genus
0.97,0,1,27,genus
0.98,0,1,27,genus
0.99,0,1,27,genus
1,0,1,27,genus
0,1,0,28,genus
0.01,1,0,28,genus
0.02,1,0,28,genus
0.03,1,0,28,genus
0.04,1,0,28,genus
0.05,1,0,28,genus
0.06,1,0,28,genus
0.07,1,0,28,genus
0.08,1,0,28,genus
0.09,1,0,28,genus
0.1,1,0,28,genus
0.11,1,0,28,genus
0.12,1,0,28,genus
0.13,1,0,28,genus
0.14,1,0,28,genus
0.15,1,0,28,genus
0.16,1,0,28,genus
0.17,1,0,28,genus
0.18,1,0,28,genus
0.19,1,0,28,genus
0.2,1,0,28,genus
0.21,1,0,28,genus
0.22,1,0,28,genus
0.23,1,0,28,genus
0.24,1,0,28,genus
0.25,1,0,28,genus
0.26,1,0.038461538461538464,28,genus
0.27,0.9777777777777777,0.038461538461538464,28,genus
0.28,0.9555555555555556,0.057692307692307696,28,genus
0.29,0.9555555555555556,0.07692307692307693,28,genus
0.3,0.9555555555555556,0.07692307692307693,28,genus
0.31,0.9555555555555556,0.1346153846153846,28,genus
0.32,0.9333333333333333,0.1346153846153846,28,genus
0.33,0.9111111111111111,0.19230769230769232,28,genus
0.34,0.9111111111111111,0.21153846153846154,28,genus
0.35000000000000003,0.8666666666666667,0.25,28,genus
0.36,0.8444444444444444,0.3076923076923077,28,genus
0.37,0.8222222222222222,0.34615384615384615,28,genus
0.38,0.8222222222222222,0.36538461538461536,28,genus
0.39,0.8222222222222222,0.36538461538461536,28,genus
0.4,0.7777777777777778,0.4230769230769231,28,genus
0.41000000000000003,0.7555555555555555,0.4423076923076923,28,genus
0.42,0.7111111111111111,0.4807692307692308,28,genus
0.43,0.7111111111111111,0.5192307692307693,28,genus
0.44,0.6444444444444445,0.5576923076923077,28,genus
0.45,0.6,0.6346153846153846,28,genus
0.46,0.6,0.6346153846153846,28,genus
0.47000000000000003,0.6,0.7307692307692307,28,genus
0.48,0.5777777777777777,0.7884615384615384,28,genus
0.49,0.5333333333333333,0.8076923076923077,28,genus
0.5,0.4888888888888889,0.8076923076923077,28,genus
0.51,0.4888888888888889,0.8269230769230769,28,genus
0.52,0.4666666666666667,0.8653846153846154,28,genus
0.53,0.4222222222222222,0.9038461538461539,28,genus
0.54,0.4,0.9038461538461539,28,genus
0.55,0.37777777777777777,0.9423076923076923,28,genus
0.56,0.3333333333333333,0.9423076923076923,28,genus
0.5700000000000001,0.3111111111111111,0.9423076923076923,28,genus
0.58,0.28888888888888886,0.9423076923076923,28,genus
0.59,0.28888888888888886,0.9807692307692307,28,genus
0.6,0.26666666666666666,0.9807692307692307,28,genus
0.61,0.2,0.9807692307692307,28,genus
0.62,0.1111111111111111,1,28,genus
0.63,0.08888888888888889,1,28,genus
0.64,0.08888888888888889,1,28,genus
0.65,0.06666666666666667,1,28,genus
0.66,0.044444444444444446,1,28,genus
0.67,0.022222222222222223,1,28,genus
0.68,0.022222222222222223,1,28,genus
0.6900000000000001,0.022222222222222223,1,28,genus
0.7000000000000001,0.022222222222222223,1,28,genus
0.71,0.022222222222222223,1,28,genus
0.72,0.022222222222222223,1,28,genus
0.73,0.022222222222222223,1,28,genus
0.74,0.022222222222222223,1,28,genus
0.75,0.022222222222222223,1,28,genus
0.76,0.022222222222222223,1,28,genus
0.77,0.022222222222222223,1,28,genus
0.78,0.022222222222222223,1,28,genus
0.79,0,1,28,genus
0.8,0,1,28,genus
0.81,0,1,28,genus
0.8200000000000001,0,1,28,genus
0.8300000000000001,0,1,28,genus
0.84,0,1,28,genus
0.85,0,1,28,genus
0.86,0,1,28,genus
0.87,0,1,28,genus
0.88,0,1,28,genus
0.89,0,1,28,genus
0.9,0,1,28,genus
0.91,0,1,28,genus
0.92,0,1,28,genus
0.93,0,1,28,genus
0.9400000000000001,0,1,28,genus
0.9500000000000001,0,1,28,genus
0.96,0,1,28,genus
0.97,0,1,28,genus
0.98,0,1,28,genus
0.99,0,1,28,genus
1,0,1,28,genus
0,1,0,29,genus
0.01,1,0,29,genus
0.02,1,0,29,genus
0.03,1,0,29,genus
0.04,1,0,29,genus
0.05,1,0,29,genus
0.06,1,0,29,genus
0.07,1,0,29,genus
0.08,1,0,29,genus
0.09,1,0,29,genus
0.1,1,0,29,genus
0.11,1,0,29,genus
0.12,1,0,29,genus
0.13,1,0,29,genus
0.14,1,0,29,genus
0.15,1,0,29,genus
0.16,1,0,29,genus
0.17,1,0,29,genus
0.18,1,0,29,genus
0.19,1,0,29,genus
0.2,1,0,29,genus
0.21,1,0,29,genus
0.22,1,0,29,genus
0.23,1,0,29,genus
0.24,1,0,29,genus
0.25,1,0,29,genus
0.26,1,0,29,genus
0.27,1,0,29,genus
0.28,1,0.019230769230769232,29,genus
0.29,1,0.019230769230769232,29,genus
0.3,1,0.019230769230769232,29,genus
0.31,1,0.038461538461538464,29,genus
0.32,1,0.038461538461538464,29,genus
0.33,1,0.057692307692307696,29,genus
0.34,1,0.09615384615384616,29,genus
0.35000000000000003,0.9777777777777777,0.11538461538461539,29,genus
0.36,0.9777777777777777,0.1346153846153846,29,genus
0.37,0.9777777777777777,0.17307692307692307,29,genus
0.38,0.9777777777777777,0.21153846153846154,29,genus
0.39,0.9777777777777777,0.25,29,genus
0.4,0.9333333333333333,0.28846153846153844,29,genus
0.41000000000000003,0.9111111111111111,0.3269230769230769,29,genus
0.42,0.8666666666666667,0.40384615384615385,29,genus
0.43,0.8222222222222222,0.4423076923076923,29,genus
0.44,0.7777777777777778,0.4807692307692308,29,genus
0.45,0.7333333333333333,0.5576923076923077,29,genus
0.46,0.6888888888888889,0.6153846153846154,29,genus
0.47000000000000003,0.6444444444444445,0.6923076923076923,29,genus
0.48,0.6,0.6923076923076923,29,genus
0.49,0.5777777777777777,0.7307692307692307,29,genus
0.5,0.5333333333333333,0.7692307692307693,29,genus
0.51,0.5111111111111111,0.8461538461538461,29,genus
0.52,0.4444444444444444,0.8461538461538461,29,genus
0.53,0.4,0.8461538461538461,29,genus
0.54,0.3333333333333333,0.8653846153846154,29,genus
0.55,0.3333333333333333,0.8653846153846154,29,genus
0.56,0.26666666666666666,0.8846153846153846,29,genus
0.5700000000000001,0.2222222222222222,0.9230769230769231,29,genus
0.58,0.2222222222222222,0.9615384615384616,29,genus
0.59,0.17777777777777778,0.9615384615384616,29,genus
0.6,0.17777777777777778,0.9615384615384616,29,genus
0.61,0.15555555555555556,0.9615384615384616,29,genus
0.62,0.15555555555555556,0.9807692307692307,29,genus
0.63,0.13333333333333333,0.9807692307692307,29,genus
0.64,0.08888888888888889,0.9807692307692307,29,genus
0.65,0.08888888888888889,0.9807692307692307,29,genus
0.66,0.044444444444444446,1,29,genus
0.67,0.044444444444444446,1,29,genus
0.68,0.022222222222222223,1,29,genus
0.6900000000000001,0.022222222222222223,1,29,genus
0.7000000000000001,0.022222222222222223,1,29,genus
0.71,0,1,29,genus
0.72,0,1,29,genus
0.73,0,1,29,genus
0.74,0,1,29,genus
0.75,0,1,29,genus
0.76,0,1,29,genus
0.77,0,1,29,genus
0.78,0,1,29,genus
0.79,0,1,29,genus
0.8,0,1,29,genus
0.81,0,1,29,genus
0.8200000000000001,0,1,29,genus
0.8300000000000001,0,1,29,genus
0.84,0,1,29,genus
0.85,0,1,29,genus
0.86,0,1,29,genus
0.87,0,1,29,genus
0.88,0,1,29,genus
0.89,0,1,29,genus
0.9,0,1,29,genus
0.91,0,1,29,genus
0.92,0,1,29,genus
0.93,0,1,29,genus
0.9400000000000001,0,1,29,genus
0.9500000000000001,0,1,29,genus
0.96,0,1,29,genus
0.97,0,1,29,genus
0.98,0,1,29,genus
0.99,0,1,29,genus
1,0,1,29,genus
0,1,0,3,genus
0.01,1,0,3,genus
0.02,1,0,3,genus
0.03,1,0,3,genus
0.04,1,0,3,genus
0.05,1,0,3,genus
0.06,1,0,3,genus
0.07,1,0,3,genus
0.08,1,0,3,genus
0.09,1,0,3,genus
0.1,1,0,3,genus
0.11,1,0,3,genus
0.12,1,0,3,genus
0.13,1,0,3,genus
0.14,1,0,3,genus
0.15,1,0,3,genus
0.16,1,0,3,genus
0.17,1,0,3,genus
0.18,1,0,3,genus
0.19,1,0,3,genus
0.2,1,0,3,genus
0.21,1,0,3,genus
0.22,1,0,3,genus
0.23,1,0,3,genus
0.24,1,0,3,genus
0.25,1,0,3,genus
0.26,1,0.019230769230769232,3,genus
0.27,1,0.019230769230769232,3,genus
0.28,0.9777777777777777,0.038461538461538464,3,genus
0.29,0.9777777777777777,0.07692307692307693,3,genus
0.3,0.9555555555555556,0.07692307692307693,3,genus
0.31,0.9333333333333333,0.07692307692307693,3,genus
0.32,0.9333333333333333,0.07692307692307693,3,genus
0.33,0.9111111111111111,0.07692307692307693,3,genus
0.34,0.9111111111111111,0.07692307692307693,3,genus
0.35000000000000003,0.8888888888888888,0.11538461538461539,3,genus
0.36,0.8444444444444444,0.11538461538461539,3,genus
0.37,0.8,0.19230769230769232,3,genus
0.38,0.8,0.25,3,genus
0.39,0.7777777777777778,0.28846153846153844,3,genus
0.4,0.7777777777777778,0.34615384615384615,3,genus
0.41000000000000003,0.7333333333333333,0.36538461538461536,3,genus
0.42,0.7333333333333333,0.36538461538461536,3,genus
0.43,0.7333333333333333,0.4423076923076923,3,genus
0.44,0.6888888888888889,0.4807692307692308,3,genus
0.45,0.6888888888888889,0.5192307692307693,3,genus
0.46,0.6444444444444445,0.5576923076923077,3,genus
0.47000000000000003,0.5777777777777777,0.6346153846153846,3,genus
0.48,0.5555555555555556,0.6923076923076923,3,genus
0.49,0.5555555555555556,0.7115384615384616,3,genus
0.5,0.5333333333333333,0.75,3,genus
0.51,0.5333333333333333,0.7884615384615384,3,genus
0.52,0.5333333333333333,0.8076923076923077,3,genus
0.53,0.4888888888888889,0.8076923076923077,3,genus
0.54,0.4444444444444444,0.8076923076923077,3,genus
0.55,0.4222222222222222,0.8653846153846154,3,genus
0.56,0.4,0.8653846153846154,3,genus
0.5700000000000001,0.35555555555555557,0.9038461538461539,3,genus
0.58,0.28888888888888886,0.9038461538461539,3,genus
0.59,0.24444444444444444,0.9038461538461539,3,genus
0.6,0.2222222222222222,0.9230769230769231,3,genus
0.61,0.2,0.9230769230769231,3,genus
0.62,0.2,0.9615384615384616,3,genus
0.63,0.17777777777777778,0.9615384615384616,3,genus
0.64,0.17777777777777778,0.9807692307692307,3,genus
0.65,0.15555555555555556,0.9807692307692307,3,genus
0.66,0.15555555555555556,0.9807692307692307,3,genus
0.67,0.13333333333333333,0.9807692307692307,3,genus
0.68,0.13333333333333333,1,3,genus
0.6900000000000001,0.13333333333333333,1,3,genus
0.7000000000000001,0.13333333333333333,1,3,genus
0.71,0.1111111111111111,1,3,genus
0.72,0.06666666666666667,1,3,genus
0.73,0.06666666666666667,1,3,genus
0.74,0.06666666666666667,1,3,genus
0.75,0.044444444444444446,1,3,genus
0.76,0.022222222222222223,1,3,genus
0.77,0.022222222222222223,1,3,genus
0.78,0,1,3,genus
0.79,0,1,3,genus
0.8,0,1,3,genus
0.81,0,1,3,genus
0.8200000000000001,0,1,3,genus
0.8300000000000001,0,1,3,genus
0.84,0,1,3,genus
0.85,0,1,3,genus
0.86,0,1,3,genus
0.87,0,1,3,genus
0.88,0,1,3,genus
0.89,0,1,3,genus
0.9,0,1,3,genus
0.91,0,1,3,genus
0.92,0,1,3,genus
0.93,0,1,3,genus
0.9400000000000001,0,1,3,genus
0.9500000000000001,0,1,3,genus
0.96,0,1,3,genus
0.97,0,1,3,genus
0.98,0,1,3,genus
0.99,0,1,3,genus
1,0,1,3,genus
0,1,0,30,genus
0.01,1,0,30,genus
0.02,1,0,30,genus
0.03,1,0,30,genus
0.04,1,0,30,genus
0.05,1,0,30,genus
0.06,1,0,30,genus
0.07,1,0,30,genus
0.08,1,0,30,genus
0.09,1,0,30,genus
0.1,1,0,30,genus
0.11,1,0,30,genus
0.12,1,0,30,genus
0.13,1,0,30,genus
0.14,1,0,30,genus
0.15,1,0,30,genus
0.16,1,0,30,genus
0.17,1,0,30,genus
0.18,1,0,30,genus
0.19,1,0,30,genus
0.2,1,0,30,genus
0.21,1,0,30,genus
0.22,1,0,30,genus
0.23,1,0,30,genus
0.24,1,0,30,genus
0.25,0.9777777777777777,0,30,genus
0.26,0.9777777777777777,0,30,genus
0.27,0.9777777777777777,0,30,genus
0.28,0.9777777777777777,0,30,genus
0.29,0.9777777777777777,0,30,genus
0.3,0.9777777777777777,0,30,genus
0.31,0.9777777777777777,0,30,genus
0.32,0.9555555555555556,0.019230769230769232,30,genus
0.33,0.9555555555555556,0.038461538461538464,30,genus
0.34,0.9555555555555556,0.057692307692307696,30,genus
0.35000000000000003,0.9111111111111111,0.057692307692307696,30,genus
0.36,0.9111111111111111,0.09615384615384616,30,genus
0.37,0.9111111111111111,0.17307692307692307,30,genus
0.38,0.8888888888888888,0.17307692307692307,30,genus
0.39,0.8666666666666667,0.23076923076923078,30,genus
0.4,0.8,0.23076923076923078,30,genus
0.41000000000000003,0.7777777777777778,0.2692307692307692,30,genus
0.42,0.7777777777777778,0.3076923076923077,30,genus
0.43,0.7777777777777778,0.38461538461538464,30,genus
0.44,0.7777777777777778,0.46153846153846156,30,genus
0.45,0.7777777777777778,0.5384615384615384,30,genus
0.46,0.6888888888888889,0.5961538461538461,30,genus
0.47000000000000003,0.6666666666666666,0.6346153846153846,30,genus
0.48,0.6,0.6730769230769231,30,genus
0.49,0.5777777777777777,0.75,30,genus
0.5,0.5333333333333333,0.7884615384615384,30,genus
0.51,0.5111111111111111,0.8461538461538461,30,genus
0.52,0.4888888888888889,0.8846153846153846,30,genus
0.53,0.4444444444444444,0.8846153846153846,30,genus
0.54,0.37777777777777777,0.8846153846153846,30,genus
0.55,0.3333333333333333,0.8846153846153846,30,genus
0.56,0.3333333333333333,0.8846153846153846,30,genus
0.5700000000000001,0.28888888888888886,0.8846153846153846,30,genus
0.58,0.26666666666666666,0.9423076923076923,30,genus
0.59,0.26666666666666666,0.9807692307692307,30,genus
0.6,0.24444444444444444,0.9807692307692307,30,genus
0.61,0.2222222222222222,0.9807692307692307,30,genus
0.62,0.2222222222222222,0.9807692307692307,30,genus
0.63,0.17777777777777778,0.9807692307692307,30,genus
0.64,0.17777777777777778,0.9807692307692307,30,genus
0.65,0.17777777777777778,0.9807692307692307,30,genus
0.66,0.13333333333333333,0.9807692307692307,30,genus
0.67,0.13333333333333333,1,30,genus
0.68,0.1111111111111111,1,30,genus
0.6900000000000001,0.08888888888888889,1,30,genus
0.7000000000000001,0.044444444444444446,1,30,genus
0.71,0.022222222222222223,1,30,genus
0.72,0.022222222222222223,1,30,genus
0.73,0.022222222222222223,1,30,genus
0.74,0.022222222222222223,1,30,genus
0.75,0.022222222222222223,1,30,genus
0.76,0.022222222222222223,1,30,genus
0.77,0.022222222222222223,1,30,genus
0.78,0,1,30,genus
0.79,0,1,30,genus
0.8,0,1,30,genus
0.81,0,1,30,genus
0.8200000000000001,0,1,30,genus
0.8300000000000001,0,1,30,genus
0.84,0,1,30,genus
0.85,0,1,30,genus
0.86,0,1,30,genus
0.87,0,1,30,genus
0.88,0,1,30,genus
0.89,0,1,30,genus
0.9,0,1,30,genus
0.91,0,1,30,genus
0.92,0,1,30,genus
0.93,0,1,30,genus
0.9400000000000001,0,1,30,genus
0.9500000000000001,0,1,30,genus
0.96,0,1,30,genus
0.97,0,1,30,genus
0.98,0,1,30,genus
0.99,0,1,30,genus
1,0,1,30,genus
0,1,0,31,genus
0.01,1,0,31,genus
0.02,1,0,31,genus
0.03,1,0,31,genus
0.04,1,0,31,genus
0.05,1,0,31,genus
0.06,1,0,31,genus
0.07,1,0,31,genus
0.08,1,0,31,genus
0.09,1,0,31,genus
0.1,1,0,31,genus
0.11,1,0,31,genus
0.12,1,0,31,genus
0.13,1,0,31,genus
0.14,1,0,31,genus
0.15,1,0,31,genus
0.16,1,0,31,genus
0.17,1,0,31,genus
0.18,1,0,31,genus
0.19,1,0,31,genus
0.2,1,0,31,genus
0.21,1,0,31,genus
0.22,1,0.019230769230769232,31,genus
0.23,1,0.019230769230769232,31,genus
0.24,1,0.019230769230769232,31,genus
0.25,1,0.019230769230769232,31,genus
0.26,1,0.019230769230769232,31,genus
0.27,1,0.038461538461538464,31,genus
0.28,1,0.038461538461538464,31,genus
0.29,1,0.038461538461538464,31,genus
0.3,1,0.057692307692307696,31,genus
0.31,1,0.057692307692307696,31,genus
0.32,1,0.057692307692307696,31,genus
0.33,1,0.07692307692307693,31,genus
0.34,1,0.11538461538461539,31,genus
0.35000000000000003,0.9777777777777777,0.1346153846153846,31,genus
0.36,0.9333333333333333,0.15384615384615385,31,genus
0.37,0.9333333333333333,0.21153846153846154,31,genus
0.38,0.9111111111111111,0.21153846153846154,31,genus
0.39,0.8888888888888888,0.25,31,genus
0.4,0.8888888888888888,0.3076923076923077,31,genus
0.41000000000000003,0.8888888888888888,0.36538461538461536,31,genus
0.42,0.8888888888888888,0.40384615384615385,31,genus
0.43,0.8222222222222222,0.5,31,genus
0.44,0.8,0.5192307692307693,31,genus
0.45,0.7555555555555555,0.5769230769230769,31,genus
0.46,0.7333333333333333,0.6538461538461539,31,genus
0.47000000000000003,0.7333333333333333,0.7307692307692307,31,genus
0.48,0.6888888888888889,0.7692307692307693,31,genus
0.49,0.6666666666666666,0.8269230769230769,31,genus
0.5,0.6666666666666666,0.8461538461538461,31,genus
0.51,0.6,0.8653846153846154,31,genus
0.52,0.6,0.8653846153846154,31,genus
0.53,0.5777777777777777,0.9038461538461539,31,genus
0.54,0.5111111111111111,0.9230769230769231,31,genus
0.55,0.4888888888888889,0.9423076923076923,31,genus
0.56,0.4666666666666667,0.9423076923076923,31,genus
0.5700000000000001,0.4222222222222222,0.9423076923076923,31,genus
0.58,0.3111111111111111,0.9615384615384616,31,genus
0.59,0.26666666666666666,0.9807692307692307,31,genus
0.6,0.26666666666666666,0.9807692307692307,31,genus
0.61,0.26666666666666666,0.9807692307692307,31,genus
0.62,0.24444444444444444,0.9807692307692307,31,genus
0.63,0.2222222222222222,0.9807692307692307,31,genus
0.64,0.17777777777777778,0.9807692307692307,31,genus
0.65,0.13333333333333333,0.9807692307692307,31,genus
0.66,0.08888888888888889,0.9807692307692307,31,genus
0.67,0.08888888888888889,0.9807692307692307,31,genus
0.68,0.044444444444444446,1,31,genus
0.6900000000000001,0,1,31,genus
0.7000000000000001,0,1,31,genus
0.71,0,1,31,genus
0.72,0,1,31,genus
0.73,0,1,31,genus
0.74,0,1,31,genus
0.75,0,1,31,genus
0.76,0,1,31,genus
0.77,0,1,31,genus
0.78,0,1,31,genus
0.79,0,1,31,genus
0.8,0,1,31,genus
0.81,0,1,31,genus
0.8200000000000001,0,1,31,genus
0.8300000000000001,0,1,31,genus
0.84,0,1,31,genus
0.85,0,1,31,genus
0.86,0,1,31,genus
0.87,0,1,31,genus
0.88,0,1,31,genus
0.89,0,1,31,genus
0.9,0,1,31,genus
0.91,0,1,31,genus
0.92,0,1,31,genus
0.93,0,1,31,genus
0.9400000000000001,0,1,31,genus
0.9500000000000001,0,1,31,genus
0.96,0,1,31,genus
0.97,0,1,31,genus
0.98,0,1,31,genus
0.99,0,1,31,genus
1,0,1,31,genus
0,1,0,32,genus
0.01,1,0,32,genus
0.02,1,0,32,genus
0.03,1,0,32,genus
0.04,1,0,32,genus
0.05,1,0,32,genus
0.06,1,0,32,genus
0.07,1,0,32,genus
0.08,1,0,32,genus
0.09,1,0,32,genus
0.1,1,0,32,genus
0.11,1,0,32,genus
0.12,1,0,32,genus
0.13,1,0,32,genus
0.14,1,0,32,genus
0.15,1,0,32,genus
0.16,1,0,32,genus
0.17,1,0,32,genus
0.18,1,0,32,genus
0.19,1,0,32,genus
0.2,1,0,32,genus
0.21,1,0,32,genus
0.22,1,0,32,genus
0.23,1,0.019230769230769232,32,genus
0.24,1,0.019230769230769232,32,genus
0.25,1,0.038461538461538464,32,genus
0.26,1,0.038461538461538464,32,genus
0.27,0.9555555555555556,0.038461538461538464,32,genus
0.28,0.9333333333333333,0.057692307692307696,32,genus
0.29,0.9333333333333333,0.057692307692307696,32,genus
0.3,0.9333333333333333,0.057692307692307696,32,genus
0.31,0.9333333333333333,0.07692307692307693,32,genus
0.32,0.9333333333333333,0.11538461538461539,32,genus
0.33,0.9111111111111111,0.15384615384615385,32,genus
0.34,0.8666666666666667,0.19230769230769232,32,genus
0.35000000000000003,0.8666666666666667,0.21153846153846154,32,genus
0.36,0.8666666666666667,0.23076923076923078,32,genus
0.37,0.8222222222222222,0.3076923076923077,32,genus
0.38,0.8222222222222222,0.3269230769230769,32,genus
0.39,0.7555555555555555,0.38461538461538464,32,genus
0.4,0.7111111111111111,0.46153846153846156,32,genus
0.41000000000000003,0.6888888888888889,0.5192307692307693,32,genus
0.42,0.6444444444444445,0.5769230769230769,32,genus
0.43,0.6,0.6346153846153846,32,genus
0.44,0.5555555555555556,0.6538461538461539,32,genus
0.45,0.4888888888888889,0.6538461538461539,32,genus
0.46,0.4888888888888889,0.7115384615384616,32,genus
0.47000000000000003,0.4666666666666667,0.7115384615384616,32,genus
0.48,0.4222222222222222,0.7307692307692307,32,genus
0.49,0.4222222222222222,0.7307692307692307,32,genus
0.5,0.37777777777777777,0.7307692307692307,32,genus
0.51,0.3333333333333333,0.7692307692307693,32,genus
0.52,0.28888888888888886,0.8076923076923077,32,genus
0.53,0.28888888888888886,0.8269230769230769,32,genus
0.54,0.26666666666666666,0.8461538461538461,32,genus
0.55,0.24444444444444444,0.8653846153846154,32,genus
0.56,0.24444444444444444,0.8846153846153846,32,genus
0.5700000000000001,0.24444444444444444,0.9038461538461539,32,genus
0.58,0.24444444444444444,0.9230769230769231,32,genus
0.59,0.2222222222222222,0.9423076923076923,32,genus
0.6,0.2222222222222222,0.9615384615384616,32,genus
0.61,0.2222222222222222,0.9615384615384616,32,genus
0.62,0.2222222222222222,0.9615384615384616,32,genus
0.63,0.17777777777777778,0.9615384615384616,32,genus
0.64,0.17777777777777778,0.9615384615384616,32,genus
0.65,0.17777777777777778,0.9615384615384616,32,genus
0.66,0.15555555555555556,0.9615384615384616,32,genus
0.67,0.15555555555555556,0.9807692307692307,32,genus
0.68,0.1111111111111111,1,32,genus
0.6900000000000001,0.06666666666666667,1,32,genus
0.7000000000000001,0.044444444444444446,1,32,genus
0.71,0.044444444444444446,1,32,genus
0.72,0.044444444444444446,1,32,genus
0.73,0.044444444444444446,1,32,genus
0.74,0.022222222222222223,1,32,genus
0.75,0.022222222222222223,1,32,genus
0.76,0.022222222222222223,1,32,genus
0.77,0.022222222222222223,1,32,genus
0.78,0.022222222222222223,1,32,genus
0.79,0,1,32,genus
0.8,0,1,32,genus
0.81,0,1,32,genus
0.8200000000000001,0,1,32,genus
0.8300000000000001,0,1,32,genus
0.84,0,1,32,genus
0.85,0,1,32,genus
