cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed
0.606007432955604,0.690577809711757,0.58290598290598306,0.584932170929832,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,1
0.59567732017732,0.690576701490021,0.586324786324786,0.56994380263265,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,2
0.625979157729158,0.678306745785145,0.606410256410256,0.591633864738958,0.608247422680412,0.202854671280277,0.536585365853659,0.488888888888889,0.711538461538462,0.594594594594595,0.616666666666667,0.594594594594595,0.488888888888889,0.22680412371134,0.600213675213675,svmRadial,3
0.597591183518013,0.67670297738433,0.69017094017094,0.652425718197226,0.639175257731959,0.260187404663325,0.700854700854701,0.788461538461538,0.466666666666667,0.630769230769231,0.65625,0.630769230769231,0.788461538461538,0.422680412371134,0.627564102564103,svmRadial,4
0.603709277221472,0.663816564942208,0.591880341880342,0.580467730588184,0.597938144329897,0.175637393767705,0.666666666666667,0.75,0.422222222222222,0.6,0.59375,0.6,0.75,0.402061855670103,0.586111111111111,svmRadial,5
0.572392888097156,0.696730976055651,0.522222222222222,0.535503146807243,0.505154639175258,-8.5984522785907e-4,0.555555555555555,0.576923076923077,0.422222222222222,0.535714285714286,0.463414634146341,0.535714285714286,0.576923076923077,0.309278350515464,0.49957264957265,svmRadial,6
0.589652218420511,0.656731116833811,0.683760683760684,0.648388578456775,0.65979381443299,0.312942691564713,0.691588785046729,0.711538461538462,0.6,0.672727272727273,0.642857142857143,0.672727272727273,0.711538461538462,0.381443298969072,0.655769230769231,svmRadial,7
0.611679383215969,0.67157974383899,0.614957264957265,0.599841462269879,0.628865979381443,0.240208877284595,0.689655172413793,0.769230769230769,0.466666666666667,0.625,0.636363636363636,0.625,0.769230769230769,0.412371134020619,0.617948717948718,svmRadial,8
0.603832871198725,0.687324613900667,0.554273504273504,0.550039970004609,0.56701030927835006,0.118944636678201,0.625,0.673076923076923,0.444444444444444,0.583333333333333,0.540540540540541,0.583333333333333,0.673076923076923,0.360824742268041,0.558760683760684,svmRadial,9
0.574711667678131,0.690577809940806,0.64017094017094,0.634426859653272,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,10
0.585724840258377,0.690577809952446,0.682692307692308,0.652720441414972,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,11
0.606974518944031,0.657863555127753,0.614102564102564,0.605947510497875,0.56701030927835006,0.102643171806167,0.661290322580645,0.788461538461538,0.311111111111111,0.569444444444444,0.56,0.569444444444444,0.788461538461538,0.422680412371134,0.549786324786325,svmRadial,12
0.589151237474408,0.710095103792987,0.518376068376068,0.517537961603622,0.54639175257732,0.0769896193771625,0.607142857142857,0.653846153846154,0.422222222222222,0.566666666666667,0.513513513513513,0.566666666666667,0.653846153846154,0.350515463917526,0.538034188034188,svmRadial,13
0.614650317564952,0.673285558768221,0.573504273504273,0.562141139056562,0.608247422680412,0.197998259355962,0.672413793103448,0.75,0.444444444444444,0.609375,0.606060606060606,0.609375,0.75,0.402061855670103,0.597222222222222,svmRadial,14
0.585071702364385,0.722816381316796,0.682905982905983,0.629945587111445,0.649484536082474,0.284598698481562,0.701754385964912,0.769230769230769,0.511111111111111,0.645161290322581,0.657142857142857,0.645161290322581,0.769230769230769,0.412371134020619,0.64017094017094,svmRadial,15
0.583462704429168,0.69057780994075,0.683760683760684,0.653626989983087,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,16
0.611798179712814,0.686606771403328,0.628205128205128,0.598731626781507,0.608247422680412,0.1930823117338,0.486486486486487,0.4,0.788461538461538,0.620689655172414,0.602941176470588,0.620689655172414,0.4,0.185567010309278,0.594230769230769,svmRadial,17
0.627369947473606,0.7110231784208,0.544444444444444,0.532404607174306,0.556701030927835,0.0910873828720855,0.632478632478632,0.711538461538462,0.377777777777778,0.569230769230769,0.53125,0.569230769230769,0.711538461538462,0.381443298969072,0.54465811965812,svmRadial,18
0.606770281605647,0.684287024189823,0.565384615384615,0.551326064037142,0.597938144329897,0.170576627932471,0.677685950413223,0.788461538461538,0.377777777777778,0.594202898550725,0.607142857142857,0.594202898550725,0.788461538461538,0.422680412371134,0.583119658119658,svmRadial,19
0.627983388440706,0.720030693294412,0.517521367521367,0.511744765436137,0.484536082474227,-0.0488754325259515,0.553571428571429,0.596153846153846,0.355555555555556,0.516666666666667,0.432432432432432,0.516666666666667,0.596153846153846,0.319587628865979,0.475854700854701,svmRadial,20
0.60649263723654,0.671310453949061,0.608119658119658,0.580817689324351,0.608247422680412,0.197998259355962,0.512820512820513,0.444444444444444,0.75,0.606060606060606,0.609375,0.606060606060606,0.444444444444444,0.206185567010309,0.597222222222222,svmRadial,21
0.582568334013456,0.690577809951936,0.663888888888889,0.636009225048937,0.536082474226804,0,0.697986577181208,1,0,0.536082474226804,NaN,0.536082474226804,1,0.536082474226804,0.5,svmRadial,22
0.619152012639818,0.711151816710627,0.541025641025641,0.520053367417108,0.587628865979381,0.160899653979239,0.51219512195122,0.466666666666667,0.692307692307692,0.567567567567568,0.6,0.567567567567568,0.466666666666667,0.216494845360825,0.579487179487179,svmRadial,23
0.618354479915456,0.696732474168543,0.549145299145299,0.554134699276739,0.515463917525773,0.0243954632998074,0.552380952380953,0.557692307692308,0.466666666666667,0.547169811320755,0.477272727272727,0.547169811320755,0.557692307692308,0.298969072164948,0.512179487179487,svmRadial,24
0.609816264871143,0.681940898716663,0.604273504273504,0.581413088283829,0.577319587628866,0.122656077652768,0.672,0.807692307692308,0.311111111111111,0.575342465753425,0.583333333333333,0.575342465753425,0.807692307692308,0.43298969072165,0.559401709401709,svmRadial,25
