level,taxa1,taxa2,corr,proc_corr
genus,Otu001,Otu108,-0.12777495920033832,-0.12777495920033832
genus,Otu001,Otu109,0.20108191235993822,0.20108191235993825
genus,Otu001,Otu111,-0.0026766288904364944,-0.0026766288904364996
genus,Otu001,Otu113,-0.11982073495244389,-0.1198207349524439
genus,Otu001,Otu117,-0.06934629075344302,-0.06934629075344302
genus,Otu001,Otu119,-0.015319535180987295,-0.0153195351809873
genus,Otu001,Otu120,0.10340200550717679,0.10340200550717679
genus,Otu001,Otu125,-0.12287490369878477,-0.12287490369878477
genus,Otu001,Otu127,-0.005467955156804635,-0.005467955156804637
genus,Otu001,Otu128,0.12664463995376748,0.1266446399537675
genus,Otu001,Otu129,0.049141738117926256,0.04914173811792627
genus,Otu001,Otu131,-0.02519342498696695,-0.025193424986966955
genus,Otu001,Otu134,0.029847592784928142,0.02984759278492814
genus,Otu001,Otu139,0.03455686537002528,0.03455686537002527
genus,Otu001,Otu141,0.030000527376199675,0.030000527376199678
genus,Otu001,Otu143,0.09863405942015219,0.09863405942015219
genus,Otu001,Otu144,0.042410448520149566,0.042410448520149566
genus,Otu001,Otu150,0.18298377245957567,0.18298377245957567
genus,Otu001,Otu152,0.053259922846915546,0.053259922846915546
genus,Otu001,Otu156,0.046209219003865716,0.04620921900386572
genus,Otu001,Otu161,-0.01252780889413892,-0.012527808894138931
genus,Otu001,Otu165,-0.1002006191723175,-0.1002006191723175
genus,Otu001,Otu169,-0.03152364421820178,-0.03152364421820178
genus,Otu002,Otu003,0.15063351362679517,0.1506335136267952
genus,Otu002,Otu004,-0.040173926851722636,-0.04017392685172264
genus,Otu002,Otu005,0.023616303812586576,0.02361630381258658
genus,Otu002,Otu006,0.034636079330211365,0.034636079330211365
genus,Otu002,Otu007,-0.20258391943714632,-0.2025839194371463
genus,Otu002,Otu008,0.2198557194125017,0.21985571941250173
genus,Otu002,Otu009,0.02519347145553188,0.02519347145553188
genus,Otu002,Otu010,-0.0605656990196433,-0.0605656990196433
genus,Otu002,Otu011,-0.13428895735167012,-0.1342889573516701
genus,Otu002,Otu012,-0.12987217395450915,-0.12987217395450915
genus,Otu002,Otu013,-0.06758785742739018,-0.06758785742739018
genus,Otu002,Otu014,-0.08389805226536252,-0.08389805226536251
genus,Otu002,Otu015,0.08605620801398474,0.08605620801398474
genus,Otu002,Otu016,0.0059484225475155495,0.005948422547515547
genus,Otu002,Otu017,-0.05515987885546508,-0.0551598788554651
genus,Otu002,Otu018,-0.08197566785653529,-0.08197566785653529
genus,Otu002,Otu019,0.07048594136565953,0.07048594136565954
genus,Otu002,Otu020,-0.08234489930178834,-0.08234489930178836
genus,Otu002,Otu021,0.06950105935206029,0.06950105935206027
genus,Otu002,Otu022,-0.04278104516759659,-0.042781045167596586
genus,Otu002,Otu023,-0.10328866927322339,-0.10328866927322339
genus,Otu002,Otu024,0.0975186208050143,0.0975186208050143
genus,Otu002,Otu025,0.060339520093255355,0.060339520093255355
genus,Otu002,Otu026,-0.13181569878525648,-0.1318156987852565
genus,Otu002,Otu027,-0.028113495630525735,-0.02811349563052574
genus,Otu002,Otu028,-0.0021267717561138403,-0.0021267717561138373
genus,Otu002,Otu029,-0.04089015759860047,-0.040890157598600464
genus,Otu002,Otu030,-0.087430796243979,-0.087430796243979
genus,Otu002,Otu031,-0.06809904151402325,-0.06809904151402325
genus,Otu002,Otu032,-0.18187664513985688,-0.18187664513985685
genus,Otu002,Otu033,-0.04054208754772082,-0.040542087547720825
genus,Otu002,Otu034,0.15451012334102232,0.15451012334102232
genus,Otu002,Otu035,0.09132908140553478,0.09132908140553478
genus,Otu002,Otu036,-0.09833428811958776,-0.09833428811958776
genus,Otu002,Otu037,-0.07198414184088349,-0.07198414184088348
genus,Otu002,Otu038,0.08586714550484323,0.08586714550484326
genus,Otu002,Otu039,-0.017568437448033967,-0.01756843744803397
genus,Otu002,Otu040,0.065681949706545,0.065681949706545
genus,Otu002,Otu041,-0.029480717801838342,-0.02948071780183834
genus,Otu002,Otu042,0.07166786627638642,0.07166786627638644
genus,Otu002,Otu043,-0.052399957015181645,-0.05239995701518166
genus,Otu002,Otu044,0.02152978356125558,0.021529783561255584
genus,Otu002,Otu045,-0.04591073722786714,-0.04591073722786715
genus,Otu002,Otu047,0.024442894120836937,0.02444289412083693
genus,Otu002,Otu048,-0.10722273763850981,-0.10722273763850981
genus,Otu002,Otu049,-0.04155256299407054,-0.04155256299407055
genus,Otu002,Otu050,-0.10924650953648167,-0.10924650953648167
genus,Otu002,Otu051,0.006206258581744185,0.00620625858174419
genus,Otu002,Otu052,-0.05061352340794505,-0.05061352340794506
genus,Otu002,Otu053,-0.0414662101182947,-0.04146621011829469
genus,Otu002,Otu054,-0.17853875244514167,-0.17853875244514167
genus,Otu002,Otu055,0.07212428320809651,0.07212428320809651
genus,Otu002,Otu056,-0.09243469190200153,-0.09243469190200153
genus,Otu002,Otu057,-0.010416785823339008,-0.010416785823339006
genus,Otu002,Otu058,0.02499370958707467,0.024993709587074663
genus,Otu002,Otu059,-0.046884182291437745,-0.046884182291437745
genus,Otu002,Otu060,-0.10916867942708021,-0.10916867942708021
genus,Otu002,Otu061,-0.035131188275466546,-0.03513118827546655
genus,Otu002,Otu062,-0.06655678855009284,-0.06655678855009284
genus,Otu002,Otu063,-0.06730748671893384,-0.06730748671893387
genus,Otu002,Otu064,0.03238657364658235,0.03238657364658236
genus,Otu002,Otu065,-0.027348092785863785,-0.027348092785863778
genus,Otu002,Otu066,-0.03889932563003074,-0.03889932563003075
genus,Otu002,Otu067,-0.030910441874729494,-0.030910441874729487
genus,Otu002,Otu068,0.0030514695171090533,0.0030514695171090533
genus,Otu002,Otu070,-0.04362660711257801,-0.04362660711257802
genus,Otu002,Otu071,-0.025934965054413197,-0.025934965054413197
genus,Otu002,Otu073,-0.06960270632591191,-0.0696027063259119
genus,Otu002,Otu074,-0.020267452113404683,-0.020267452113404683
genus,Otu002,Otu076,-0.0612272201698773,-0.0612272201698773
genus,Otu002,Otu077,-0.028017710358900536,-0.028017710358900536
genus,Otu002,Otu078,-0.020000767330647835,-0.020000767330647838
genus,Otu002,Otu079,-0.032085855753477686,-0.03208585575347768
genus,Otu002,Otu080,-0.08315722519087294,-0.08315722519087294
genus,Otu002,Otu081,-0.037741068424421,-0.03774106842442101
genus,Otu002,Otu082,-0.10972017893294671,-0.1097201789329467
genus,Otu002,Otu085,-0.031054658839111886,-0.03105465883911189
genus,Otu002,Otu088,-0.06263942152282335,-0.06263942152282337
genus,Otu002,Otu089,0.05620642543408245,0.05620642543408245
genus,Otu002,Otu091,-0.009152876697647402,-0.0091528766976474
genus,Otu002,Otu092,-0.03560755469382388,-0.035607554693823894
genus,Otu002,Otu094,-0.0389813087576181,-0.038981308757618106
genus,Otu002,Otu096,0.03050769958295727,0.030507699582957265
genus,Otu002,Otu097,0.0031470219852622497,0.0031470219852622505
genus,Otu002,Otu101,-0.029485742567336836,-0.029485742567336836
genus,Otu002,Otu102,-0.0417576401138371,-0.04175764011383709
genus,Otu002,Otu103,-0.028584464581661865,-0.028584464581661865
genus,Otu002,Otu104,-0.16794233059951752,-0.16794233059951758
genus,Otu002,Otu105,-0.13308779242990199,-0.13308779242990199
genus,Otu002,Otu107,-0.07714818423952229,-0.07714818423952229
genus,Otu002,Otu108,-0.08914729814315069,-0.08914729814315069
genus,Otu002,Otu109,-0.16878300617698885,-0.16878300617698885
genus,Otu002,Otu111,0.011996877925587417,0.011996877925587415
genus,Otu002,Otu113,0.05062362187382273,0.05062362187382272
genus,Otu002,Otu117,0.06824657412975617,0.06824657412975615
genus,Otu002,Otu119,-0.12155333093696676,-0.12155333093696677
genus,Otu002,Otu120,-0.0437301684806621,-0.0437301684806621
genus,Otu002,Otu125,-0.06677629768004213,-0.06677629768004213
genus,Otu002,Otu127,-0.005795435352718297,-0.005795435352718321
genus,Otu002,Otu128,-0.04373741928679421,-0.04373741928679421
genus,Otu002,Otu129,0.014306657479757592,0.014306657479757592
genus,Otu002,Otu131,0.08461062774413228,0.08461062774413228
genus,Otu002,Otu134,0.08991913130628933,0.08991913130628933
genus,Otu002,Otu139,-0.011402456079902057,-0.011402456079902056
genus,Otu002,Otu141,-0.02684614480919188,-0.02684614480919188
genus,Otu002,Otu143,-0.04093294729999382,-0.040932947299993826
genus,Otu002,Otu144,-0.03172887636465531,-0.031728876364655316
genus,Otu002,Otu150,-0.09697160726007154,-0.09697160726007154
genus,Otu002,Otu152,-0.11570940483021323,-0.11570940483021323
genus,Otu002,Otu156,-0.09018753950987667,-0.09018753950987667
genus,Otu002,Otu161,-0.04937498180633599,-0.04937498180633599
genus,Otu002,Otu165,-0.040110807371347285,-0.040110807371347285
genus,Otu002,Otu169,-0.07377631964825339,-0.07377631964825337
genus,Otu003,Otu004,0.09760964437658907,0.09760964437658907
genus,Otu003,Otu005,-0.07990366402488001,-0.07990366402488003
genus,Otu003,Otu006,0.04676186185742604,0.04676186185742604
genus,Otu003,Otu007,-0.04498236066858023,-0.044982360668580225
genus,Otu003,Otu008,0.3123680845616393,0.31236808456163934
genus,Otu003,Otu009,-0.09895232875447892,-0.0989523287544789
genus,Otu003,Otu010,0.0023824460823760095,0.0023824460823760065
genus,Otu003,Otu011,-0.17073877597484904,-0.17073877597484907
genus,Otu003,Otu012,-0.09961083179094771,-0.09961083179094771
genus,Otu003,Otu013,-0.08187656690864022,-0.08187656690864022
genus,Otu003,Otu014,-0.24389406726039561,-0.2438940672603956
genus,Otu003,Otu015,0.1406937909661906,0.14069379096619059
genus,Otu003,Otu016,-0.15622358353698607,-0.15622358353698607
genus,Otu003,Otu017,-0.009391211077388412,-0.009391211077388412
genus,Otu003,Otu018,-0.056165894446579434,-0.056165894446579434
genus,Otu003,Otu019,0.08176495918452159,0.08176495918452159
genus,Otu003,Otu020,-0.04677763213972974,-0.04677763213972975
genus,Otu003,Otu021,-0.06495153551830106,-0.06495153551830105
genus,Otu003,Otu022,-0.02137432760057621,-0.02137432760057621
genus,Otu003,Otu023,0.019026088722014563,0.019026088722014556
genus,Otu003,Otu024,0.046499078506962735,0.046499078506962735
genus,Otu003,Otu025,-0.07900597588862487,-0.07900597588862487
genus,Otu003,Otu026,-0.213050399910315,-0.213050399910315
genus,Otu003,Otu027,-0.008118956150611492,-0.008118956150611492
genus,Otu003,Otu028,0.02423646810230982,0.024236468102309824
genus,Otu003,Otu029,-0.03884394088491149,-0.03884394088491149
genus,Otu003,Otu030,-0.024038214960159784,-0.02403821496015978
genus,Otu003,Otu031,-0.11904007528771039,-0.11904007528771039
genus,Otu003,Otu032,-0.04328791856181767,-0.04328791856181767
genus,Otu003,Otu033,-0.08905020498657727,-0.08905020498657727
genus,Otu003,Otu034,-0.03155673966423518,-0.03155673966423518
genus,Otu003,Otu035,0.0645554586079262,0.0645554586079262
genus,Otu003,Otu036,-0.05410517801579613,-0.054105178015796146
genus,Otu003,Otu037,-0.15311442100117437,-0.15311442100117437
genus,Otu003,Otu038,0.001901733179651084,0.001901733179651085
genus,Otu003,Otu039,-0.13699670979337789,-0.1369967097933779
genus,Otu003,Otu040,-0.05620614492367992,-0.056206144923679924
genus,Otu003,Otu041,0.09974800982281164,0.09974800982281164
genus,Otu003,Otu042,-0.013041184059987184,-0.013041184059987188
genus,Otu003,Otu043,-0.06370579088968482,-0.06370579088968484
genus,Otu003,Otu044,-0.1464852345551638,-0.14648523455516377
genus,Otu003,Otu045,-0.029240449773113488,-0.02924044977311349
genus,Otu003,Otu047,-0.038685934381262874,-0.038685934381262874
genus,Otu003,Otu048,0.06150175527063043,0.061501755270630426
genus,Otu003,Otu049,-0.080769485899477,-0.08076948589947701
genus,Otu003,Otu050,-0.1371448728447753,-0.1371448728447753
genus,Otu003,Otu051,0.07550639967562804,0.07550639967562806
genus,Otu003,Otu052,-0.06290992505765197,-0.06290992505765197
genus,Otu003,Otu053,-0.061188424632235144,-0.06118842463223516
genus,Otu003,Otu054,-9.356667261198975e-4,-9.356667261198995e-4
genus,Otu003,Otu055,0.0011959228669718635,0.0011959228669718635
genus,Otu003,Otu056,0.042172089444295756,0.04217208944429576
genus,Otu003,Otu057,-0.14519463080647202,-0.145194630806472
genus,Otu003,Otu058,-0.049722368329700006,-0.049722368329700006
genus,Otu003,Otu059,-0.12712889881022602,-0.12712889881022602
genus,Otu003,Otu060,-0.08149684659208178,-0.08149684659208178
genus,Otu003,Otu061,-0.0018652409641170794,-0.0018652409641170826
genus,Otu003,Otu062,-0.07656590738246472,-0.07656590738246472
genus,Otu003,Otu063,-0.10860563100345927,-0.1086056310034593
genus,Otu003,Otu064,-0.05011214195453073,-0.05011214195453073
genus,Otu003,Otu065,-0.043507470786403615,-0.043507470786403615
genus,Otu003,Otu066,-0.07101504540101439,-0.0710150454010144
genus,Otu003,Otu067,-0.07287442654955384,-0.07287442654955383
genus,Otu003,Otu068,0.022256349701631376,0.022256349701631376
genus,Otu003,Otu070,-0.028295596459728754,-0.028295596459728754
genus,Otu003,Otu071,-0.007781797889028783,-0.0077817978890287855
genus,Otu003,Otu073,-0.0377323123244632,-0.0377323123244632
genus,Otu003,Otu074,-0.0505849816870675,-0.05058498168706751
genus,Otu003,Otu076,0.0020392993472203385,0.0020392993472203437
genus,Otu003,Otu077,-0.059819425741655136,-0.05981942574165515
genus,Otu003,Otu078,-0.010237120547191707,-0.010237120547191711
genus,Otu003,Otu079,-0.10276821053339638,-0.10276821053339635
genus,Otu003,Otu080,-0.06834935786256231,-0.06834935786256233
genus,Otu003,Otu081,-0.016969198611911804,-0.016969198611911807
genus,Otu003,Otu082,-0.06846688810750763,-0.06846688810750763
genus,Otu003,Otu085,0.03154030985365825,0.03154030985365825
genus,Otu003,Otu088,-0.06232583590608185,-0.06232583590608185
genus,Otu003,Otu089,0.0016579725904541274,0.0016579725904541278
genus,Otu003,Otu091,0.07377109450967542,0.07377109450967544
genus,Otu003,Otu092,-0.02729949445524792,-0.027299494455247923
genus,Otu003,Otu094,-0.05165202304830285,-0.05165202304830287
genus,Otu003,Otu096,-0.035699021711649764,-0.035699021711649764
genus,Otu003,Otu097,-0.054388902020222514,-0.054388902020222514
genus,Otu003,Otu101,0.019386156456856693,0.019386156456856693
genus,Otu003,Otu102,-0.07865860201117506,-0.07865860201117506
genus,Otu003,Otu103,0.015962795863370422,0.015962795863370415
genus,Otu003,Otu104,-0.09578229459074161,-0.09578229459074163
genus,Otu003,Otu105,-0.13604126174630857,-0.13604126174630857
genus,Otu003,Otu107,0.018071948572060265,0.018071948572060268
genus,Otu003,Otu108,-0.12077219563030561,-0.12077219563030561
genus,Otu003,Otu109,-0.04750692498487918,-0.04750692498487918
genus,Otu003,Otu111,0.001346812274503188,0.0013468122745031875
genus,Otu003,Otu113,-0.052682185712341345,-0.052682185712341345
genus,Otu003,Otu117,-0.06040084180356167,-0.060400841803561665
genus,Otu003,Otu119,-0.08588942980663038,-0.08588942980663039
genus,Otu003,Otu120,0.01601006419605198,0.016010064196051985
genus,Otu003,Otu125,-0.07078144492449877,-0.07078144492449878
genus,Otu003,Otu127,-0.09270241633718442,-0.09270241633718442
genus,Otu003,Otu128,-0.014711625642212898,-0.014711625642212898
genus,Otu003,Otu129,0.030743736667881664,0.03074373666788167
genus,Otu003,Otu131,0.052269864990115024,0.05226986499011503
genus,Otu003,Otu134,-0.09593156212877314,-0.09593156212877316
genus,Otu003,Otu139,-0.004887636125349103,-0.004887636125349104
genus,Otu003,Otu141,-0.05135767465040867,-0.05135767465040866
genus,Otu003,Otu143,-0.041131215038565094,-0.0411312150385651
genus,Otu003,Otu144,-0.028201216544322998,-0.028201216544323
genus,Otu003,Otu150,-0.02118187638341853,-0.02118187638341853
genus,Otu003,Otu152,-0.09995759408412333,-0.09995759408412333
genus,Otu003,Otu156,-0.054273131677219706,-0.05427313167721971
genus,Otu003,Otu161,-0.010900569147858126,-0.010900569147858126
genus,Otu003,Otu165,-0.05773866496227208,-0.05773866496227207
genus,Otu003,Otu169,-0.04152766017364974,-0.041527660173649734
genus,Otu004,Otu005,-0.25353075278555676,-0.2535307527855568
genus,Otu004,Otu006,0.19256371500620992,0.19256371500620992
genus,Otu004,Otu007,-0.04610723668015142,-0.04610723668015142
genus,Otu004,Otu008,0.2773934648536423,0.2773934648536424
genus,Otu004,Otu009,-0.1365999156177579,-0.1365999156177579
genus,Otu004,Otu010,0.07939552850182546,0.07939552850182546
genus,Otu004,Otu011,0.08315426397927503,0.08315426397927504
genus,Otu004,Otu012,-0.01102902233047044,-0.011029022330470439
genus,Otu004,Otu013,-0.06630297996058436,-0.06630297996058435
genus,Otu004,Otu014,-0.21025386240927996,-0.21025386240927998
genus,Otu004,Otu015,0.15577617882126732,0.15577617882126732
genus,Otu004,Otu016,-0.2117281784836731,-0.2117281784836731
genus,Otu004,Otu017,0.055135526559866775,0.055135526559866775
genus,Otu004,Otu018,-0.11725446800607943,-0.11725446800607943
genus,Otu004,Otu019,-0.02047128550745121,-0.020471285507451215
genus,Otu004,Otu020,-0.004543246174940172,-0.004543246174940171
genus,Otu004,Otu021,-0.16011545989826517,-0.1601154598982652
genus,Otu004,Otu022,-0.04080422212537645,-0.040804222125376446
genus,Otu004,Otu023,0.11946930457465525,0.11946930457465527
genus,Otu004,Otu024,0.07888202262390845,0.07888202262390845
genus,Otu004,Otu025,-0.14575480550392372,-0.14575480550392375
genus,Otu004,Otu026,-0.04966466918760125,-0.049664669187601256
genus,Otu004,Otu027,-0.06418887226868603,-0.06418887226868604
genus,Otu004,Otu028,0.0077665759664998085,0.00776657596649981
genus,Otu004,Otu029,-0.02896421894833871,-0.02896421894833871
genus,Otu004,Otu030,0.03872160657053643,0.03872160657053643
genus,Otu004,Otu031,-0.11716134140602183,-0.11716134140602183
genus,Otu004,Otu032,0.09465654414851975,0.09465654414851973
genus,Otu004,Otu033,-0.1104108452355453,-0.11041084523554531
genus,Otu004,Otu034,-0.06845809998137306,-0.06845809998137307
genus,Otu004,Otu035,-0.0167416074112813,-0.016741607411281296
genus,Otu004,Otu036,0.021839980859147363,0.021839980859147363
genus,Otu004,Otu037,-0.18466804731310435,-0.18466804731310432
genus,Otu004,Otu038,-0.08111815632195343,-0.08111815632195346
genus,Otu004,Otu039,-0.06858737457990782,-0.06858737457990784
genus,Otu004,Otu040,-0.14362124139309687,-0.1436212413930969
genus,Otu004,Otu041,-0.05130438537915549,-0.051304385379155486
genus,Otu004,Otu042,-0.026188891193955118,-0.02618889119395512
genus,Otu004,Otu043,0.08259017783269666,0.08259017783269668
genus,Otu004,Otu044,-0.22008822361015798,-0.22008822361015795
genus,Otu004,Otu045,-0.004109967418038412,-0.004109967418038409
genus,Otu004,Otu047,-0.07189856033509222,-0.0718985603350922
genus,Otu004,Otu048,0.03300673154844284,0.03300673154844283
genus,Otu004,Otu049,-0.08026394165423703,-0.08026394165423703
genus,Otu004,Otu050,0.16482819191834916,0.1648281919183492
genus,Otu004,Otu051,-0.045579047630836825,-0.04557904763083683
genus,Otu004,Otu052,-0.05757532676976714,-0.05757532676976715
genus,Otu004,Otu053,-0.07308726744550532,-0.07308726744550532
genus,Otu004,Otu054,0.11141464225091473,0.1114146422509147
genus,Otu004,Otu055,-0.05004870631519398,-0.05004870631519399
genus,Otu004,Otu056,0.006877140089669027,0.006877140089669031
genus,Otu004,Otu057,-0.11348995751041663,-0.11348995751041663
genus,Otu004,Otu058,-0.0971291911330455,-0.0971291911330455
genus,Otu004,Otu059,-0.07111453018960433,-0.07111453018960433
genus,Otu004,Otu060,-0.04483915914287071,-0.044839159142870705
genus,Otu004,Otu061,0.06859662849565161,0.06859662849565162
genus,Otu004,Otu062,-0.07486631962453259,-0.07486631962453259
genus,Otu004,Otu063,-0.06892678435660736,-0.06892678435660736
genus,Otu004,Otu064,-0.06972786386687486,-0.06972786386687486
genus,Otu004,Otu065,0.020604546227078552,0.02060454622707856
genus,Otu004,Otu066,-0.055265439643303944,-0.055265439643303944
genus,Otu004,Otu067,-0.0887635730110915,-0.08876357301109149
genus,Otu004,Otu068,-0.03537717309927858,-0.03537717309927859
genus,Otu004,Otu070,0.053059075994721386,0.05305907599472139
genus,Otu004,Otu071,-0.004399172408398805,-0.004399172408398813
genus,Otu004,Otu073,0.08777961086480685,0.08777961086480683
genus,Otu004,Otu074,-0.07038359614087167,-0.07038359614087167
genus,Otu004,Otu076,0.021759741078819506,0.021759741078819513
genus,Otu004,Otu077,-0.0852613481140361,-0.08526134811403613
genus,Otu004,Otu078,-0.04215935182443882,-0.04215935182443882
genus,Otu004,Otu079,-0.002671657929961811,-0.002671657929961814
genus,Otu004,Otu080,-0.10192922261810558,-0.10192922261810557
genus,Otu004,Otu081,0.09702418228772068,0.09702418228772068
genus,Otu004,Otu082,0.04511802775805771,0.045118027758057726
genus,Otu004,Otu085,-0.015285787156548315,-0.015285787156548318
genus,Otu004,Otu088,-0.029601083815358444,-0.029601083815358444
genus,Otu004,Otu089,-0.01745280262654624,-0.01745280262654624
genus,Otu004,Otu091,0.0922071896787612,0.09220718967876122
genus,Otu004,Otu092,0.0778889694787142,0.07788896947871422
genus,Otu004,Otu094,-0.13864301149779426,-0.13864301149779426
genus,Otu004,Otu096,-0.06700921922740001,-0.06700921922740002
genus,Otu004,Otu097,-0.06451581836249083,-0.06451581836249083
genus,Otu004,Otu101,-0.001932701499391367,-0.0019327014993913661
genus,Otu004,Otu102,-0.06217045529367509,-0.0621704552936751
genus,Otu004,Otu103,-0.09670202826981494,-0.09670202826981493
genus,Otu004,Otu104,0.11456766363206332,0.11456766363206336
genus,Otu004,Otu105,-0.049780179096279756,-0.049780179096279756
genus,Otu004,Otu107,-0.028352234022313134,-0.028352234022313138
genus,Otu004,Otu108,-0.09154516835125219,-0.09154516835125219
genus,Otu004,Otu109,-0.01614257843194992,-0.016142578431949918
genus,Otu004,Otu111,-0.02500018191711157,-0.02500018191711157
